"respondent","i","j","type","weight"
5700101,5700101,5700201,"borrowmoney",1
5700102,5700102,5700202,"borrowmoney",1
5700105,5700105,5719605,"borrowmoney",1
5700301,5700301,5716201,"borrowmoney",1
5700302,5700302,5716201,"borrowmoney",1
5700501,5700501,5714301,"borrowmoney",1
5700502,5700502,5714301,"borrowmoney",1
5700503,5700503,5719601,"borrowmoney",1
5700504,5700504,5716201,"borrowmoney",1
5700602,5700602,5716202,"borrowmoney",1
5700901,5700901,5715001,"borrowmoney",1
5700902,5700902,5719601,"borrowmoney",1
5701101,5701101,5711702,"borrowmoney",1
5701301,5701301,5701803,"borrowmoney",1
5701302,5701302,5701202,"borrowmoney",1
5701401,5701401,5701803,"borrowmoney",1
5701402,5701402,5707801,"borrowmoney",1
5701403,5701403,5701702,"borrowmoney",1
5701404,5701404,5701701,"borrowmoney",1
5701701,5701701,5701803,"borrowmoney",1
5701702,5701702,5701002,"borrowmoney",1
5702101,5702101,5708403,"borrowmoney",1
5702102,5702102,5708404,"borrowmoney",1
5702201,5702201,5708405,"borrowmoney",1
5702202,5702202,5702801,"borrowmoney",1
5702302,5702302,5714301,"borrowmoney",1
5702601,5702601,5708403,"borrowmoney",1
5702602,5702602,5702002,"borrowmoney",1
5702603,5702603,5703608,"borrowmoney",1
5702701,5702701,5715801,"borrowmoney",1
5702703,5702703,5702802,"borrowmoney",1
5702704,5702704,5700302,"borrowmoney",1
5702801,5702801,5708403,"borrowmoney",1
5702802,5702802,5717701,"borrowmoney",1
5703201,5703201,5703502,"borrowmoney",1
5703202,5703202,5705502,"borrowmoney",1
5703301,5703301,5702101,"borrowmoney",1
5703501,5703501,5713106,"borrowmoney",1
5703502,5703502,5703201,"borrowmoney",1
5703601,5703601,5702601,"borrowmoney",1
5703602,5703602,5702601,"borrowmoney",1
5703604,5703604,5702601,"borrowmoney",1
5703608,5703608,5715802,"borrowmoney",1
5703610,5703610,5702601,"borrowmoney",1
5703611,5703611,5716401,"borrowmoney",1
5703701,5703701,5706601,"borrowmoney",1
5703702,5703702,5703801,"borrowmoney",1
5703801,5703801,5706003,"borrowmoney",1
5703802,5703802,5703701,"borrowmoney",1
5704201,5704201,5714001,"borrowmoney",1
5704202,5704202,5718702,"borrowmoney",1
5704701,5704701,5707301,"borrowmoney",1
5704702,5704702,5703602,"borrowmoney",1
5704704,5704704,5709501,"borrowmoney",1
5705301,5705301,5706006,"borrowmoney",1
5705302,5705302,5703702,"borrowmoney",1
5705601,5705601,5708801,"borrowmoney",1
5705602,5705602,5705702,"borrowmoney",1
5705701,5705701,5702003,"borrowmoney",1
5705702,5705702,5712201,"borrowmoney",1
5705802,5705802,5705702,"borrowmoney",1
5706001,5706001,5706802,"borrowmoney",1
5706002,5706002,5706101,"borrowmoney",1
5706101,5706101,5702601,"borrowmoney",1
5706102,5706102,5706903,"borrowmoney",1
5706401,5706401,5703501,"borrowmoney",1
5706402,5706402,5706502,"borrowmoney",1
5706501,5706501,5702601,"borrowmoney",1
5706502,5706502,5706402,"borrowmoney",1
5706503,5706503,5707101,"borrowmoney",1
5706801,5706801,5706901,"borrowmoney",1
5706802,5706802,5706901,"borrowmoney",1
5706901,5706901,5706002,"borrowmoney",1
5706902,5706902,5712002,"borrowmoney",1
5706903,5706903,5712002,"borrowmoney",1
5707002,5707002,5710604,"borrowmoney",1
5707203,5707203,5702601,"borrowmoney",1
5707301,5707301,5715101,"borrowmoney",1
5707302,5707302,5714802,"borrowmoney",1
5707401,5707401,5707301,"borrowmoney",1
5707402,5707402,5707302,"borrowmoney",1
5707601,5707601,5714003,"borrowmoney",1
5707603,5707603,5715301,"borrowmoney",1
5707604,5707604,5707102,"borrowmoney",1
5707801,5707801,5716202,"borrowmoney",1
5707803,5707803,5706802,"borrowmoney",1
5707804,5707804,5714402,"borrowmoney",1
5707805,5707805,5706402,"borrowmoney",1
5707808,5707808,5700104,"borrowmoney",1
5707809,5707809,5704102,"borrowmoney",1
5707901,5707901,5706202,"borrowmoney",1
5708401,5708401,5713106,"borrowmoney",1
5708402,5708402,5713107,"borrowmoney",1
5708403,5708403,5717501,"borrowmoney",1
5708404,5708404,5713107,"borrowmoney",1
5708405,5708405,5717501,"borrowmoney",1
5708406,5708406,5713107,"borrowmoney",1
5708501,5708501,5707001,"borrowmoney",1
5708503,5708503,5715301,"borrowmoney",1
5708504,5708504,5708702,"borrowmoney",1
5708701,5708701,5708301,"borrowmoney",1
5708702,5708702,5708504,"borrowmoney",1
5708901,5708901,5715301,"borrowmoney",1
5708902,5708902,5720501,"borrowmoney",1
5709001,5709001,5715301,"borrowmoney",1
5709002,5709002,5709601,"borrowmoney",1
5709301,5709301,5702601,"borrowmoney",1
5709302,5709302,5702002,"borrowmoney",1
5709601,5709601,5704903,"borrowmoney",1
5709602,5709602,5715102,"borrowmoney",1
5709801,5709801,5707801,"borrowmoney",1
5709802,5709802,5708406,"borrowmoney",1
5709803,5709803,5710801,"borrowmoney",1
5710307,5710307,5710702,"borrowmoney",1
5710309,5710309,5714301,"borrowmoney",1
5710601,5710601,5704103,"borrowmoney",1
5710602,5710602,5710802,"borrowmoney",1
5710604,5710604,5710802,"borrowmoney",1
5710605,5710605,5707003,"borrowmoney",1
5710606,5710606,5701405,"borrowmoney",1
5710701,5710701,5714301,"borrowmoney",1
5710702,5710702,5710802,"borrowmoney",1
5710801,5710801,5714201,"borrowmoney",1
5710802,5710802,5710502,"borrowmoney",1
5710901,5710901,5713801,"borrowmoney",1
5710902,5710902,5713802,"borrowmoney",1
5711301,5711301,5714301,"borrowmoney",1
5711302,5711302,5708101,"borrowmoney",1
5711401,5711401,5707302,"borrowmoney",1
5711402,5711402,5712301,"borrowmoney",1
5711404,5711404,5709502,"borrowmoney",1
5711405,5711405,5716806,"borrowmoney",1
5711501,5711501,5711401,"borrowmoney",1
5711502,5711502,5711402,"borrowmoney",1
5711601,5711601,5716201,"borrowmoney",1
5711602,5711602,5718601,"borrowmoney",1
5711701,5711701,5712301,"borrowmoney",1
5711702,5711702,5712202,"borrowmoney",1
5711801,5711801,5700801,"borrowmoney",1
5711806,5711806,5704702,"borrowmoney",1
5711901,5711901,5706501,"borrowmoney",1
5711902,5711902,5711602,"borrowmoney",1
5712101,5712101,5707102,"borrowmoney",1
5712201,5712201,5708801,"borrowmoney",1
5712202,5712202,5711402,"borrowmoney",1
5712301,5712301,5711502,"borrowmoney",1
5712401,5712401,5712501,"borrowmoney",1
5712402,5712402,5704202,"borrowmoney",1
5712403,5712403,5700103,"borrowmoney",1
5712404,5712404,5712502,"borrowmoney",1
5712405,5712405,5712701,"borrowmoney",1
5712406,5712406,5712502,"borrowmoney",1
5712601,5712601,5713101,"borrowmoney",1
5712602,5712602,5707801,"borrowmoney",1
5712901,5712901,5711901,"borrowmoney",1
5712902,5712902,5704602,"borrowmoney",1
5713101,5713101,5713201,"borrowmoney",1
5713102,5713102,5713802,"borrowmoney",1
5713107,5713107,5713802,"borrowmoney",1
5713201,5713201,5713401,"borrowmoney",1
5713202,5713202,5713802,"borrowmoney",1
5713301,5713301,5713402,"borrowmoney",1
5713302,5713302,5713501,"borrowmoney",1
5713701,5713701,5711101,"borrowmoney",1
5713702,5713702,5713802,"borrowmoney",1
5714101,5714101,5716201,"borrowmoney",1
5714102,5714102,5702602,"borrowmoney",1
5714402,5714402,5703901,"borrowmoney",1
5714403,5714403,5707804,"borrowmoney",1
5714404,5714404,5703901,"borrowmoney",1
5714409,5714409,5703901,"borrowmoney",1
5715101,5715101,5715201,"borrowmoney",1
5715102,5715102,5716201,"borrowmoney",1
5715201,5715201,5715401,"borrowmoney",1
5715202,5715202,5715102,"borrowmoney",1
5715203,5715203,5716205,"borrowmoney",1
5715207,5715207,5716203,"borrowmoney",1
5715208,5715208,5715102,"borrowmoney",1
5715210,5715210,5715102,"borrowmoney",1
5715301,5715301,5707501,"borrowmoney",1
5715302,5715302,5718702,"borrowmoney",1
5715501,5715501,5716001,"borrowmoney",1
5715502,5715502,5716001,"borrowmoney",1
5715701,5715701,5708501,"borrowmoney",1
