"respondent","i","j","type","weight"
6700101,6700101,6719301,"borrowmoney",1
6700102,6700102,6700401,"borrowmoney",1
6700301,6700301,6713701,"borrowmoney",1
6700302,6700302,6709802,"borrowmoney",1
6700401,6700401,6709201,"borrowmoney",1
6700402,6700402,6709201,"borrowmoney",1
6700501,6700501,6704704,"borrowmoney",1
6700502,6700502,6700601,"borrowmoney",1
6700505,6700505,6700602,"borrowmoney",1
6700601,6700601,6709604,"borrowmoney",1
6700602,6700602,6703802,"borrowmoney",1
6700701,6700701,6700801,"borrowmoney",1
6700702,6700702,6700602,"borrowmoney",1
6701401,6701401,6701202,"borrowmoney",1
6701402,6701402,6701301,"borrowmoney",1
6701501,6701501,6713001,"borrowmoney",1
6701901,6701901,6707901,"borrowmoney",1
6701902,6701902,6702002,"borrowmoney",1
6702001,6702001,6704002,"borrowmoney",1
6702002,6702002,6701902,"borrowmoney",1
6702005,6702005,6702504,"borrowmoney",1
6702201,6702201,6704401,"borrowmoney",1
6702202,6702202,6701003,"borrowmoney",1
6702301,6702301,6704501,"borrowmoney",1
6702302,6702302,6707706,"borrowmoney",1
6702501,6702501,6707710,"borrowmoney",1
6702502,6702502,6710402,"borrowmoney",1
6702504,6702504,6702001,"borrowmoney",1
6702601,6702601,6707709,"borrowmoney",1
6702602,6702602,6702707,"borrowmoney",1
6703101,6703101,6704301,"borrowmoney",1
6703102,6703102,6702102,"borrowmoney",1
6703103,6703103,6707203,"borrowmoney",1
6703104,6703104,6703301,"borrowmoney",1
6703107,6703107,6702001,"borrowmoney",1
6703108,6703108,6704003,"borrowmoney",1
6703109,6703109,6715502,"borrowmoney",1
6703111,6703111,6707401,"borrowmoney",1
6703112,6703112,6704302,"borrowmoney",1
6703501,6703501,6704401,"borrowmoney",1
6703502,6703502,6703602,"borrowmoney",1
6703602,6703602,6703502,"borrowmoney",1
6703701,6703701,6704401,"borrowmoney",1
6703702,6703702,6704302,"borrowmoney",1
6703703,6703703,6704302,"borrowmoney",1
6703706,6703706,6703602,"borrowmoney",1
6703801,6703801,6702501,"borrowmoney",1
6703802,6703802,6703702,"borrowmoney",1
6703803,6703803,6704401,"borrowmoney",1
6703804,6703804,6703602,"borrowmoney",1
6703901,6703901,6704301,"borrowmoney",1
6703902,6703902,6704302,"borrowmoney",1
6704001,6704001,6703111,"borrowmoney",1
6704002,6704002,6703002,"borrowmoney",1
6704003,6704003,6703108,"borrowmoney",1
6704102,6704102,6700701,"borrowmoney",1
6704104,6704104,6703109,"borrowmoney",1
6704301,6704301,6702301,"borrowmoney",1
6704302,6704302,6703101,"borrowmoney",1
6704501,6704501,6704701,"borrowmoney",1
6704502,6704502,6708303,"borrowmoney",1
6704505,6704505,6704702,"borrowmoney",1
6704802,6704802,6705001,"borrowmoney",1
6705001,6705001,6718802,"borrowmoney",1
6705101,6705101,6704704,"borrowmoney",1
6705102,6705102,6705201,"borrowmoney",1
6705106,6705106,6705202,"borrowmoney",1
6705601,6705601,6707301,"borrowmoney",1
6705602,6705602,6706002,"borrowmoney",1
6705701,6705701,6711504,"borrowmoney",1
6705702,6705702,6707206,"borrowmoney",1
6705901,6705901,6711504,"borrowmoney",1
6705902,6705902,6707502,"borrowmoney",1
6706102,6706102,6715802,"borrowmoney",1
6706201,6706201,6713301,"borrowmoney",1
6706202,6706202,6709402,"borrowmoney",1
6706401,6706401,6716301,"borrowmoney",1
6706402,6706402,6706502,"borrowmoney",1
6706406,6706406,6709401,"borrowmoney",1
6706407,6706407,6706202,"borrowmoney",1
6706901,6706901,6707601,"borrowmoney",1
6706902,6706902,6711504,"borrowmoney",1
6706903,6706903,6706401,"borrowmoney",1
6707001,6707001,6709201,"borrowmoney",1
6707002,6707002,6709201,"borrowmoney",1
6707101,6707101,6709401,"borrowmoney",1
6707102,6707102,6706201,"borrowmoney",1
6707104,6707104,6706702,"borrowmoney",1
6707105,6707105,6710102,"borrowmoney",1
6707302,6707302,6712502,"borrowmoney",1
6707304,6707304,6707502,"borrowmoney",1
6707401,6707401,6713201,"borrowmoney",1
6707402,6707402,6714202,"borrowmoney",1
6707701,6707701,6701003,"borrowmoney",1
6707702,6707702,6707601,"borrowmoney",1
6707706,6707706,6705402,"borrowmoney",1
6708001,6708001,6707901,"borrowmoney",1
6708002,6708002,6702002,"borrowmoney",1
6708202,6708202,6700504,"borrowmoney",1
6708302,6708302,6706102,"borrowmoney",1
6708304,6708304,6707302,"borrowmoney",1
6708401,6708401,6708801,"borrowmoney",1
6708402,6708402,6708502,"borrowmoney",1
6708501,6708501,6713001,"borrowmoney",1
6708502,6708502,6713002,"borrowmoney",1
6708503,6708503,6707401,"borrowmoney",1
6708701,6708701,6708801,"borrowmoney",1
6708702,6708702,6707401,"borrowmoney",1
6709101,6709101,6708801,"borrowmoney",1
6709102,6709102,6709604,"borrowmoney",1
6709301,6709301,6711103,"borrowmoney",1
6709302,6709302,6709201,"borrowmoney",1
6709601,6709601,6713803,"borrowmoney",1
6709604,6709604,6713001,"borrowmoney",1
6709605,6709605,6713002,"borrowmoney",1
6709701,6709701,6716201,"borrowmoney",1
6709702,6709702,6709802,"borrowmoney",1
6710001,6710001,6710101,"borrowmoney",1
6710002,6710002,6710101,"borrowmoney",1
6710003,6710003,6710503,"borrowmoney",1
6710004,6710004,6710102,"borrowmoney",1
6710201,6710201,6713201,"borrowmoney",1
6710501,6710501,6712201,"borrowmoney",1
6710502,6710502,6710401,"borrowmoney",1
6710601,6710601,6717001,"borrowmoney",1
6710701,6710701,6711803,"borrowmoney",1
6710801,6710801,6710901,"borrowmoney",1
6710802,6710802,6710902,"borrowmoney",1
6710901,6710901,6710701,"borrowmoney",1
6710902,6710902,6710802,"borrowmoney",1
6711103,6711103,6709301,"borrowmoney",1
6711104,6711104,6709301,"borrowmoney",1
6711201,6711201,6711504,"borrowmoney",1
6711202,6711202,6711501,"borrowmoney",1
6711203,6711203,6711402,"borrowmoney",1
6711204,6711204,6717904,"borrowmoney",1
6711401,6711401,6709401,"borrowmoney",1
6711402,6711402,6711202,"borrowmoney",1
6711801,6711801,6711504,"borrowmoney",1
6711802,6711802,6712002,"borrowmoney",1
6711803,6711803,6713203,"borrowmoney",1
6712002,6712002,6713403,"borrowmoney",1
6712201,6712201,6713401,"borrowmoney",1
6712202,6712202,6713201,"borrowmoney",1
6712401,6712401,6712301,"borrowmoney",1
6712402,6712402,6712503,"borrowmoney",1
6712501,6712501,6715501,"borrowmoney",1
6712502,6712502,6712402,"borrowmoney",1
6712504,6712504,6712402,"borrowmoney",1
6712901,6712901,6713204,"borrowmoney",1
6712902,6712902,6713302,"borrowmoney",1
6713301,6713301,6718503,"borrowmoney",1
6713302,6713302,6712902,"borrowmoney",1
6713401,6713401,6713204,"borrowmoney",1
6713402,6713402,6713301,"borrowmoney",1
6713403,6713403,6713302,"borrowmoney",1
6713501,6713501,6714301,"borrowmoney",1
6713502,6713502,6713301,"borrowmoney",1
6713601,6713601,6713101,"borrowmoney",1
6713602,6713602,6713101,"borrowmoney",1
6713603,6713603,6714301,"borrowmoney",1
6713604,6713604,6713804,"borrowmoney",1
6713701,6713701,6712305,"borrowmoney",1
6713702,6713702,6712002,"borrowmoney",1
6713705,6713705,6712002,"borrowmoney",1
6713707,6713707,6716002,"borrowmoney",1
6714001,6714001,6714202,"borrowmoney",1
6714002,6714002,6714202,"borrowmoney",1
6714101,6714101,6713201,"borrowmoney",1
6714102,6714102,6714202,"borrowmoney",1
6714501,6714501,6715101,"borrowmoney",1
6714502,6714502,6714702,"borrowmoney",1
6714901,6714901,6717001,"borrowmoney",1
6714902,6714902,6714602,"borrowmoney",1
6715001,6715001,6717006,"borrowmoney",1
6715002,6715002,6714802,"borrowmoney",1
6715201,6715201,6715301,"borrowmoney",1
6715202,6715202,6719306,"borrowmoney",1
6715203,6715203,6717502,"borrowmoney",1
6715401,6715401,6706001,"borrowmoney",1
6715402,6715402,6719006,"borrowmoney",1
6715501,6715501,6717401,"borrowmoney",1
6715502,6715502,6716301,"borrowmoney",1
6715503,6715503,6716304,"borrowmoney",1
6715504,6715504,6716502,"borrowmoney",1
6715505,6715505,6716501,"borrowmoney",1
6715701,6715701,6710601,"borrowmoney",1
6715702,6715702,6713701,"borrowmoney",1
6716001,6716001,6716101,"borrowmoney",1
6716002,6716002,6713707,"borrowmoney",1
6716004,6716004,6716101,"borrowmoney",1
6716005,6716005,6716102,"borrowmoney",1
6716101,6716101,6716001,"borrowmoney",1
6716102,6716102,6716002,"borrowmoney",1
6716601,6716601,6719005,"borrowmoney",1
6716604,6716604,6719005,"borrowmoney",1
6716701,6716701,6711103,"borrowmoney",1
6716702,6716702,6716802,"borrowmoney",1
6716801,6716801,6716903,"borrowmoney",1
6716802,6716802,6716701,"borrowmoney",1
6717201,6717201,6713101,"borrowmoney",1
6717202,6717202,6711202,"borrowmoney",1
6717203,6717203,6711202,"borrowmoney",1
6717401,6717401,6717501,"borrowmoney",1
6717402,6717402,6717602,"borrowmoney",1
6717403,6717403,6717601,"borrowmoney",1
6717701,6717701,6717401,"borrowmoney",1
6717702,6717702,6716901,"borrowmoney",1
6717801,6717801,6700201,"borrowmoney",1
6717802,6717802,6719005,"borrowmoney",1
6717901,6717901,6715601,"borrowmoney",1
6717902,6717902,6715601,"borrowmoney",1
6717903,6717903,6713501,"borrowmoney",1
6717904,6717904,6715601,"borrowmoney",1
6718301,6718301,6718401,"borrowmoney",1
6718302,6718302,6718401,"borrowmoney",1
6718304,6718304,6715404,"borrowmoney",1
6718401,6718401,6717503,"borrowmoney",1
6718402,6718402,6718202,"borrowmoney",1
6718405,6718405,6718001,"borrowmoney",1
6718501,6718501,6719001,"borrowmoney",1
6718502,6718502,6719005,"borrowmoney",1
6718504,6718504,6719001,"borrowmoney",1
6700401,6700401,6700101,"borrowmoney",1
6700501,6700501,6705101,"borrowmoney",1
6700505,6700505,6708102,"borrowmoney",1
6700601,6700601,6708601,"borrowmoney",1
6700701,6700701,6701801,"borrowmoney",1
6700702,6700702,6701802,"borrowmoney",1
6701402,6701402,6701202,"borrowmoney",1
6701901,6701901,6701601,"borrowmoney",1
6701902,6701902,6702504,"borrowmoney",1
6702001,6702001,6703107,"borrowmoney",1
6702002,6702002,6702504,"borrowmoney",1
6702201,6702201,6701003,"borrowmoney",1
6702202,6702202,6702503,"borrowmoney",1
6702301,6702301,6702901,"borrowmoney",1
6702302,6702302,6700902,"borrowmoney",1
6702501,6702501,6702901,"borrowmoney",1
6702601,6702601,6703107,"borrowmoney",1
6702602,6702602,6702402,"borrowmoney",1
6703103,6703103,6707303,"borrowmoney",1
6703104,6703104,6704003,"borrowmoney",1
6703108,6703108,6703204,"borrowmoney",1
6703111,6703111,6707601,"borrowmoney",1
6703112,6703112,6703502,"borrowmoney",1
6703501,6703501,6703601,"borrowmoney",1
6703502,6703502,6703402,"borrowmoney",1
6703602,6703602,6704402,"borrowmoney",1
6703701,6703701,6704302,"borrowmoney",1
6703702,6703702,6704402,"borrowmoney",1
6703706,6703706,6703502,"borrowmoney",1
6703801,6703801,6703501,"borrowmoney",1
6703803,6703803,6709001,"borrowmoney",1
6703901,6703901,6701901,"borrowmoney",1
6703902,6703902,6703101,"borrowmoney",1
6704001,6704001,6702101,"borrowmoney",1
6704002,6704002,6701801,"borrowmoney",1
6704104,6704104,6700706,"borrowmoney",1
6704301,6704301,6702101,"borrowmoney",1
6704302,6704302,6703111,"borrowmoney",1
6704802,6704802,6705102,"borrowmoney",1
6705001,6705001,6701102,"borrowmoney",1
6705101,6705101,6700701,"borrowmoney",1
6705102,6705102,6705304,"borrowmoney",1
6705106,6705106,6701802,"borrowmoney",1
6705601,6705601,6707401,"borrowmoney",1
6705701,6705701,6707401,"borrowmoney",1
6705702,6705702,6707502,"borrowmoney",1
6705901,6705901,6704801,"borrowmoney",1
6705902,6705902,6707206,"borrowmoney",1
6706102,6706102,6706202,"borrowmoney",1
6706201,6706201,6713401,"borrowmoney",1
6706202,6706202,6713702,"borrowmoney",1
6706401,6706401,6706501,"borrowmoney",1
6706402,6706402,6705502,"borrowmoney",1
6706406,6706406,6705501,"borrowmoney",1
6706407,6706407,6716302,"borrowmoney",1
6706901,6706901,6707201,"borrowmoney",1
6706902,6706902,6709201,"borrowmoney",1
6706903,6706903,6709401,"borrowmoney",1
6707001,6707001,6714202,"borrowmoney",1
6707002,6707002,6714201,"borrowmoney",1
6707101,6707101,6706201,"borrowmoney",1
6707102,6707102,6709401,"borrowmoney",1
6707105,6707105,6706702,"borrowmoney",1
6707302,6707302,6709402,"borrowmoney",1
6707304,6707304,6705502,"borrowmoney",1
6707401,6707401,6713701,"borrowmoney",1
6707402,6707402,6714302,"borrowmoney",1
6707702,6707702,6704701,"borrowmoney",1
6707706,6707706,6702302,"borrowmoney",1
6708001,6708001,6708801,"borrowmoney",1
6708002,6708002,6705101,"borrowmoney",1
6708304,6708304,6707402,"borrowmoney",1
6708401,6708401,6704401,"borrowmoney",1
6708502,6708502,6707001,"borrowmoney",1
6708503,6708503,6708401,"borrowmoney",1
6709101,6709101,6709001,"borrowmoney",1
6709601,6709601,6713501,"borrowmoney",1
6709702,6709702,6709602,"borrowmoney",1
6710003,6710003,6715403,"borrowmoney",1
6710201,6710201,6713301,"borrowmoney",1
6710501,6710501,6715001,"borrowmoney",1
6710502,6710502,6710301,"borrowmoney",1
6710701,6710701,6713203,"borrowmoney",1
6710801,6710801,6710702,"borrowmoney",1
6710802,6710802,6710702,"borrowmoney",1
6710901,6710901,6710303,"borrowmoney",1
6710902,6710902,6711008,"borrowmoney",1
6711103,6711103,6700701,"borrowmoney",1
6711104,6711104,6717102,"borrowmoney",1
6711201,6711201,6710401,"borrowmoney",1
6711202,6711202,6711402,"borrowmoney",1
6711203,6711203,6710403,"borrowmoney",1
6711204,6711204,6711402,"borrowmoney",1
6712002,6712002,6717902,"borrowmoney",1
6712201,6712201,6713204,"borrowmoney",1
6712202,6712202,6712301,"borrowmoney",1
6712401,6712401,6713301,"borrowmoney",1
6712402,6712402,6712306,"borrowmoney",1
6712501,6712501,6712402,"borrowmoney",1
6712901,6712901,6713001,"borrowmoney",1
6712902,6712902,6713002,"borrowmoney",1
6713301,6713301,6714403,"borrowmoney",1
6713401,6713401,6712401,"borrowmoney",1
6713402,6713402,6713204,"borrowmoney",1
6713501,6713501,6717903,"borrowmoney",1
6713502,6713502,6713204,"borrowmoney",1
6713601,6713601,6713203,"borrowmoney",1
6713602,6713602,6713203,"borrowmoney",1
6713603,6713603,6714201,"borrowmoney",1
6713604,6713604,6713502,"borrowmoney",1
6713702,6713702,6716002,"borrowmoney",1
6713707,6713707,6715902,"borrowmoney",1
6714502,6714502,6714801,"borrowmoney",1
6714901,6714901,6700101,"borrowmoney",1
6715001,6715001,6714803,"borrowmoney",1
6715201,6715201,6717501,"borrowmoney",1
6715203,6715203,6715103,"borrowmoney",1
6715501,6715501,6716301,"borrowmoney",1
6715502,6715502,6717201,"borrowmoney",1
6715503,6715503,6719001,"borrowmoney",1
6715504,6715504,6716404,"borrowmoney",1
6715505,6715505,6713804,"borrowmoney",1
6715701,6715701,6716001,"borrowmoney",1
6715702,6715702,6715901,"borrowmoney",1
6716001,6716001,6715701,"borrowmoney",1
6716102,6716102,6715902,"borrowmoney",1
6716601,6716601,6715501,"borrowmoney",1
6716604,6716604,6715501,"borrowmoney",1
6716701,6716701,6716801,"borrowmoney",1
6716702,6716702,6714802,"borrowmoney",1
6716802,6716802,6716903,"borrowmoney",1
6717201,6717201,6716903,"borrowmoney",1
6717202,6717202,6712101,"borrowmoney",1
6717203,6717203,6717103,"borrowmoney",1
6717401,6717401,6718901,"borrowmoney",1
6717402,6717402,6717502,"borrowmoney",1
6717403,6717403,6717503,"borrowmoney",1
6717701,6717701,6712006,"borrowmoney",1
6717702,6717702,6717501,"borrowmoney",1
6717801,6717801,6712301,"borrowmoney",1
6717802,6717802,6717901,"borrowmoney",1
6717901,6717901,6712001,"borrowmoney",1
6717902,6717902,6712001,"borrowmoney",1
6717903,6717903,6714101,"borrowmoney",1
6717904,6717904,6712001,"borrowmoney",1
6718301,6718301,6718003,"borrowmoney",1
6718302,6718302,6718003,"borrowmoney",1
6718304,6718304,6716503,"borrowmoney",1
6718401,6718401,6718301,"borrowmoney",1
6718402,6718402,6719001,"borrowmoney",1
6718405,6718405,6717901,"borrowmoney",1
6718501,6718501,6718401,"borrowmoney",1
6718502,6718502,6718401,"borrowmoney",1
6718504,6718504,6718401,"borrowmoney",1
6700401,6700401,6714901,"borrowmoney",1
6700501,6700501,6705304,"borrowmoney",1
6701901,6701901,6704801,"borrowmoney",1
6702001,6702001,6702702,"borrowmoney",1
6702301,6702301,6704006,"borrowmoney",1
6703103,6703103,6707003,"borrowmoney",1
6703602,6703602,6705502,"borrowmoney",1
6703701,6703701,6703601,"borrowmoney",1
6703801,6703801,6703701,"borrowmoney",1
6704104,6704104,6705002,"borrowmoney",1
6708401,6708401,6707303,"borrowmoney",1
6710501,6710501,6710301,"borrowmoney",1
6713601,6713601,6713501,"borrowmoney",1
6713602,6713602,6713302,"borrowmoney",1
6715701,6715701,6715901,"borrowmoney",1
6716702,6716702,6712002,"borrowmoney",1
6717403,6717403,6717301,"borrowmoney",1
6715701,6715701,6713701,"borrowmoney",1
6700101,6719301,6700101,"receivemoney",1
6700102,6700401,6700102,"receivemoney",1
6700301,6713701,6700301,"receivemoney",1
6700302,6709802,6700302,"receivemoney",1
6700401,6709201,6700401,"receivemoney",1
6700402,6709201,6700402,"receivemoney",1
6700501,6705101,6700501,"receivemoney",1
6700502,6700601,6700502,"receivemoney",1
6700505,6700602,6700505,"receivemoney",1
6700601,6708601,6700601,"receivemoney",1
6700602,6703112,6700602,"receivemoney",1
6700701,6700801,6700701,"receivemoney",1
6700702,6700602,6700702,"receivemoney",1
6701401,6701202,6701401,"receivemoney",1
6701402,6701301,6701402,"receivemoney",1
6701501,6702802,6701501,"receivemoney",1
6701901,6704801,6701901,"receivemoney",1
6701902,6702002,6701902,"receivemoney",1
6702001,6702702,6702001,"receivemoney",1
6702002,6701902,6702002,"receivemoney",1
6702005,6702504,6702005,"receivemoney",1
6702201,6704401,6702201,"receivemoney",1
6702202,6701003,6702202,"receivemoney",1
6702301,6704501,6702301,"receivemoney",1
6702302,6707706,6702302,"receivemoney",1
6702501,6707710,6702501,"receivemoney",1
6702502,6710401,6702502,"receivemoney",1
6702504,6702002,6702504,"receivemoney",1
6702601,6707709,6702601,"receivemoney",1
6702602,6702707,6702602,"receivemoney",1
6703101,6703901,6703101,"receivemoney",1
6703102,6702102,6703102,"receivemoney",1
6703103,6707203,6703103,"receivemoney",1
6703104,6703301,6703104,"receivemoney",1
6703107,6703901,6703107,"receivemoney",1
6703108,6704003,6703108,"receivemoney",1
6703109,6704302,6703109,"receivemoney",1
6703111,6705101,6703111,"receivemoney",1
6703112,6704302,6703112,"receivemoney",1
6703501,6703601,6703501,"receivemoney",1
6703502,6703602,6703502,"receivemoney",1
6703602,6705502,6703602,"receivemoney",1
6703701,6704401,6703701,"receivemoney",1
6703702,6704402,6703702,"receivemoney",1
6703703,6704302,6703703,"receivemoney",1
6703706,6703602,6703706,"receivemoney",1
6703801,6703501,6703801,"receivemoney",1
6703802,6703702,6703802,"receivemoney",1
6703803,6709001,6703803,"receivemoney",1
6703804,6703502,6703804,"receivemoney",1
6703901,6701901,6703901,"receivemoney",1
6703902,6703101,6703902,"receivemoney",1
6704001,6704301,6704001,"receivemoney",1
6704002,6701801,6704002,"receivemoney",1
6704003,6703204,6704003,"receivemoney",1
6704102,6700701,6704102,"receivemoney",1
6704104,6703109,6704104,"receivemoney",1
6704301,6702101,6704301,"receivemoney",1
6704302,6703902,6704302,"receivemoney",1
6704501,6704701,6704501,"receivemoney",1
6704502,6708504,6704502,"receivemoney",1
6704505,6701602,6704505,"receivemoney",1
6704802,6705102,6704802,"receivemoney",1
6705001,6703602,6705001,"receivemoney",1
6705101,6705501,6705101,"receivemoney",1
6705102,6701901,6705102,"receivemoney",1
6705106,6705202,6705106,"receivemoney",1
6705601,6707601,6705601,"receivemoney",1
6705602,6706002,6705602,"receivemoney",1
6705701,6705901,6705701,"receivemoney",1
6705702,6706002,6705702,"receivemoney",1
6705901,6711201,6705901,"receivemoney",1
6705902,6711202,6705902,"receivemoney",1
6706102,6711902,6706102,"receivemoney",1
6706201,6706002,6706201,"receivemoney",1
6706202,6705601,6706202,"receivemoney",1
6706401,6712201,6706401,"receivemoney",1
6706402,6712202,6706402,"receivemoney",1
6706406,6705701,6706406,"receivemoney",1
6706407,6706502,6706407,"receivemoney",1
6706901,6707205,6706901,"receivemoney",1
6706902,6705802,6706902,"receivemoney",1
6706903,6705901,6706903,"receivemoney",1
6707001,6708501,6707001,"receivemoney",1
6707002,6705901,6707002,"receivemoney",1
6707101,6706001,6707101,"receivemoney",1
6707102,6705902,6707102,"receivemoney",1
6707104,6706704,6707104,"receivemoney",1
6707105,6706704,6707105,"receivemoney",1
6707302,6705902,6707302,"receivemoney",1
6707304,6706002,6707304,"receivemoney",1
6707401,6705901,6707401,"receivemoney",1
6707402,6708402,6707402,"receivemoney",1
6707701,6708103,6707701,"receivemoney",1
6707702,6705101,6707702,"receivemoney",1
6707706,6705402,6707706,"receivemoney",1
6708001,6707801,6708001,"receivemoney",1
6708002,6707802,6708002,"receivemoney",1
6708202,6708104,6708202,"receivemoney",1
6708302,6708402,6708302,"receivemoney",1
6708304,6708402,6708304,"receivemoney",1
6708401,6708801,6708401,"receivemoney",1
6708402,6708302,6708402,"receivemoney",1
6708501,6703701,6708501,"receivemoney",1
6708502,6707002,6708502,"receivemoney",1
6708503,6707003,6708503,"receivemoney",1
6708701,6708801,6708701,"receivemoney",1
6708702,6708102,6708702,"receivemoney",1
6709101,6700601,6709101,"receivemoney",1
6709102,6700502,6709102,"receivemoney",1
6709301,6706201,6709301,"receivemoney",1
6709302,6706502,6709302,"receivemoney",1
6709601,6714101,6709601,"receivemoney",1
6709604,6700601,6709604,"receivemoney",1
6709605,6709102,6709605,"receivemoney",1
6709701,6712401,6709701,"receivemoney",1
6709702,6709802,6709702,"receivemoney",1
6710003,6715403,6710003,"receivemoney",1
6710004,6710102,6710004,"receivemoney",1
6710201,6712702,6710201,"receivemoney",1
6710501,6712201,6710501,"receivemoney",1
6710502,6710401,6710502,"receivemoney",1
6710601,6717001,6710601,"receivemoney",1
6710602,6710302,6710602,"receivemoney",1
6710701,6710503,6710701,"receivemoney",1
6710801,6710701,6710801,"receivemoney",1
6710802,6711702,6710802,"receivemoney",1
6710901,6710701,6710901,"receivemoney",1
6710902,6710802,6710902,"receivemoney",1
6711103,6710201,6711103,"receivemoney",1
6711104,6717102,6711104,"receivemoney",1
6711201,6711401,6711201,"receivemoney",1
6711202,6711501,6711202,"receivemoney",1
6711203,6711402,6711203,"receivemoney",1
6711204,6717904,6711204,"receivemoney",1
6711401,6710303,6711401,"receivemoney",1
6711402,6711202,6711402,"receivemoney",1
6711801,6711001,6711801,"receivemoney",1
6711803,6710701,6711803,"receivemoney",1
6712002,6714902,6712002,"receivemoney",1
6712006,6715901,6712006,"receivemoney",1
6712201,6713203,6712201,"receivemoney",1
6712202,6712304,6712202,"receivemoney",1
6712401,6709601,6712401,"receivemoney",1
6712402,6712503,6712402,"receivemoney",1
6712501,6715501,6712501,"receivemoney",1
6712502,6712402,6712502,"receivemoney",1
6712901,6700101,6712901,"receivemoney",1
6712902,6713002,6712902,"receivemoney",1
6713301,6714302,6713301,"receivemoney",1
6713302,6712902,6713302,"receivemoney",1
6713401,6713204,6713401,"receivemoney",1
6713402,6713204,6713402,"receivemoney",1
6713403,6713301,6713403,"receivemoney",1
6713501,6710303,6713501,"receivemoney",1
6713502,6712901,6713502,"receivemoney",1
6713601,6700101,6713601,"receivemoney",1
6713602,6713502,6713602,"receivemoney",1
6713603,6713101,6713603,"receivemoney",1
6713604,6713804,6713604,"receivemoney",1
6713701,6712305,6713701,"receivemoney",1
6713702,6712002,6713702,"receivemoney",1
6713705,6712002,6713705,"receivemoney",1
6713707,6716002,6713707,"receivemoney",1
6714001,6714202,6714001,"receivemoney",1
6714002,6714202,6714002,"receivemoney",1
6714101,6713201,6714101,"receivemoney",1
6714102,6714202,6714102,"receivemoney",1
6714501,6715101,6714501,"receivemoney",1
6714502,6714702,6714502,"receivemoney",1
6714901,6717001,6714901,"receivemoney",1
6714902,6714602,6714902,"receivemoney",1
6715001,6717006,6715001,"receivemoney",1
6715002,6714802,6715002,"receivemoney",1
6715201,6717501,6715201,"receivemoney",1
6715202,6719306,6715202,"receivemoney",1
6715203,6715103,6715203,"receivemoney",1
6715401,6706001,6715401,"receivemoney",1
