"respondent","i","j","type","weight"
800301,800301,802403,"borrowmoney",1
800302,800302,800102,"borrowmoney",1
800402,800402,800705,"borrowmoney",1
800601,800601,800107,"borrowmoney",1
800602,800602,800108,"borrowmoney",1
800603,800603,808801,"borrowmoney",1
800801,800801,800107,"borrowmoney",1
800802,800802,800101,"borrowmoney",1
801101,801101,807505,"borrowmoney",1
801102,801102,801301,"borrowmoney",1
801201,801201,801301,"borrowmoney",1
801202,801202,801301,"borrowmoney",1
801203,801203,800503,"borrowmoney",1
801301,801301,807802,"borrowmoney",1
801302,801302,808601,"borrowmoney",1
801306,801306,801303,"borrowmoney",1
801401,801401,801302,"borrowmoney",1
801402,801402,807802,"borrowmoney",1
801501,801501,801305,"borrowmoney",1
801502,801502,801402,"borrowmoney",1
801901,801901,802403,"borrowmoney",1
801902,801902,802102,"borrowmoney",1
802101,802101,804303,"borrowmoney",1
802102,802102,804303,"borrowmoney",1
802201,802201,804402,"borrowmoney",1
802202,802202,803102,"borrowmoney",1
802301,802301,802003,"borrowmoney",1
802501,802501,801101,"borrowmoney",1
802502,802502,801402,"borrowmoney",1
802504,802504,801402,"borrowmoney",1
802507,802507,801401,"borrowmoney",1
802508,802508,802507,"borrowmoney",1
802510,802510,805506,"borrowmoney",1
802511,802511,804802,"borrowmoney",1
802512,802512,807502,"borrowmoney",1
802513,802513,807608,"borrowmoney",1
802514,802514,807609,"borrowmoney",1
802517,802517,801201,"borrowmoney",1
802518,802518,801402,"borrowmoney",1
802601,802601,804901,"borrowmoney",1
802602,802602,804102,"borrowmoney",1
802603,802603,804303,"borrowmoney",1
802701,802701,803801,"borrowmoney",1
803001,803001,808901,"borrowmoney",1
803002,803002,803202,"borrowmoney",1
803801,803801,802403,"borrowmoney",1
803802,803802,804402,"borrowmoney",1
804101,804101,802601,"borrowmoney",1
804102,804102,803702,"borrowmoney",1
804201,804201,804101,"borrowmoney",1
804202,804202,804102,"borrowmoney",1
804301,804301,804201,"borrowmoney",1
804302,804302,804403,"borrowmoney",1
804303,804303,802101,"borrowmoney",1
804304,804304,804403,"borrowmoney",1
804501,804501,804703,"borrowmoney",1
804701,804701,807401,"borrowmoney",1
804702,804702,804801,"borrowmoney",1
804703,804703,807802,"borrowmoney",1
804801,804801,805001,"borrowmoney",1
804802,804802,805002,"borrowmoney",1
804901,804901,802302,"borrowmoney",1
805101,805101,802403,"borrowmoney",1
805102,805102,804703,"borrowmoney",1
805301,805301,802403,"borrowmoney",1
805302,805302,805102,"borrowmoney",1
805401,805401,807303,"borrowmoney",1
805402,805402,805102,"borrowmoney",1
805701,805701,806202,"borrowmoney",1
805702,805702,802301,"borrowmoney",1
805802,805802,801402,"borrowmoney",1
806201,806201,805401,"borrowmoney",1
806202,806202,805801,"borrowmoney",1
806203,806203,806301,"borrowmoney",1
806301,806301,806203,"borrowmoney",1
806401,806401,805701,"borrowmoney",1
806402,806402,803001,"borrowmoney",1
806501,806501,805702,"borrowmoney",1
806502,806502,809201,"borrowmoney",1
806503,806503,805702,"borrowmoney",1
806701,806701,806601,"borrowmoney",1
806702,806702,806802,"borrowmoney",1
806703,806703,806801,"borrowmoney",1
806707,806707,807301,"borrowmoney",1
807001,807001,806801,"borrowmoney",1
807002,807002,805901,"borrowmoney",1
807003,807003,807201,"borrowmoney",1
807004,807004,807202,"borrowmoney",1
807105,807105,807001,"borrowmoney",1
807106,807106,807003,"borrowmoney",1
807401,807401,804702,"borrowmoney",1
807402,807402,804703,"borrowmoney",1
807501,807501,805001,"borrowmoney",1
807502,807502,805001,"borrowmoney",1
807801,807801,800401,"borrowmoney",1
807802,807802,808702,"borrowmoney",1
808001,808001,806502,"borrowmoney",1
808201,808201,808301,"borrowmoney",1
808202,808202,808102,"borrowmoney",1
808301,808301,808401,"borrowmoney",1
808302,808302,808101,"borrowmoney",1
808702,808702,807802,"borrowmoney",1
808703,808703,807802,"borrowmoney",1
808901,808901,808803,"borrowmoney",1
808902,808902,808802,"borrowmoney",1
800301,800301,804301,"borrowmoney",1
800302,800302,800502,"borrowmoney",1
800601,800601,802302,"borrowmoney",1
800602,800602,800702,"borrowmoney",1
800603,800603,800108,"borrowmoney",1
800801,800801,802302,"borrowmoney",1
800802,800802,800701,"borrowmoney",1
801101,801101,802501,"borrowmoney",1
801102,801102,801004,"borrowmoney",1
801201,801201,803801,"borrowmoney",1
801202,801202,800501,"borrowmoney",1
801203,801203,801002,"borrowmoney",1
801301,801301,808602,"borrowmoney",1
801401,801401,807901,"borrowmoney",1
801502,801502,801306,"borrowmoney",1
801901,801901,808803,"borrowmoney",1
801902,801902,802003,"borrowmoney",1
802201,802201,802403,"borrowmoney",1
802202,802202,803307,"borrowmoney",1
802501,802501,801401,"borrowmoney",1
802502,802502,801602,"borrowmoney",1
802504,802504,802102,"borrowmoney",1
802507,802507,802603,"borrowmoney",1
802508,802508,802404,"borrowmoney",1
802510,802510,803403,"borrowmoney",1
802511,802511,807609,"borrowmoney",1
802512,802512,804802,"borrowmoney",1
802513,802513,801603,"borrowmoney",1
802514,802514,801604,"borrowmoney",1
802517,802517,801305,"borrowmoney",1
802518,802518,802102,"borrowmoney",1
802601,802601,804301,"borrowmoney",1
802602,802602,802702,"borrowmoney",1
802603,802603,808801,"borrowmoney",1
802701,802701,804003,"borrowmoney",1
803001,803001,808801,"borrowmoney",1
803002,803002,803102,"borrowmoney",1
803801,803801,808201,"borrowmoney",1
803802,803802,808201,"borrowmoney",1
804101,804101,804001,"borrowmoney",1
804102,804102,802601,"borrowmoney",1
804201,804201,803801,"borrowmoney",1
804202,804202,804403,"borrowmoney",1
804301,804301,802601,"borrowmoney",1
804303,804303,809103,"borrowmoney",1
804501,804501,804801,"borrowmoney",1
804702,804702,805002,"borrowmoney",1
804703,804703,805102,"borrowmoney",1
804801,804801,805503,"borrowmoney",1
804802,804802,805102,"borrowmoney",1
804901,804901,805601,"borrowmoney",1
805101,805101,805001,"borrowmoney",1
805102,805102,805302,"borrowmoney",1
805301,805301,807608,"borrowmoney",1
805302,805302,805203,"borrowmoney",1
805401,805401,801305,"borrowmoney",1
805402,805402,805302,"borrowmoney",1
805701,805701,806801,"borrowmoney",1
805702,805702,805002,"borrowmoney",1
805802,805802,801604,"borrowmoney",1
806201,806201,807505,"borrowmoney",1
806202,806202,806301,"borrowmoney",1
806203,806203,805602,"borrowmoney",1
806301,806301,805802,"borrowmoney",1
806401,806401,805101,"borrowmoney",1
806501,806501,805802,"borrowmoney",1
806502,806502,806206,"borrowmoney",1
806503,806503,805802,"borrowmoney",1
806701,806701,806801,"borrowmoney",1
806702,806702,807106,"borrowmoney",1
807001,807001,807105,"borrowmoney",1
807002,807002,805701,"borrowmoney",1
807003,807003,805507,"borrowmoney",1
807004,807004,805902,"borrowmoney",1
807105,807105,806801,"borrowmoney",1
807106,807106,807202,"borrowmoney",1
807401,807401,802501,"borrowmoney",1
807402,807402,804203,"borrowmoney",1
807501,807501,805302,"borrowmoney",1
807502,807502,805302,"borrowmoney",1
808001,808001,808901,"borrowmoney",1
808201,808201,803801,"borrowmoney",1
808703,808703,808602,"borrowmoney",1
808901,808901,808805,"borrowmoney",1
800301,800301,800101,"borrowmoney",1
800302,800302,800107,"borrowmoney",1
800603,800603,800901,"borrowmoney",1
801101,801101,802517,"borrowmoney",1
801102,801102,801402,"borrowmoney",1
801901,801901,802003,"borrowmoney",1
801902,801902,803302,"borrowmoney",1
802202,802202,803002,"borrowmoney",1
802501,802501,807301,"borrowmoney",1
802502,802502,801102,"borrowmoney",1
802601,802601,804601,"borrowmoney",1
802603,802603,802403,"borrowmoney",1
803001,803001,803801,"borrowmoney",1
804102,804102,803902,"borrowmoney",1
804202,804202,804304,"borrowmoney",1
804303,804303,802602,"borrowmoney",1
804703,804703,803502,"borrowmoney",1
804801,804801,804702,"borrowmoney",1
804802,804802,804703,"borrowmoney",1
804901,804901,805906,"borrowmoney",1
805301,805301,804402,"borrowmoney",1
805401,805401,805503,"borrowmoney",1
805402,805402,804802,"borrowmoney",1
805701,805701,806201,"borrowmoney",1
805702,805702,805102,"borrowmoney",1
806202,806202,805601,"borrowmoney",1
806203,806203,805802,"borrowmoney",1
806401,806401,807106,"borrowmoney",1
807002,807002,807105,"borrowmoney",1
807003,807003,805506,"borrowmoney",1
808001,808001,805301,"borrowmoney",1
808202,808202,803802,"borrowmoney",1
808703,808703,801306,"borrowmoney",1
800302,800302,800901,"borrowmoney",1
802202,802202,801803,"borrowmoney",1
804202,804202,804004,"borrowmoney",1
804303,804303,808801,"borrowmoney",1
804801,804801,805101,"borrowmoney",1
804802,804802,805504,"borrowmoney",1
804901,804901,809201,"borrowmoney",1
805701,805701,805601,"borrowmoney",1
806202,806202,806102,"borrowmoney",1
806401,806401,807001,"borrowmoney",1
800301,800802,800301,"receivemoney",1
800302,800901,800302,"receivemoney",1
800402,800705,800402,"receivemoney",1
800601,800107,800601,"receivemoney",1
800602,800108,800602,"receivemoney",1
800603,800108,800603,"receivemoney",1
800801,800107,800801,"receivemoney",1
800802,800702,800802,"receivemoney",1
801101,807505,801101,"receivemoney",1
801102,800802,801102,"receivemoney",1
801201,801301,801201,"receivemoney",1
801202,801301,801202,"receivemoney",1
801203,800503,801203,"receivemoney",1
801301,807802,801301,"receivemoney",1
801302,808601,801302,"receivemoney",1
801306,801303,801306,"receivemoney",1
801401,807901,801401,"receivemoney",1
801402,801801,801402,"receivemoney",1
801501,801305,801501,"receivemoney",1
801502,801303,801502,"receivemoney",1
801901,802403,801901,"receivemoney",1
801902,803105,801902,"receivemoney",1
802101,804303,802101,"receivemoney",1
802102,803802,802102,"receivemoney",1
802201,804402,802201,"receivemoney",1
802202,803002,802202,"receivemoney",1
802501,801101,802501,"receivemoney",1
802502,801602,802502,"receivemoney",1
802507,802101,802507,"receivemoney",1
802508,802404,802508,"receivemoney",1
802510,805506,802510,"receivemoney",1
802511,804802,802511,"receivemoney",1
802512,807502,802512,"receivemoney",1
802513,807608,802513,"receivemoney",1
802514,807609,802514,"receivemoney",1
802517,801305,802517,"receivemoney",1
802518,802102,802518,"receivemoney",1
802603,802403,802603,"receivemoney",1
802702,802605,802702,"receivemoney",1
803001,808801,803001,"receivemoney",1
803002,802202,803002,"receivemoney",1
803801,802403,803801,"receivemoney",1
803802,804402,803802,"receivemoney",1
804101,804001,804101,"receivemoney",1
804202,804102,804202,"receivemoney",1
804301,804201,804301,"receivemoney",1
804302,804403,804302,"receivemoney",1
804303,802101,804303,"receivemoney",1
804304,804403,804304,"receivemoney",1
804501,804703,804501,"receivemoney",1
804701,807401,804701,"receivemoney",1
804702,804801,804702,"receivemoney",1
804703,807802,804703,"receivemoney",1
804801,805001,804801,"receivemoney",1
804802,805002,804802,"receivemoney",1
804901,805601,804901,"receivemoney",1
805101,805506,805101,"receivemoney",1
805102,804703,805102,"receivemoney",1
805301,804402,805301,"receivemoney",1
805302,804402,805302,"receivemoney",1
805401,807303,805401,"receivemoney",1
805402,805102,805402,"receivemoney",1
805701,806202,805701,"receivemoney",1
805702,805602,805702,"receivemoney",1
805802,805602,805802,"receivemoney",1
806201,805401,806201,"receivemoney",1
806202,805801,806202,"receivemoney",1
806203,806301,806203,"receivemoney",1
806301,806203,806301,"receivemoney",1
806401,807106,806401,"receivemoney",1
806501,805702,806501,"receivemoney",1
806502,806206,806502,"receivemoney",1
806503,805702,806503,"receivemoney",1
806701,806801,806701,"receivemoney",1
806702,806802,806702,"receivemoney",1
806703,806801,806703,"receivemoney",1
806707,805901,806707,"receivemoney",1
807001,807105,807001,"receivemoney",1
807002,805902,807002,"receivemoney",1
807003,805703,807003,"receivemoney",1
807004,807202,807004,"receivemoney",1
807105,807201,807105,"receivemoney",1
807106,807003,807106,"receivemoney",1
807401,804702,807401,"receivemoney",1
807402,804203,807402,"receivemoney",1
807501,805001,807501,"receivemoney",1
807502,805001,807502,"receivemoney",1
807801,800401,807801,"receivemoney",1
807802,808502,807802,"receivemoney",1
808001,806502,808001,"receivemoney",1
808201,808301,808201,"receivemoney",1
808202,803802,808202,"receivemoney",1
808301,808401,808301,"receivemoney",1
808302,808102,808302,"receivemoney",1
808702,807802,808702,"receivemoney",1
808703,807303,808703,"receivemoney",1
808901,808805,808901,"receivemoney",1
808902,808802,808902,"receivemoney",1
800301,800701,800301,"receivemoney",1
800302,800802,800302,"receivemoney",1
800601,802302,800601,"receivemoney",1
800603,800705,800603,"receivemoney",1
800801,802302,800801,"receivemoney",1
800802,800102,800802,"receivemoney",1
801101,802501,801101,"receivemoney",1
801102,801004,801102,"receivemoney",1
801201,803801,801201,"receivemoney",1
801202,800501,801202,"receivemoney",1
801203,801002,801203,"receivemoney",1
801301,808602,801301,"receivemoney",1
801302,807801,801302,"receivemoney",1
801402,807802,801402,"receivemoney",1
801502,801306,801502,"receivemoney",1
801901,808803,801901,"receivemoney",1
801902,802102,801902,"receivemoney",1
802201,802403,802201,"receivemoney",1
802202,803307,802202,"receivemoney",1
802501,809401,802501,"receivemoney",1
802502,801102,802502,"receivemoney",1
802507,801901,802507,"receivemoney",1
802508,802507,802508,"receivemoney",1
802510,803403,802510,"receivemoney",1
802511,807609,802511,"receivemoney",1
802512,804802,802512,"receivemoney",1
802513,801603,802513,"receivemoney",1
802514,801604,802514,"receivemoney",1
802517,801201,802517,"receivemoney",1
802518,801402,802518,"receivemoney",1
802603,804101,802603,"receivemoney",1
802702,804301,802702,"receivemoney",1
803002,803202,803002,"receivemoney",1
803802,808201,803802,"receivemoney",1
804101,802601,804101,"receivemoney",1
804202,804403,804202,"receivemoney",1
804301,802601,804301,"receivemoney",1
804303,809103,804303,"receivemoney",1
804702,805002,804702,"receivemoney",1
804703,805102,804703,"receivemoney",1
804801,805102,804801,"receivemoney",1
804802,805102,804802,"receivemoney",1
804901,805906,804901,"receivemoney",1
805101,802403,805101,"receivemoney",1
805102,805302,805102,"receivemoney",1
805301,807608,805301,"receivemoney",1
805401,805503,805401,"receivemoney",1
805402,805302,805402,"receivemoney",1
805701,806801,805701,"receivemoney",1
805702,805002,805702,"receivemoney",1
805802,807202,805802,"receivemoney",1
806201,807505,806201,"receivemoney",1
806202,807201,806202,"receivemoney",1
806203,805602,806203,"receivemoney",1
806301,805802,806301,"receivemoney",1
806401,807001,806401,"receivemoney",1
806501,805802,806501,"receivemoney",1
806502,809201,806502,"receivemoney",1
806503,805802,806503,"receivemoney",1
806701,806601,806701,"receivemoney",1
806702,807106,806702,"receivemoney",1
