"respondent","i","j","type","weight"
5000201,5000201,5000301,"borrowmoney",1
5000202,5000202,5000502,"borrowmoney",1
5000501,5000501,5015201,"borrowmoney",1
5000502,5000502,5015202,"borrowmoney",1
5000503,5000503,5000603,"borrowmoney",1
5000901,5000901,5002701,"borrowmoney",1
5000902,5000902,5000805,"borrowmoney",1
5001001,5001001,5001801,"borrowmoney",1
5001002,5001002,5001206,"borrowmoney",1
5001101,5001101,5001001,"borrowmoney",1
5001102,5001102,5000902,"borrowmoney",1
5001201,5001201,5001401,"borrowmoney",1
5001202,5001202,5001402,"borrowmoney",1
5001401,5001401,5004501,"borrowmoney",1
5001402,5001402,5001202,"borrowmoney",1
5001701,5001701,5002801,"borrowmoney",1
5001702,5001702,5001402,"borrowmoney",1
5001801,5001801,5001401,"borrowmoney",1
5001802,5001802,5002402,"borrowmoney",1
5002101,5002101,5001801,"borrowmoney",1
5002102,5002102,5002502,"borrowmoney",1
5002401,5002401,5001201,"borrowmoney",1
5002402,5002402,5007601,"borrowmoney",1
5002403,5002403,5002601,"borrowmoney",1
5002501,5002501,5002401,"borrowmoney",1
5002502,5002502,5008302,"borrowmoney",1
5002601,5002601,5002501,"borrowmoney",1
5002602,5002602,5002502,"borrowmoney",1
5002701,5002701,5002901,"borrowmoney",1
5002702,5002702,5003102,"borrowmoney",1
5003101,5003101,5003401,"borrowmoney",1
5003102,5003102,5002602,"borrowmoney",1
5003301,5003301,5004601,"borrowmoney",1
5003302,5003302,5003402,"borrowmoney",1
5003303,5003303,5016809,"borrowmoney",1
5003304,5003304,5007802,"borrowmoney",1
5003401,5003401,5005801,"borrowmoney",1
5003402,5003402,5001201,"borrowmoney",1
5003601,5003601,5003504,"borrowmoney",1
5003602,5003602,5003402,"borrowmoney",1
5003701,5003701,5008503,"borrowmoney",1
5003801,5003801,5004601,"borrowmoney",1
5003802,5003802,5003402,"borrowmoney",1
5004501,5004501,5004601,"borrowmoney",1
5004502,5004502,5004602,"borrowmoney",1
5004601,5004601,5003101,"borrowmoney",1
5004602,5004602,5002502,"borrowmoney",1
5004603,5004603,5004502,"borrowmoney",1
5005001,5005001,5004901,"borrowmoney",1
5005002,5005002,5004902,"borrowmoney",1
5005003,5005003,5004902,"borrowmoney",1
5005101,5005101,5009801,"borrowmoney",1
5005102,5005102,5009801,"borrowmoney",1
5005103,5005103,5005202,"borrowmoney",1
5005201,5005201,5006401,"borrowmoney",1
5005202,5005202,5005302,"borrowmoney",1
5005401,5005401,5003003,"borrowmoney",1
5005402,5005402,5005902,"borrowmoney",1
5005501,5005501,5005801,"borrowmoney",1
5005502,5005502,5022302,"borrowmoney",1
5005801,5005801,5003003,"borrowmoney",1
5005802,5005802,5022301,"borrowmoney",1
5005901,5005901,5005801,"borrowmoney",1
5005902,5005902,5005402,"borrowmoney",1
5006001,5006001,5005903,"borrowmoney",1
5006002,5006002,5010702,"borrowmoney",1
5006207,5006207,5006104,"borrowmoney",1
5006501,5006501,5006402,"borrowmoney",1
5006502,5006502,5006402,"borrowmoney",1
5006503,5006503,5014501,"borrowmoney",1
5006801,5006801,5005401,"borrowmoney",1
5006802,5006802,5003102,"borrowmoney",1
5006901,5006901,5007403,"borrowmoney",1
5007301,5007301,5007401,"borrowmoney",1
5007302,5007302,5005103,"borrowmoney",1
5007303,5007303,5007401,"borrowmoney",1
5007304,5007304,5005103,"borrowmoney",1
5007401,5007401,5003201,"borrowmoney",1
5007402,5007402,5005103,"borrowmoney",1
5007403,5007403,5016602,"borrowmoney",1
5007404,5007404,5016601,"borrowmoney",1
5007501,5007501,5002403,"borrowmoney",1
5007502,5007502,5002404,"borrowmoney",1
5007503,5007503,5007203,"borrowmoney",1
5007504,5007504,5005003,"borrowmoney",1
5007701,5007701,5023001,"borrowmoney",1
5007702,5007702,5007802,"borrowmoney",1
5007901,5007901,5007801,"borrowmoney",1
5007902,5007902,5008002,"borrowmoney",1
5008001,5008001,5005201,"borrowmoney",1
5008002,5008002,5007902,"borrowmoney",1
5008101,5008101,5010301,"borrowmoney",1
5008102,5008102,5016502,"borrowmoney",1
5008103,5008103,5010301,"borrowmoney",1
5008104,5008104,5001402,"borrowmoney",1
5008801,5008801,5010701,"borrowmoney",1
5008802,5008802,5008704,"borrowmoney",1
5008901,5008901,5001205,"borrowmoney",1
5008902,5008902,5009302,"borrowmoney",1
5009001,5009001,5009301,"borrowmoney",1
5009002,5009002,5009302,"borrowmoney",1
5009301,5009301,5023203,"borrowmoney",1
5009302,5009302,5023204,"borrowmoney",1
5009501,5009501,5009801,"borrowmoney",1
5009502,5009502,5009301,"borrowmoney",1
5009801,5009801,5001205,"borrowmoney",1
5009802,5009802,5002701,"borrowmoney",1
5009901,5009901,5010201,"borrowmoney",1
5009902,5009902,5009802,"borrowmoney",1
5009903,5009903,5009602,"borrowmoney",1
5010001,5010001,5009902,"borrowmoney",1
5010301,5010301,5010206,"borrowmoney",1
5010302,5010302,5008102,"borrowmoney",1
5010401,5010401,5008201,"borrowmoney",1
5010402,5010402,5002602,"borrowmoney",1
5010601,5010601,5004901,"borrowmoney",1
5010602,5010602,5007602,"borrowmoney",1
5010701,5010701,5001205,"borrowmoney",1
5010702,5010702,5004602,"borrowmoney",1
5010901,5010901,5010701,"borrowmoney",1
5010902,5010902,5004502,"borrowmoney",1
5011001,5011001,5015301,"borrowmoney",1
5011002,5011002,5001205,"borrowmoney",1
5011003,5011003,5011702,"borrowmoney",1
5011004,5011004,5015301,"borrowmoney",1
5011101,5011101,5012701,"borrowmoney",1
5011102,5011102,5011605,"borrowmoney",1
5011201,5011201,5011001,"borrowmoney",1
5011202,5011202,5011702,"borrowmoney",1
5011501,5011501,5011201,"borrowmoney",1
5011502,5011502,5011202,"borrowmoney",1
5011701,5011701,5016806,"borrowmoney",1
5011702,5011702,5016806,"borrowmoney",1
5011802,5011802,5015202,"borrowmoney",1
5012301,5012301,5011201,"borrowmoney",1
5012302,5012302,5011202,"borrowmoney",1
5012303,5012303,5012902,"borrowmoney",1
5012701,5012701,5012501,"borrowmoney",1
5012702,5012702,5011602,"borrowmoney",1
5012801,5012801,5009606,"borrowmoney",1
5012802,5012802,5005001,"borrowmoney",1
5012803,5012803,5005002,"borrowmoney",1
5012901,5012901,5004901,"borrowmoney",1
5012902,5012902,5007501,"borrowmoney",1
5012903,5012903,5012303,"borrowmoney",1
5013101,5013101,5015803,"borrowmoney",1
5013102,5013102,5015802,"borrowmoney",1
5013401,5013401,5013501,"borrowmoney",1
5013402,5013402,5013301,"borrowmoney",1
5013501,5013501,5015201,"borrowmoney",1
5013502,5013502,5015201,"borrowmoney",1
5013701,5013701,5014001,"borrowmoney",1
5013702,5013702,5013402,"borrowmoney",1
5013901,5013901,5014201,"borrowmoney",1
5013902,5013902,5014202,"borrowmoney",1
5014001,5014001,5013901,"borrowmoney",1
5014101,5014101,5014304,"borrowmoney",1
5014102,5014102,5016806,"borrowmoney",1
5014401,5014401,5013501,"borrowmoney",1
5014402,5014402,5013201,"borrowmoney",1
5014403,5014403,5013501,"borrowmoney",1
5014404,5014404,5013201,"borrowmoney",1
5014501,5014501,5014304,"borrowmoney",1
5014502,5014502,5014304,"borrowmoney",1
5014701,5014701,5014801,"borrowmoney",1
5014703,5014703,5014801,"borrowmoney",1
5014801,5014801,5005602,"borrowmoney",1
5014802,5014802,5005602,"borrowmoney",1
5015001,5015001,5005101,"borrowmoney",1
5015002,5015002,5011702,"borrowmoney",1
5015003,5015003,5015101,"borrowmoney",1
5015004,5015004,5015101,"borrowmoney",1
5015201,5015201,5007601,"borrowmoney",1
5015202,5015202,5007601,"borrowmoney",1
5015701,5015701,5016806,"borrowmoney",1
5015702,5015702,5015802,"borrowmoney",1
5016201,5016201,5016301,"borrowmoney",1
5016206,5016206,5006202,"borrowmoney",1
5016401,5016401,5015201,"borrowmoney",1
5016402,5016402,5015201,"borrowmoney",1
5016501,5016501,5023301,"borrowmoney",1
5016502,5016502,5023302,"borrowmoney",1
5016506,5016506,5015701,"borrowmoney",1
5016701,5016701,5001205,"borrowmoney",1
5016702,5016702,5001205,"borrowmoney",1
5016703,5016703,5000102,"borrowmoney",1
5016901,5016901,5017301,"borrowmoney",1
5016902,5016902,5017301,"borrowmoney",1
5017001,5017001,5016801,"borrowmoney",1
5017002,5017002,5005805,"borrowmoney",1
5017004,5017004,5011202,"borrowmoney",1
5017201,5017201,5009801,"borrowmoney",1
5017202,5017202,5012601,"borrowmoney",1
5017203,5017203,5017002,"borrowmoney",1
5017204,5017204,5009801,"borrowmoney",1
5017401,5017401,5016701,"borrowmoney",1
5017402,5017402,5016203,"borrowmoney",1
5017601,5017601,5006503,"borrowmoney",1
5017602,5017602,5017804,"borrowmoney",1
5017701,5017701,5017901,"borrowmoney",1
5017702,5017702,5017602,"borrowmoney",1
5017802,5017802,5017203,"borrowmoney",1
5017803,5017803,5017803,"borrowmoney",1
5017804,5017804,5017602,"borrowmoney",1
5018401,5018401,5018201,"borrowmoney",1
5018402,5018402,5019002,"borrowmoney",1
