"respondent","i","j","type","weight"
5100101,5100101,5100501,"borrowmoney",1
5100102,5100102,5104702,"borrowmoney",1
5100106,5100106,5101701,"borrowmoney",1
5100201,5100201,5107101,"borrowmoney",1
5100202,5100202,5118302,"borrowmoney",1
5100401,5100401,5103501,"borrowmoney",1
5100402,5100402,5117502,"borrowmoney",1
5100901,5100901,5101401,"borrowmoney",1
5100902,5100902,5101002,"borrowmoney",1
5100903,5100903,5101701,"borrowmoney",1
5100904,5100904,5101006,"borrowmoney",1
5101001,5101001,5101401,"borrowmoney",1
5101002,5101002,5100902,"borrowmoney",1
5101003,5101003,5101207,"borrowmoney",1
5101005,5101005,5102901,"borrowmoney",1
5101006,5101006,5102202,"borrowmoney",1
5101101,5101101,5101001,"borrowmoney",1
5101102,5101102,5101202,"borrowmoney",1
5101401,5101401,5114401,"borrowmoney",1
5101402,5101402,5114401,"borrowmoney",1
5101403,5101403,5101302,"borrowmoney",1
5101701,5101701,5102001,"borrowmoney",1
5101702,5101702,5109601,"borrowmoney",1
5102101,5102101,5116601,"borrowmoney",1
5102102,5102102,5100802,"borrowmoney",1
5102103,5102103,5100802,"borrowmoney",1
5102201,5102201,5100801,"borrowmoney",1
5102202,5102202,5100802,"borrowmoney",1
5102301,5102301,5102201,"borrowmoney",1
5102302,5102302,5102202,"borrowmoney",1
5102401,5102401,5103201,"borrowmoney",1
5102402,5102402,5110201,"borrowmoney",1
5102403,5102403,5109601,"borrowmoney",1
5102404,5102404,5102502,"borrowmoney",1
5102501,5102501,5109601,"borrowmoney",1
5102502,5102502,5117802,"borrowmoney",1
5103201,5103201,5109601,"borrowmoney",1
5103202,5103202,5109602,"borrowmoney",1
5103401,5103401,5105901,"borrowmoney",1
5103402,5103402,5102502,"borrowmoney",1
5103602,5103602,5104802,"borrowmoney",1
5103603,5103603,5105901,"borrowmoney",1
5103604,5103604,5103502,"borrowmoney",1
5103701,5103701,5103301,"borrowmoney",1
5103702,5103702,5103202,"borrowmoney",1
5103703,5103703,5103602,"borrowmoney",1
5103705,5103705,5104803,"borrowmoney",1
5104301,5104301,5104801,"borrowmoney",1
5104305,5104305,5121801,"borrowmoney",1
5104306,5104306,5106402,"borrowmoney",1
5104701,5104701,5110201,"borrowmoney",1
5104702,5104702,5104602,"borrowmoney",1
5104703,5104703,5104602,"borrowmoney",1
5104801,5104801,5106401,"borrowmoney",1
5104802,5104802,5104306,"borrowmoney",1
5104803,5104803,5104503,"borrowmoney",1
5104901,5104901,5104801,"borrowmoney",1
5104902,5104902,5105802,"borrowmoney",1
5105001,5105001,5104801,"borrowmoney",1
5105002,5105002,5104802,"borrowmoney",1
5105301,5105301,5105801,"borrowmoney",1
5105302,5105302,5102502,"borrowmoney",1
5105901,5105901,5104401,"borrowmoney",1
5105902,5105902,5106301,"borrowmoney",1
5106001,5106001,5109601,"borrowmoney",1
5106002,5106002,5109602,"borrowmoney",1
5106201,5106201,5108701,"borrowmoney",1
5106202,5106202,5105902,"borrowmoney",1
5106301,5106301,5106401,"borrowmoney",1
5106302,5106302,5109602,"borrowmoney",1
5106303,5106303,5105901,"borrowmoney",1
5106304,5106304,5106301,"borrowmoney",1
5106306,5106306,5105902,"borrowmoney",1
5106401,5106401,5106501,"borrowmoney",1
5106402,5106402,5106002,"borrowmoney",1
5106601,5106601,5109602,"borrowmoney",1
5106602,5106602,5108101,"borrowmoney",1
5106604,5106604,5109602,"borrowmoney",1
5106801,5106801,5106902,"borrowmoney",1
5106901,5106901,5105401,"borrowmoney",1
5106902,5106902,5106002,"borrowmoney",1
5107001,5107001,5106901,"borrowmoney",1
5107002,5107002,5110202,"borrowmoney",1
5107004,5107004,5106002,"borrowmoney",1
5107101,5107101,5114404,"borrowmoney",1
5107301,5107301,5107901,"borrowmoney",1
5107501,5107501,5107401,"borrowmoney",1
5107502,5107502,5107902,"borrowmoney",1
5107503,5107503,5107601,"borrowmoney",1
5107701,5107701,5100801,"borrowmoney",1
5107702,5107702,5107902,"borrowmoney",1
5107703,5107703,5107601,"borrowmoney",1
5107704,5107704,5100802,"borrowmoney",1
5107707,5107707,5100801,"borrowmoney",1
5107708,5107708,5100802,"borrowmoney",1
5107901,5107901,5107401,"borrowmoney",1
5107902,5107902,5108502,"borrowmoney",1
5107905,5107905,5108702,"borrowmoney",1
5108201,5108201,5108301,"borrowmoney",1
5108202,5108202,5107902,"borrowmoney",1
5108301,5108301,5107901,"borrowmoney",1
5108302,5108302,5108002,"borrowmoney",1
5108601,5108601,5108701,"borrowmoney",1
5108602,5108602,5108506,"borrowmoney",1
5108701,5108701,5108501,"borrowmoney",1
5108702,5108702,5115810,"borrowmoney",1
5108901,5108901,5108701,"borrowmoney",1
5108902,5108902,5107902,"borrowmoney",1
5109001,5109001,5107602,"borrowmoney",1
5109002,5109002,5108902,"borrowmoney",1
5109201,5109201,5109301,"borrowmoney",1
5109202,5109202,5109201,"borrowmoney",1
5109501,5109501,5116601,"borrowmoney",1
5109502,5109502,5111502,"borrowmoney",1
5109601,5109601,5109501,"borrowmoney",1
5109602,5109602,5109502,"borrowmoney",1
5109801,5109801,5111504,"borrowmoney",1
5109802,5109802,5109502,"borrowmoney",1
5109901,5109901,5111504,"borrowmoney",1
5109902,5109902,5111402,"borrowmoney",1
5109903,5109903,5109501,"borrowmoney",1
5109904,5109904,5109602,"borrowmoney",1
5110201,5110201,5108801,"borrowmoney",1
5110202,5110202,5115502,"borrowmoney",1
5110203,5110203,5101701,"borrowmoney",1
5110204,5110204,5101702,"borrowmoney",1
5110207,5110207,5121602,"borrowmoney",1
5110301,5110301,5110201,"borrowmoney",1
5110302,5110302,5111202,"borrowmoney",1
5110501,5110501,5116601,"borrowmoney",1
5110502,5110502,5111102,"borrowmoney",1
5110801,5110801,5109501,"borrowmoney",1
5110802,5110802,5110902,"borrowmoney",1
5111001,5111001,5113801,"borrowmoney",1
5111002,5111002,5111102,"borrowmoney",1
5111301,5111301,5115901,"borrowmoney",1
5111302,5111302,5110802,"borrowmoney",1
5111401,5111401,5109901,"borrowmoney",1
5111402,5111402,5110402,"borrowmoney",1
5111701,5111701,5110301,"borrowmoney",1
5111702,5111702,5110302,"borrowmoney",1
5111901,5111901,5124301,"borrowmoney",1
5111902,5111902,5112001,"borrowmoney",1
5112201,5112201,5114701,"borrowmoney",1
5112202,5112202,5112102,"borrowmoney",1
5112203,5112203,5116501,"borrowmoney",1
5112204,5112204,5112604,"borrowmoney",1
5112301,5112301,5116601,"borrowmoney",1
5112302,5112302,5112402,"borrowmoney",1
5112401,5112401,5112301,"borrowmoney",1
5112402,5112402,5112302,"borrowmoney",1
5112501,5112501,5114801,"borrowmoney",1
5112502,5112502,5112204,"borrowmoney",1
5112601,5112601,5112701,"borrowmoney",1
5112602,5112602,5114202,"borrowmoney",1
5112603,5112603,5118101,"borrowmoney",1
5112604,5112604,5107002,"borrowmoney",1
5112701,5112701,5113601,"borrowmoney",1
5112702,5112702,5112802,"borrowmoney",1
5112901,5112901,5101702,"borrowmoney",1
5112903,5112903,5101701,"borrowmoney",1
5113001,5113001,5113702,"borrowmoney",1
5113701,5113701,5112701,"borrowmoney",1
5113702,5113702,5113801,"borrowmoney",1
5113901,5113901,5109001,"borrowmoney",1
5113902,5113902,5116304,"borrowmoney",1
5114401,5114401,5116201,"borrowmoney",1
5114403,5114403,5114902,"borrowmoney",1
5114404,5114404,5116501,"borrowmoney",1
5114405,5114405,5116502,"borrowmoney",1
5114501,5114501,5109501,"borrowmoney",1
5114502,5114502,5109402,"borrowmoney",1
5114701,5114701,5113701,"borrowmoney",1
5114702,5114702,5115002,"borrowmoney",1
5114703,5114703,5116302,"borrowmoney",1
5114704,5114704,5116501,"borrowmoney",1
5114705,5114705,5116502,"borrowmoney",1
5114708,5114708,5108702,"borrowmoney",1
5114801,5114801,5116508,"borrowmoney",1
5114802,5114802,5110101,"borrowmoney",1
5114901,5114901,5114401,"borrowmoney",1
5114902,5114902,5112602,"borrowmoney",1
5115001,5115001,5116501,"borrowmoney",1
