"respondent","i","j","type","weight"
2600202,2600202,2600104,"borrowmoney",1
2600401,2600401,2600501,"borrowmoney",1
2600402,2600402,2600404,"borrowmoney",1
2600404,2600404,2600702,"borrowmoney",1
2600501,2600501,2601603,"borrowmoney",1
2600502,2600502,2612202,"borrowmoney",1
2600701,2600701,2600801,"borrowmoney",1
2600702,2600702,2600601,"borrowmoney",1
2600801,2600801,2600404,"borrowmoney",1
2600802,2600802,2602101,"borrowmoney",1
2601001,2601001,2600501,"borrowmoney",1
2601002,2601002,2602101,"borrowmoney",1
2601003,2601003,2600901,"borrowmoney",1
2601004,2601004,2600702,"borrowmoney",1
2601005,2601005,2600701,"borrowmoney",1
2601006,2601006,2600501,"borrowmoney",1
2601101,2601101,2604501,"borrowmoney",1
2601102,2601102,2601202,"borrowmoney",1
2601201,2601201,2601301,"borrowmoney",1
2601202,2601202,2601302,"borrowmoney",1
2601203,2601203,2600501,"borrowmoney",1
2601301,2601301,2603001,"borrowmoney",1
2601302,2601302,2601402,"borrowmoney",1
2601401,2601401,2604101,"borrowmoney",1
2601402,2601402,2603302,"borrowmoney",1
2601404,2601404,2603302,"borrowmoney",1
2601405,2601405,2603302,"borrowmoney",1
2601901,2601901,2600902,"borrowmoney",1
2601905,2601905,2610903,"borrowmoney",1
2602101,2602101,2601101,"borrowmoney",1
2602102,2602102,2612301,"borrowmoney",1
2602301,2602301,2605001,"borrowmoney",1
2602302,2602302,2605001,"borrowmoney",1
2602401,2602401,2605301,"borrowmoney",1
2602402,2602402,2611101,"borrowmoney",1
2602701,2602701,2607706,"borrowmoney",1
2602702,2602702,2607706,"borrowmoney",1
2602801,2602801,2604601,"borrowmoney",1
2602802,2602802,2604602,"borrowmoney",1
2603001,2603001,2602801,"borrowmoney",1
2603002,2603002,2604602,"borrowmoney",1
2603003,2603003,2602901,"borrowmoney",1
2603201,2603201,2603301,"borrowmoney",1
2603202,2603202,2603302,"borrowmoney",1
2603301,2603301,2604402,"borrowmoney",1
2603302,2603302,2603201,"borrowmoney",1
2603303,2603303,2603201,"borrowmoney",1
2603401,2603401,2603801,"borrowmoney",1
2603402,2603402,2603302,"borrowmoney",1
2603601,2603601,2604201,"borrowmoney",1
2603602,2603602,2603301,"borrowmoney",1
2603801,2603801,2606002,"borrowmoney",1
2603802,2603802,2603602,"borrowmoney",1
2603805,2603805,2603804,"borrowmoney",1
2604301,2604301,2603804,"borrowmoney",1
2604401,2604401,2604201,"borrowmoney",1
2604402,2604402,2601701,"borrowmoney",1
2604403,2604403,2610902,"borrowmoney",1
2604501,2604501,2605501,"borrowmoney",1
2604502,2604502,2604602,"borrowmoney",1
2604506,2604506,2605807,"borrowmoney",1
2604507,2604507,2605808,"borrowmoney",1
2604601,2604601,2602801,"borrowmoney",1
2604602,2604602,2605302,"borrowmoney",1
2604902,2604902,2605001,"borrowmoney",1
2605001,2605001,2606002,"borrowmoney",1
2605002,2605002,2604902,"borrowmoney",1
2605202,2605202,2607706,"borrowmoney",1
2605401,2605401,2602201,"borrowmoney",1
2605402,2605402,2602201,"borrowmoney",1
2605601,2605601,2603801,"borrowmoney",1
2605602,2605602,2605902,"borrowmoney",1
2605701,2605701,2605901,"borrowmoney",1
2605702,2605702,2605902,"borrowmoney",1
2605901,2605901,2605701,"borrowmoney",1
2605902,2605902,2605602,"borrowmoney",1
2606001,2606001,2605901,"borrowmoney",1
2606002,2606002,2605901,"borrowmoney",1
2606006,2606006,2605902,"borrowmoney",1
