"respondent","i","j","type","weight"
7200101,7200101,7204501,"borrowmoney",1
7200102,7200102,7204302,"borrowmoney",1
7200103,7200103,7200202,"borrowmoney",1
7200201,7200201,7201601,"borrowmoney",1
7200202,7200202,7201602,"borrowmoney",1
7200204,7200204,7200102,"borrowmoney",1
7200601,7200601,7206001,"borrowmoney",1
7200602,7200602,7200702,"borrowmoney",1
7200603,7200603,7205501,"borrowmoney",1
7200604,7200604,7200502,"borrowmoney",1
7200801,7200801,7202401,"borrowmoney",1
7200802,7200802,7204802,"borrowmoney",1
7201001,7201001,7202401,"borrowmoney",1
7201002,7201002,7206001,"borrowmoney",1
7201004,7201004,7205002,"borrowmoney",1
7201201,7201201,7201401,"borrowmoney",1
7201202,7201202,7201102,"borrowmoney",1
7201301,7201301,7207401,"borrowmoney",1
7201302,7201302,7204002,"borrowmoney",1
7201501,7201501,7202001,"borrowmoney",1
7201502,7201502,7201703,"borrowmoney",1
7201601,7201601,7203802,"borrowmoney",1
7201602,7201602,7203702,"borrowmoney",1
7201604,7201604,7218809,"borrowmoney",1
7202001,7202001,7201701,"borrowmoney",1
7202002,7202002,7204402,"borrowmoney",1
7202301,7202301,7200801,"borrowmoney",1
7202302,7202302,7208002,"borrowmoney",1
7202501,7202501,7208501,"borrowmoney",1
7202502,7202502,7222102,"borrowmoney",1
7202701,7202701,7202401,"borrowmoney",1
7202702,7202702,7204502,"borrowmoney",1
7202801,7202801,7202601,"borrowmoney",1
7202802,7202802,7201701,"borrowmoney",1
7203201,7203201,7203402,"borrowmoney",1
7203202,7203202,7203402,"borrowmoney",1
7203401,7203401,7213702,"borrowmoney",1
7203402,7203402,7210602,"borrowmoney",1
7203501,7203501,7210601,"borrowmoney",1
7203502,7203502,7203402,"borrowmoney",1
7203801,7203801,7201603,"borrowmoney",1
7203802,7203802,7203702,"borrowmoney",1
7203901,7203901,7200502,"borrowmoney",1
7203903,7203903,7201702,"borrowmoney",1
7204102,7204102,7208002,"borrowmoney",1
7204103,7204103,7204403,"borrowmoney",1
7204201,7204201,7201903,"borrowmoney",1
7204202,7204202,7205601,"borrowmoney",1
7204501,7204501,7202701,"borrowmoney",1
7204502,7204502,7202702,"borrowmoney",1
7204601,7204601,7202701,"borrowmoney",1
7204602,7204602,7204202,"borrowmoney",1
7204801,7204801,7213704,"borrowmoney",1
7204802,7204802,7202401,"borrowmoney",1
7204901,7204901,7202701,"borrowmoney",1
7204902,7204902,7214901,"borrowmoney",1
7205201,7205201,7202302,"borrowmoney",1
7205202,7205202,7204902,"borrowmoney",1
7205501,7205501,7207101,"borrowmoney",1
7205502,7205502,7206202,"borrowmoney",1
7205506,7205506,7207903,"borrowmoney",1
7205507,7205507,7207106,"borrowmoney",1
7205601,7205601,7206301,"borrowmoney",1
7205701,7205701,7212101,"borrowmoney",1
7205702,7205702,7209802,"borrowmoney",1
7205901,7205901,7207302,"borrowmoney",1
7206001,7206001,7204302,"borrowmoney",1
7206002,7206002,7205601,"borrowmoney",1
7206201,7206201,7220201,"borrowmoney",1
7206202,7206202,7206102,"borrowmoney",1
7206601,7206601,7217304,"borrowmoney",1
7206702,7206702,7207902,"borrowmoney",1
7206901,7206901,7219101,"borrowmoney",1
7206902,7206902,7208802,"borrowmoney",1
7207001,7207001,7207106,"borrowmoney",1
7207002,7207002,7205401,"borrowmoney",1
7207003,7207003,7207107,"borrowmoney",1
7207201,7207201,7207401,"borrowmoney",1
7207202,7207202,7207402,"borrowmoney",1
7207204,7207204,7207402,"borrowmoney",1
7207301,7207301,7213106,"borrowmoney",1
7207302,7207302,7211302,"borrowmoney",1
7207303,7207303,7213901,"borrowmoney",1
7207304,7207304,7208901,"borrowmoney",1
7207801,7207801,7202101,"borrowmoney",1
7207802,7207802,7219002,"borrowmoney",1
7207806,7207806,7207703,"borrowmoney",1
7207901,7207901,7212201,"borrowmoney",1
7207902,7207902,7206702,"borrowmoney",1
7208201,7208201,7206301,"borrowmoney",1
7208202,7208202,7206902,"borrowmoney",1
