"respondent","i","j","type","weight"
3200201,3200201,3208818,"borrowmoney",1
3200301,3200301,3208818,"borrowmoney",1
3200302,3200302,3216103,"borrowmoney",1
3200305,3200305,3202203,"borrowmoney",1
3200306,3200306,3209308,"borrowmoney",1
3200402,3200402,3212702,"borrowmoney",1
3200403,3200403,3200601,"borrowmoney",1
3200501,3200501,3208818,"borrowmoney",1
3200502,3200502,3201002,"borrowmoney",1
3200801,3200801,3200503,"borrowmoney",1
3200802,3200802,3200302,"borrowmoney",1
3201001,3201001,3202103,"borrowmoney",1
3201002,3201002,3200202,"borrowmoney",1
3201201,3201201,3211307,"borrowmoney",1
3201202,3201202,3211307,"borrowmoney",1
3201203,3201203,3201403,"borrowmoney",1
3201301,3201301,3204601,"borrowmoney",1
3201302,3201302,3201202,"borrowmoney",1
3201401,3201401,3201301,"borrowmoney",1
3201402,3201402,3200602,"borrowmoney",1
3201601,3201601,3208814,"borrowmoney",1
3201602,3201602,3222001,"borrowmoney",1
3201901,3201901,3211901,"borrowmoney",1
3201902,3201902,3202002,"borrowmoney",1
3201903,3201903,3200601,"borrowmoney",1
3201904,3201904,3202002,"borrowmoney",1
3201908,3201908,3201805,"borrowmoney",1
3201909,3201909,3202602,"borrowmoney",1
3202101,3202101,3202201,"borrowmoney",1
3202102,3202102,3211802,"borrowmoney",1
3202103,3202103,3216401,"borrowmoney",1
3202104,3202104,3211702,"borrowmoney",1
3202201,3202201,3221901,"borrowmoney",1
3202202,3202202,3203002,"borrowmoney",1
3202402,3202402,3202701,"borrowmoney",1
3202403,3202403,3204101,"borrowmoney",1
3202501,3202501,3208814,"borrowmoney",1
3202502,3202502,3208803,"borrowmoney",1
3202601,3202601,3205301,"borrowmoney",1
3202602,3202602,3211902,"borrowmoney",1
3202701,3202701,3202602,"borrowmoney",1
3203101,3203101,3203001,"borrowmoney",1
3203102,3203102,3213502,"borrowmoney",1
3203601,3203601,3204601,"borrowmoney",1
3203602,3203602,3203802,"borrowmoney",1
3203603,3203603,3211401,"borrowmoney",1
3203604,3203604,3203502,"borrowmoney",1
3203801,3203801,3210501,"borrowmoney",1
3203802,3203802,3222002,"borrowmoney",1
3204001,3204001,3218801,"borrowmoney",1
3204002,3204002,3204602,"borrowmoney",1
3204201,3204201,3202203,"borrowmoney",1
3204202,3204202,3204602,"borrowmoney",1
3204203,3204203,3204101,"borrowmoney",1
3204204,3204204,3203502,"borrowmoney",1
3204601,3204601,3208801,"borrowmoney",1
3204602,3204602,3220002,"borrowmoney",1
3204603,3204603,3209501,"borrowmoney",1
3204702,3204702,3204602,"borrowmoney",1
3204801,3204801,3204601,"borrowmoney",1
3204802,3204802,3204602,"borrowmoney",1
3204901,3204901,3221702,"borrowmoney",1
3205001,3205001,3204801,"borrowmoney",1
3205002,3205002,3223502,"borrowmoney",1
3205101,3205101,3207202,"borrowmoney",1
3205102,3205102,3207201,"borrowmoney",1
3205301,3205301,3203703,"borrowmoney",1
3205302,3205302,3204603,"borrowmoney",1
3205306,3205306,3203501,"borrowmoney",1
3205307,3205307,3205402,"borrowmoney",1
3205501,3205501,3218801,"borrowmoney",1
3205502,3205502,3205307,"borrowmoney",1
3206001,3206001,3206101,"borrowmoney",1
3206002,3206002,3206102,"borrowmoney",1
3206201,3206201,3206701,"borrowmoney",1
3206202,3206202,3206502,"borrowmoney",1
3206203,3206203,3213001,"borrowmoney",1
3206204,3206204,3206702,"borrowmoney",1
3206301,3206301,3211307,"borrowmoney",1
3206302,3206302,3206702,"borrowmoney",1
3206501,3206501,3211901,"borrowmoney",1
3206601,3206601,3206501,"borrowmoney",1
3206602,3206602,3216702,"borrowmoney",1
3206701,3206701,3208826,"borrowmoney",1
3206702,3206702,3205702,"borrowmoney",1
3207201,3207201,3211106,"borrowmoney",1
3207202,3207202,3206307,"borrowmoney",1
3207601,3207601,3217701,"borrowmoney",1
3207602,3207602,3211901,"borrowmoney",1
3207603,3207603,3207102,"borrowmoney",1
3207607,3207607,3211901,"borrowmoney",1
3207608,3207608,3208807,"borrowmoney",1
3207801,3207801,3216401,"borrowmoney",1
3207802,3207802,3216401,"borrowmoney",1
3207803,3207803,3216401,"borrowmoney",1
3208001,3208001,3208501,"borrowmoney",1
3208002,3208002,3223101,"borrowmoney",1
3208003,3208003,3217202,"borrowmoney",1
3208006,3208006,3223302,"borrowmoney",1
3208007,3208007,3216904,"borrowmoney",1
3208009,3208009,3217604,"borrowmoney",1
3208010,3208010,3206402,"borrowmoney",1
3208102,3208102,3208202,"borrowmoney",1
3208103,3208103,3206402,"borrowmoney",1
3208201,3208201,3218001,"borrowmoney",1
3208202,3208202,3218002,"borrowmoney",1
3208401,3208401,3211501,"borrowmoney",1
3208402,3208402,3208502,"borrowmoney",1
3208501,3208501,3206501,"borrowmoney",1
3208503,3208503,3208402,"borrowmoney",1
3208505,3208505,3208401,"borrowmoney",1
3208506,3208506,3208003,"borrowmoney",1
