"respondent","i","j","type","weight"
4200101,4200101,4201101,"borrowmoney",1
4200102,4200102,4204902,"borrowmoney",1
4200501,4200501,4201503,"borrowmoney",1
4200502,4200502,4200802,"borrowmoney",1
4200801,4200801,4205301,"borrowmoney",1
4200802,4200802,4216302,"borrowmoney",1
4201101,4201101,4203405,"borrowmoney",1
4201102,4201102,4201002,"borrowmoney",1
4201301,4201301,4201501,"borrowmoney",1
4201302,4201302,4205602,"borrowmoney",1
4201801,4201801,4201901,"borrowmoney",1
4201802,4201802,4218604,"borrowmoney",1
4202101,4202101,4205501,"borrowmoney",1
4202102,4202102,4205003,"borrowmoney",1
4202301,4202301,4202701,"borrowmoney",1
4202302,4202302,4204106,"borrowmoney",1
4202501,4202501,4205501,"borrowmoney",1
4202502,4202502,4202604,"borrowmoney",1
4202701,4202701,4204501,"borrowmoney",1
4202702,4202702,4202604,"borrowmoney",1
4202801,4202801,4219101,"borrowmoney",1
4202802,4202802,4219102,"borrowmoney",1
4202803,4202803,4218801,"borrowmoney",1
4202804,4202804,4202902,"borrowmoney",1
4202901,4202901,4203001,"borrowmoney",1
4202902,4202902,4201302,"borrowmoney",1
4203001,4203001,4204401,"borrowmoney",1
4203002,4203002,4201302,"borrowmoney",1
4203201,4203201,4219101,"borrowmoney",1
4203202,4203202,4219102,"borrowmoney",1
4203301,4203301,4203201,"borrowmoney",1
4203302,4203302,4203202,"borrowmoney",1
4203401,4203401,4203301,"borrowmoney",1
4203402,4203402,4201501,"borrowmoney",1
4203501,4203501,4201601,"borrowmoney",1
4203502,4203502,4203602,"borrowmoney",1
4203503,4203503,4203401,"borrowmoney",1
4203504,4203504,4203602,"borrowmoney",1
4203505,4203505,4203102,"borrowmoney",1
4203601,4203601,4204401,"borrowmoney",1
4203602,4203602,4203502,"borrowmoney",1
4203701,4203701,4203601,"borrowmoney",1
4203702,4203702,4203602,"borrowmoney",1
4203901,4203901,4203601,"borrowmoney",1
4203903,4203903,4203602,"borrowmoney",1
4204101,4204101,4202701,"borrowmoney",1
4204102,4204102,4204402,"borrowmoney",1
4204601,4204601,4203103,"borrowmoney",1
4204602,4204602,4202102,"borrowmoney",1
4204801,4204801,4204601,"borrowmoney",1
4204802,4204802,4205202,"borrowmoney",1
4204901,4204901,4214001,"borrowmoney",1
4205401,4205401,4203405,"borrowmoney",1
4205402,4205402,4205602,"borrowmoney",1
4205901,4205901,4217101,"borrowmoney",1
4205902,4205902,4205801,"borrowmoney",1
4206001,4206001,4217501,"borrowmoney",1
4206201,4206201,4209201,"borrowmoney",1
4206202,4206202,4209207,"borrowmoney",1
4206301,4206301,4208901,"borrowmoney",1
4206302,4206302,4206402,"borrowmoney",1
4206601,4206601,4206501,"borrowmoney",1
4206602,4206602,4206706,"borrowmoney",1
4206801,4206801,4212405,"borrowmoney",1
4207401,4207401,4207705,"borrowmoney",1
4207402,4207402,4207706,"borrowmoney",1
4207501,4207501,4207401,"borrowmoney",1
4207502,4207502,4208602,"borrowmoney",1
4207601,4207601,4208101,"borrowmoney",1
4207602,4207602,4208102,"borrowmoney",1
4207603,4207603,4208101,"borrowmoney",1
4207701,4207701,4207901,"borrowmoney",1
4207702,4207702,4207602,"borrowmoney",1
4207705,4207705,4207201,"borrowmoney",1
4207706,4207706,4207602,"borrowmoney",1
4208001,4208001,4208102,"borrowmoney",1
4208101,4208101,4215001,"borrowmoney",1
4208102,4208102,4207002,"borrowmoney",1
4208301,4208301,4208501,"borrowmoney",1
4208302,4208302,4207101,"borrowmoney",1
