"respondent","i","j","type","weight"
3700101,3700101,3701101,"borrowmoney",1
3700102,3700102,3701102,"borrowmoney",1
3700201,3700201,3700301,"borrowmoney",1
3700202,3700202,3701102,"borrowmoney",1
3700301,3700301,3701101,"borrowmoney",1
3700302,3700302,3707601,"borrowmoney",1
3700601,3700601,3707001,"borrowmoney",1
3700602,3700602,3701102,"borrowmoney",1
3700603,3700603,3701103,"borrowmoney",1
3700604,3700604,3707901,"borrowmoney",1
3700901,3700901,3707001,"borrowmoney",1
3700902,3700902,3701102,"borrowmoney",1
3701101,3701101,3708801,"borrowmoney",1
3701102,3701102,3701002,"borrowmoney",1
3701103,3701103,3701001,"borrowmoney",1
3701104,3701104,3701002,"borrowmoney",1
3701107,3701107,3708004,"borrowmoney",1
3701108,3701108,3701001,"borrowmoney",1
3701201,3701201,3708401,"borrowmoney",1
3701202,3701202,3703102,"borrowmoney",1
3701301,3701301,3701101,"borrowmoney",1
3701302,3701302,3701102,"borrowmoney",1
3701303,3701303,3701104,"borrowmoney",1
3701305,3701305,3707803,"borrowmoney",1
3701306,3701306,3701104,"borrowmoney",1
3701501,3701501,3701101,"borrowmoney",1
3701502,3701502,3702706,"borrowmoney",1
3701601,3701601,3703301,"borrowmoney",1
3701602,3701602,3702202,"borrowmoney",1
3702101,3702101,3702201,"borrowmoney",1
3702102,3702102,3702202,"borrowmoney",1
3702103,3702103,3705807,"borrowmoney",1
3702104,3702104,3702202,"borrowmoney",1
3702201,3702201,3703301,"borrowmoney",1
3702202,3702202,3702902,"borrowmoney",1
3702501,3702501,3702601,"borrowmoney",1
3702502,3702502,3702902,"borrowmoney",1
3702503,3702503,3702902,"borrowmoney",1
3702601,3702601,3702101,"borrowmoney",1
3702602,3702602,3702102,"borrowmoney",1
3702603,3702603,3702101,"borrowmoney",1
3702604,3702604,3702102,"borrowmoney",1
3702701,3702701,3702101,"borrowmoney",1
3702702,3702702,3702102,"borrowmoney",1
3702901,3702901,3702101,"borrowmoney",1
3702902,3702902,3703801,"borrowmoney",1
3703001,3703001,3702901,"borrowmoney",1
3703002,3703002,3702902,"borrowmoney",1
3703003,3703003,3702702,"borrowmoney",1
3703501,3703501,3703701,"borrowmoney",1
3703502,3703502,3704102,"borrowmoney",1
3703701,3703701,3703801,"borrowmoney",1
3703702,3703702,3703502,"borrowmoney",1
3703801,3703801,3700504,"borrowmoney",1
3704101,3704101,3703801,"borrowmoney",1
3704102,3704102,3703302,"borrowmoney",1
3704501,3704501,3704602,"borrowmoney",1
3704502,3704502,3710602,"borrowmoney",1
3704601,3704601,3704401,"borrowmoney",1
3704602,3704602,3704701,"borrowmoney",1
3704901,3704901,3704802,"borrowmoney",1
3704902,3704902,3704802,"borrowmoney",1
3704904,3704904,3704808,"borrowmoney",1
3705201,3705201,3705101,"borrowmoney",1
3705202,3705202,3705002,"borrowmoney",1
3705301,3705301,3705101,"borrowmoney",1
3705302,3705302,3708102,"borrowmoney",1
3705503,3705503,3705401,"borrowmoney",1
3705504,3705504,3705402,"borrowmoney",1
3705701,3705701,3705801,"borrowmoney",1
3705702,3705702,3709501,"borrowmoney",1
3706001,3706001,3706101,"borrowmoney",1
3706002,3706002,3705902,"borrowmoney",1
3706301,3706301,3702501,"borrowmoney",1
3706302,3706302,3702502,"borrowmoney",1
3706401,3706401,3706301,"borrowmoney",1
3706402,3706402,3708402,"borrowmoney",1
3706501,3706501,3706701,"borrowmoney",1
3706502,3706502,3706302,"borrowmoney",1
3706901,3706901,3707101,"borrowmoney",1
3706902,3706902,3706802,"borrowmoney",1
3707001,3707001,3707201,"borrowmoney",1
3707002,3707002,3707202,"borrowmoney",1
3707101,3707101,3708101,"borrowmoney",1
3707102,3707102,3707202,"borrowmoney",1
3707201,3707201,3707001,"borrowmoney",1
3707202,3707202,3707102,"borrowmoney",1
3707405,3707405,3709002,"borrowmoney",1
3707406,3707406,3701101,"borrowmoney",1
3707407,3707407,3707202,"borrowmoney",1
3707501,3707501,3708202,"borrowmoney",1
3707504,3707504,3706801,"borrowmoney",1
3707701,3707701,3707001,"borrowmoney",1
3707702,3707702,3709002,"borrowmoney",1
3707901,3707901,3702101,"borrowmoney",1
3707902,3707902,3703402,"borrowmoney",1
3708201,3708201,3706001,"borrowmoney",1
3708202,3708202,3705802,"borrowmoney",1
3708401,3708401,3702501,"borrowmoney",1
3708801,3708801,3707001,"borrowmoney",1
3708802,3708802,3709701,"borrowmoney",1
3708901,3708901,3702101,"borrowmoney",1
3708902,3708902,3708802,"borrowmoney",1
3709001,3709001,3708101,"borrowmoney",1
3709002,3709002,3707002,"borrowmoney",1
3709301,3709301,3701501,"borrowmoney",1
3709302,3709302,3709101,"borrowmoney",1
3709401,3709401,3704301,"borrowmoney",1
3709402,3709402,3709302,"borrowmoney",1
3709701,3709701,3708802,"borrowmoney",1
3710301,3710301,3705801,"borrowmoney",1
3710302,3710302,3705802,"borrowmoney",1
3710305,3710305,3704802,"borrowmoney",1
3710401,3710401,3710301,"borrowmoney",1
3710402,3710402,3710501,"borrowmoney",1
3710501,3710501,3710401,"borrowmoney",1
3710502,3710502,3704602,"borrowmoney",1
3710901,3710901,3710806,"borrowmoney",1
3711001,3711001,3701101,"borrowmoney",1
3711002,3711002,3704802,"borrowmoney",1
3711201,3711201,3705802,"borrowmoney",1
3711202,3711202,3705701,"borrowmoney",1
3711401,3711401,3711501,"borrowmoney",1
3711402,3711402,3711502,"borrowmoney",1
