"respondent","i","j","type","weight"
4800201,4800201,4801601,"borrowmoney",1
4800202,4800202,4800502,"borrowmoney",1
4800501,4800501,4808201,"borrowmoney",1
4800502,4800502,4804301,"borrowmoney",1
4800601,4800601,4807901,"borrowmoney",1
4800602,4800602,4807902,"borrowmoney",1
4800801,4800801,4812908,"borrowmoney",1
4800802,4800802,4802902,"borrowmoney",1
4800901,4800901,4800501,"borrowmoney",1
4800902,4800902,4800502,"borrowmoney",1
4801501,4801501,4803502,"borrowmoney",1
4801601,4801601,4812908,"borrowmoney",1
4801602,4801602,4807902,"borrowmoney",1
4801701,4801701,4804201,"borrowmoney",1
4801702,4801702,4802003,"borrowmoney",1
4802001,4802001,4817602,"borrowmoney",1
4802002,4802002,4802501,"borrowmoney",1
4802003,4802003,4801602,"borrowmoney",1
4802102,4802102,4801602,"borrowmoney",1
4802201,4802201,4802002,"borrowmoney",1
4802202,4802202,4802502,"borrowmoney",1
4802301,4802301,4801601,"borrowmoney",1
4802302,4802302,4801602,"borrowmoney",1
4802303,4802303,4802501,"borrowmoney",1
4802304,4802304,4801602,"borrowmoney",1
4802501,4802501,4814803,"borrowmoney",1
4802502,4802502,4803409,"borrowmoney",1
4802503,4802503,4801601,"borrowmoney",1
4802504,4802504,4802202,"borrowmoney",1
4802506,4802506,4802303,"borrowmoney",1
4802507,4802507,4802304,"borrowmoney",1
4802601,4802601,4814501,"borrowmoney",1
4802602,4802602,4814502,"borrowmoney",1
4802901,4802901,4814701,"borrowmoney",1
4802902,4802902,4809402,"borrowmoney",1
4803001,4803001,4813302,"borrowmoney",1
4803102,4803102,4802902,"borrowmoney",1
4803103,4803103,4803901,"borrowmoney",1
4803104,4803104,4802902,"borrowmoney",1
4803105,4803105,4802601,"borrowmoney",1
4803106,4803106,4808502,"borrowmoney",1
4803501,4803501,4806401,"borrowmoney",1
4803502,4803502,4808101,"borrowmoney",1
4803503,4803503,4808103,"borrowmoney",1
4803504,4803504,4803702,"borrowmoney",1
4803601,4803601,4803701,"borrowmoney",1
4803701,4803701,4803503,"borrowmoney",1
4803702,4803702,4803601,"borrowmoney",1
4803901,4803901,4802501,"borrowmoney",1
4803902,4803902,4803409,"borrowmoney",1
4803903,4803903,4803409,"borrowmoney",1
4804501,4804501,4800501,"borrowmoney",1
4804502,4804502,4801102,"borrowmoney",1
4804503,4804503,4800502,"borrowmoney",1
4804701,4804701,4804601,"borrowmoney",1
4804702,4804702,4804601,"borrowmoney",1
4804703,4804703,4816401,"borrowmoney",1
4804706,4804706,4805002,"borrowmoney",1
4804801,4804801,4806601,"borrowmoney",1
4804802,4804802,4809702,"borrowmoney",1
4805201,4805201,4817404,"borrowmoney",1
4805202,4805202,4817702,"borrowmoney",1
4805301,4805301,4805401,"borrowmoney",1
4805302,4805302,4804305,"borrowmoney",1
4805303,4805303,4805902,"borrowmoney",1
4805501,4805501,4806301,"borrowmoney",1
4805502,4805502,4806802,"borrowmoney",1
4805503,4805503,4804703,"borrowmoney",1
4805504,4805504,4804902,"borrowmoney",1
4805901,4805901,4805404,"borrowmoney",1
4805902,4805902,4805302,"borrowmoney",1
4806201,4806201,4809001,"borrowmoney",1
4806202,4806202,4806302,"borrowmoney",1
4806203,4806203,4806302,"borrowmoney",1
4806204,4806204,4807210,"borrowmoney",1
4806205,4806205,4806302,"borrowmoney",1
4806401,4806401,4812801,"borrowmoney",1
4806402,4806402,4806302,"borrowmoney",1
4806403,4806403,4806302,"borrowmoney",1
4806601,4806601,4802202,"borrowmoney",1
4806602,4806602,4802201,"borrowmoney",1
4806701,4806701,4808702,"borrowmoney",1
4806901,4806901,4818202,"borrowmoney",1
4807201,4807201,4815001,"borrowmoney",1
4807202,4807202,4807402,"borrowmoney",1
4807203,4807203,4809902,"borrowmoney",1
4807204,4807204,4807502,"borrowmoney",1
4807206,4807206,4808601,"borrowmoney",1
4807207,4807207,4807307,"borrowmoney",1
4807301,4807301,4807209,"borrowmoney",1
4807302,4807302,4807101,"borrowmoney",1
4807307,4807307,4807209,"borrowmoney",1
4807401,4807401,4807001,"borrowmoney",1
4807402,4807402,4807502,"borrowmoney",1
4807501,4807501,4817301,"borrowmoney",1
4807502,4807502,4807402,"borrowmoney",1
4807504,4807504,4807402,"borrowmoney",1
4807601,4807601,4814801,"borrowmoney",1
4807901,4807901,4812908,"borrowmoney",1
4807902,4807902,4808202,"borrowmoney",1
4807904,4807904,4801004,"borrowmoney",1
4808001,4808001,4810701,"borrowmoney",1
4808002,4808002,4808202,"borrowmoney",1
4808201,4808201,4802501,"borrowmoney",1
4808202,4808202,4803901,"borrowmoney",1
4808203,4808203,4800502,"borrowmoney",1
4808204,4808204,4808302,"borrowmoney",1
4808601,4808601,4807209,"borrowmoney",1
4808602,4808602,4813402,"borrowmoney",1
4808701,4808701,4817803,"borrowmoney",1
4808702,4808702,4813302,"borrowmoney",1
4808901,4808901,4809001,"borrowmoney",1
4808902,4808902,4817501,"borrowmoney",1
4809001,4809001,4808901,"borrowmoney",1
4809002,4809002,4809603,"borrowmoney",1
4809101,4809101,4803502,"borrowmoney",1
4809102,4809102,4803502,"borrowmoney",1
4809201,4809201,4813001,"borrowmoney",1
4809202,4809202,4813001,"borrowmoney",1
4809302,4809302,4808902,"borrowmoney",1
4809304,4809304,4812101,"borrowmoney",1
4809305,4809305,4802902,"borrowmoney",1
4809801,4809801,4814701,"borrowmoney",1
4809802,4809802,4817302,"borrowmoney",1
4810101,4810101,4813001,"borrowmoney",1
4810102,4810102,4810002,"borrowmoney",1
4810104,4810104,4811301,"borrowmoney",1
4810301,4810301,4817803,"borrowmoney",1
4810302,4810302,4810702,"borrowmoney",1
4810701,4810701,4811301,"borrowmoney",1
4810702,4810702,4810302,"borrowmoney",1
4811101,4811101,4815105,"borrowmoney",1
4811102,4811102,4811201,"borrowmoney",1
4811201,4811201,4812902,"borrowmoney",1
4811301,4811301,4812001,"borrowmoney",1
4811302,4811302,4810802,"borrowmoney",1
4811501,4811501,4801601,"borrowmoney",1
4811502,4811502,4807802,"borrowmoney",1
4811801,4811801,4808601,"borrowmoney",1
4811802,4811802,4809903,"borrowmoney",1
4811901,4811901,4807701,"borrowmoney",1
4811902,4811902,4803202,"borrowmoney",1
4812401,4812401,4814708,"borrowmoney",1
4812402,4812402,4812301,"borrowmoney",1
4812601,4812601,4810003,"borrowmoney",1
4812602,4812602,4810602,"borrowmoney",1
4812901,4812901,4811201,"borrowmoney",1
4812902,4812902,4813002,"borrowmoney",1
4812904,4812904,4807210,"borrowmoney",1
4812905,4812905,4813002,"borrowmoney",1
4812908,4812908,4813401,"borrowmoney",1
4812909,4812909,4813002,"borrowmoney",1
4812912,4812912,4814701,"borrowmoney",1
4813001,4813001,4802501,"borrowmoney",1
4813002,4813002,4814702,"borrowmoney",1
4813101,4813101,4813201,"borrowmoney",1
4813102,4813102,4813201,"borrowmoney",1
4813201,4813201,4813501,"borrowmoney",1
4813202,4813202,4813402,"borrowmoney",1
4813701,4813701,4810702,"borrowmoney",1
4813702,4813702,4807302,"borrowmoney",1
4813901,4813901,4808601,"borrowmoney",1
4813902,4813902,4814202,"borrowmoney",1
4813903,4813903,4814705,"borrowmoney",1
4813906,4813906,4814201,"borrowmoney",1
4813907,4813907,4814705,"borrowmoney",1
4814001,4814001,4807206,"borrowmoney",1
4814002,4814002,4813402,"borrowmoney",1
4814101,4814101,4813001,"borrowmoney",1
4814102,4814102,4813002,"borrowmoney",1
4814201,4814201,4806301,"borrowmoney",1
4814202,4814202,4810804,"borrowmoney",1
4814401,4814401,4814501,"borrowmoney",1
4814402,4814402,4814502,"borrowmoney",1
4814801,4814801,4816101,"borrowmoney",1
4814802,4814802,4815002,"borrowmoney",1
4814803,4814803,4817803,"borrowmoney",1
4814804,4814804,4812402,"borrowmoney",1
4814901,4814901,4803408,"borrowmoney",1
4814902,4814902,4813501,"borrowmoney",1
4815101,4815101,4801406,"borrowmoney",1
4815102,4815102,4811101,"borrowmoney",1
4815105,4815105,4814803,"borrowmoney",1
4815106,4815106,4815202,"borrowmoney",1
4815301,4815301,4814803,"borrowmoney",1
4815302,4815302,4807402,"borrowmoney",1
4815402,4815402,4813001,"borrowmoney",1
4815501,4815501,4816502,"borrowmoney",1
4815502,4815502,4815602,"borrowmoney",1
4815503,4815503,4815602,"borrowmoney",1
4815701,4815701,4816603,"borrowmoney",1
4815702,4815702,4816603,"borrowmoney",1
4815901,4815901,4815702,"borrowmoney",1
4815902,4815902,4815702,"borrowmoney",1
4816001,4816001,4812701,"borrowmoney",1
4816002,4816002,4816501,"borrowmoney",1
4816201,4816201,4813001,"borrowmoney",1
4816202,4816202,4816302,"borrowmoney",1
4816203,4816203,4816302,"borrowmoney",1
4816301,4816301,4816201,"borrowmoney",1
4816302,4816302,4816202,"borrowmoney",1
4816501,4816501,4806901,"borrowmoney",1
4816502,4816502,4810004,"borrowmoney",1
4816901,4816901,4807001,"borrowmoney",1
4817001,4817001,4817301,"borrowmoney",1
4817002,4817002,4817302,"borrowmoney",1
4817401,4817401,4801403,"borrowmoney",1
4817402,4817402,4816402,"borrowmoney",1
4817601,4817601,4800701,"borrowmoney",1
4817602,4817602,4802001,"borrowmoney",1
4817701,4817701,4807303,"borrowmoney",1
4817702,4817702,4807902,"borrowmoney",1
4817704,4817704,4817703,"borrowmoney",1
4817801,4817801,4808301,"borrowmoney",1
4817802,4817802,4811301,"borrowmoney",1
4817803,4817803,4808601,"borrowmoney",1
4817804,4817804,4808502,"borrowmoney",1
4800201,4800201,4801001,"borrowmoney",1
4800202,4800202,4800902,"borrowmoney",1
4800501,4800501,4801601,"borrowmoney",1
