"respondent","i","j","type","weight"
6200101,6200101,6200701,"borrowmoney",1
6200102,6200102,6215902,"borrowmoney",1
6200301,6200301,6200601,"borrowmoney",1
6200302,6200302,6201603,"borrowmoney",1
6200303,6200303,6201601,"borrowmoney",1
6200402,6200402,6200602,"borrowmoney",1
6200406,6200406,6200601,"borrowmoney",1
6200601,6200601,6201501,"borrowmoney",1
6200602,6200602,6202302,"borrowmoney",1
6200701,6200701,6200803,"borrowmoney",1
6200702,6200702,6200406,"borrowmoney",1
6200801,6200801,6214101,"borrowmoney",1
6200802,6200802,6214101,"borrowmoney",1
6200803,6200803,6214101,"borrowmoney",1
6200804,6200804,6200904,"borrowmoney",1
6200901,6200901,6200601,"borrowmoney",1
6200902,6200902,6201302,"borrowmoney",1
6200904,6200904,6201304,"borrowmoney",1
6201301,6201301,6200803,"borrowmoney",1
6201302,6201302,6214401,"borrowmoney",1
6201402,6201402,6217502,"borrowmoney",1
6201801,6201801,6201907,"borrowmoney",1
6201802,6201802,6201908,"borrowmoney",1
6201803,6201803,6203201,"borrowmoney",1
6201804,6201804,6203102,"borrowmoney",1
6201808,6201808,6202503,"borrowmoney",1
6201809,6201809,6201908,"borrowmoney",1
6202201,6202201,6200903,"borrowmoney",1
6202202,6202202,6217102,"borrowmoney",1
6202301,6202301,6203201,"borrowmoney",1
6202302,6202302,6203102,"borrowmoney",1
6202501,6202501,6202401,"borrowmoney",1
6202502,6202502,6202302,"borrowmoney",1
6202504,6202504,6202406,"borrowmoney",1
6202801,6202801,6201803,"borrowmoney",1
6202802,6202802,6201802,"borrowmoney",1
6203001,6203001,6205201,"borrowmoney",1
6203002,6203002,6202902,"borrowmoney",1
6203401,6203401,6203502,"borrowmoney",1
6203402,6203402,6202902,"borrowmoney",1
6203601,6203601,6203502,"borrowmoney",1
6203602,6203602,6203305,"borrowmoney",1
6203801,6203801,6202201,"borrowmoney",1
6203802,6203802,6202202,"borrowmoney",1
6203804,6203804,6216303,"borrowmoney",1
6203805,6203805,6202202,"borrowmoney",1
6203901,6203901,6204901,"borrowmoney",1
6203902,6203902,6204602,"borrowmoney",1
6203903,6203903,6207001,"borrowmoney",1
6203904,6203904,6204602,"borrowmoney",1
6204001,6204001,6205701,"borrowmoney",1
6204002,6204002,6204202,"borrowmoney",1
6204201,6204201,6216101,"borrowmoney",1
6204202,6204202,6204102,"borrowmoney",1
6204301,6204301,6204801,"borrowmoney",1
6204302,6204302,6204802,"borrowmoney",1
6204303,6204303,6207504,"borrowmoney",1
6204601,6204601,6216603,"borrowmoney",1
6204602,6204602,6204802,"borrowmoney",1
6204901,6204901,6205001,"borrowmoney",1
6204902,6204902,6204302,"borrowmoney",1
6205001,6205001,6200401,"borrowmoney",1
6205002,6205002,6204802,"borrowmoney",1
6205401,6205401,6217201,"borrowmoney",1
6205402,6205402,6219002,"borrowmoney",1
6205501,6205501,6204801,"borrowmoney",1
6205502,6205502,6205702,"borrowmoney",1
6205504,6205504,6204304,"borrowmoney",1
6205701,6205701,6204001,"borrowmoney",1
6205702,6205702,6205006,"borrowmoney",1
6205703,6205703,6217001,"borrowmoney",1
6205704,6205704,6205502,"borrowmoney",1
6205707,6205707,6205501,"borrowmoney",1
6205708,6205708,6206401,"borrowmoney",1
6205710,6205710,6204001,"borrowmoney",1
6205711,6205711,6205504,"borrowmoney",1
6205714,6205714,6203302,"borrowmoney",1
6205715,6205715,6206401,"borrowmoney",1
6205801,6205801,6206101,"borrowmoney",1
6205802,6205802,6206101,"borrowmoney",1
6206101,6206101,6205801,"borrowmoney",1
6206102,6206102,6202401,"borrowmoney",1
6206201,6206201,6216101,"borrowmoney",1
6206202,6206202,6205501,"borrowmoney",1
6206601,6206601,6206701,"borrowmoney",1
6206602,6206602,6206701,"borrowmoney",1
6206604,6206604,6206701,"borrowmoney",1
6206701,6206701,6203801,"borrowmoney",1
6206702,6206702,6209302,"borrowmoney",1
6206803,6206803,6202407,"borrowmoney",1
6207201,6207201,6205503,"borrowmoney",1
6207202,6207202,6207102,"borrowmoney",1
6207203,6207203,6207101,"borrowmoney",1
6207301,6207301,6205701,"borrowmoney",1
6207302,6207302,6205701,"borrowmoney",1
6207701,6207701,6207601,"borrowmoney",1
6207702,6207702,6207601,"borrowmoney",1
6207901,6207901,6215301,"borrowmoney",1
6207902,6207902,6209202,"borrowmoney",1
6208101,6208101,6209401,"borrowmoney",1
6208102,6208102,6209402,"borrowmoney",1
6208401,6208401,6204401,"borrowmoney",1
6208402,6208402,6208202,"borrowmoney",1
6208403,6208403,6213107,"borrowmoney",1
6208601,6208601,6203901,"borrowmoney",1
6208602,6208602,6208202,"borrowmoney",1
6208901,6208901,6208801,"borrowmoney",1
6208902,6208902,6208802,"borrowmoney",1
6209001,6209001,6212601,"borrowmoney",1
6209002,6209002,6209106,"borrowmoney",1
6209101,6209101,6206501,"borrowmoney",1
6209102,6209102,6206501,"borrowmoney",1
6209201,6209201,6210801,"borrowmoney",1
6209202,6209202,6207902,"borrowmoney",1
6209301,6209301,6209401,"borrowmoney",1
6209302,6209302,6209402,"borrowmoney",1
6209401,6209401,6209301,"borrowmoney",1
6209402,6209402,6209302,"borrowmoney",1
6209601,6209601,6201701,"borrowmoney",1
6209602,6209602,6210102,"borrowmoney",1
6209603,6209603,6208401,"borrowmoney",1
6209604,6209604,6210002,"borrowmoney",1
6209605,6209605,6209102,"borrowmoney",1
6209606,6209606,6210204,"borrowmoney",1
6209901,6209901,6212001,"borrowmoney",1
6209902,6209902,6209802,"borrowmoney",1
6210301,6210301,6203302,"borrowmoney",1
6210401,6210401,6213703,"borrowmoney",1
6210402,6210402,6210504,"borrowmoney",1
6210501,6210501,6210101,"borrowmoney",1
6210502,6210502,6209908,"borrowmoney",1
6210503,6210503,6211801,"borrowmoney",1
6210504,6210504,6210604,"borrowmoney",1
6210801,6210801,6210101,"borrowmoney",1
6210802,6210802,6211502,"borrowmoney",1
6210901,6210901,6200401,"borrowmoney",1
6210902,6210902,6213112,"borrowmoney",1
6210903,6210903,6200401,"borrowmoney",1
6210904,6210904,6211302,"borrowmoney",1
6211301,6211301,6206501,"borrowmoney",1
6211302,6211302,6210904,"borrowmoney",1
6211309,6211309,6212501,"borrowmoney",1
6211401,6211401,6212301,"borrowmoney",1
6211601,6211601,6211701,"borrowmoney",1
6211602,6211602,6211701,"borrowmoney",1
6211801,6211801,6218701,"borrowmoney",1
6211802,6211802,6211302,"borrowmoney",1
6212001,6212001,6216603,"borrowmoney",1
6212003,6212003,6211802,"borrowmoney",1
6212301,6212301,6211802,"borrowmoney",1
6212501,6212501,6208301,"borrowmoney",1
6212601,6212601,6212701,"borrowmoney",1
6212602,6212602,6207602,"borrowmoney",1
6212603,6212603,6213002,"borrowmoney",1
6212901,6212901,6215601,"borrowmoney",1
6212902,6212902,6202707,"borrowmoney",1
6213201,6213201,6213301,"borrowmoney",1
6213202,6213202,6213402,"borrowmoney",1
6213301,6213301,6214801,"borrowmoney",1
6213302,6213302,6213401,"borrowmoney",1
6213501,6213501,6213601,"borrowmoney",1
6213502,6213502,6213802,"borrowmoney",1
6213601,6213601,6217501,"borrowmoney",1
6213602,6213602,6213802,"borrowmoney",1
6213605,6213605,6215604,"borrowmoney",1
6213606,6213606,6213802,"borrowmoney",1
6213701,6213701,6212901,"borrowmoney",1
6213702,6213702,6213602,"borrowmoney",1
6214101,6214101,6214001,"borrowmoney",1
6214102,6214102,6214002,"borrowmoney",1
6214201,6214201,6202601,"borrowmoney",1
6214202,6214202,6217502,"borrowmoney",1
6214203,6214203,6203502,"borrowmoney",1
6214204,6214204,6217502,"borrowmoney",1
6214401,6214401,6214101,"borrowmoney",1
6214402,6214402,6217502,"borrowmoney",1
6214406,6214406,6217501,"borrowmoney",1
6214501,6214501,6217101,"borrowmoney",1
6214502,6214502,6216604,"borrowmoney",1
6214902,6214902,6217202,"borrowmoney",1
6214903,6214903,6205715,"borrowmoney",1
6215001,6215001,6215201,"borrowmoney",1
6215002,6215002,6213507,"borrowmoney",1
6215101,6215101,6207503,"borrowmoney",1
6215102,6215102,6217101,"borrowmoney",1
6215103,6215103,6214903,"borrowmoney",1
6215105,6215105,6217101,"borrowmoney",1
6215106,6215106,6217102,"borrowmoney",1
6215401,6215401,6215501,"borrowmoney",1
6215402,6215402,6215502,"borrowmoney",1
6216101,6216101,6204601,"borrowmoney",1
6216102,6216102,6203402,"borrowmoney",1
6216201,6216201,6217001,"borrowmoney",1
6216202,6216202,6216102,"borrowmoney",1
6216204,6216204,6215805,"borrowmoney",1
6216501,6216501,6216701,"borrowmoney",1
6216502,6216502,6216604,"borrowmoney",1
6216601,6216601,6216701,"borrowmoney",1
6216602,6216602,6216502,"borrowmoney",1
6216603,6216603,6205801,"borrowmoney",1
6216604,6216604,6216502,"borrowmoney",1
6216701,6216701,6215901,"borrowmoney",1
