"respondent","i","j","type","weight"
2300301,2300301,2300701,"borrowmoney",1
2300303,2300303,2300701,"borrowmoney",1
2300501,2300501,2301001,"borrowmoney",1
2300502,2300502,2300805,"borrowmoney",1
2300503,2300503,2301002,"borrowmoney",1
2300801,2300801,2321001,"borrowmoney",1
2300802,2300802,2300906,"borrowmoney",1
2300804,2300804,2300906,"borrowmoney",1
2301001,2301001,2300201,"borrowmoney",1
2301002,2301002,2301101,"borrowmoney",1
2301101,2301101,2313801,"borrowmoney",1
2301102,2301102,2301001,"borrowmoney",1
2301103,2301103,2301101,"borrowmoney",1
2301106,2301106,2301103,"borrowmoney",1
2301107,2301107,2301002,"borrowmoney",1
2301301,2301301,2318809,"borrowmoney",1
2301302,2301302,2313002,"borrowmoney",1
2301303,2301303,2313002,"borrowmoney",1
2301701,2301701,2302201,"borrowmoney",1
2301702,2301702,2301703,"borrowmoney",1
2301703,2301703,2313802,"borrowmoney",1
2301704,2301704,2301701,"borrowmoney",1
2301801,2301801,2302402,"borrowmoney",1
2301802,2301802,2301902,"borrowmoney",1
2301803,2301803,2301902,"borrowmoney",1
2301901,2301901,2303301,"borrowmoney",1
2301902,2301902,2301802,"borrowmoney",1
2302301,2302301,2302601,"borrowmoney",1
2302302,2302302,2307602,"borrowmoney",1
2302401,2302401,2302702,"borrowmoney",1
2302601,2302601,2301801,"borrowmoney",1
2302602,2302602,2302302,"borrowmoney",1
2302603,2302603,2301802,"borrowmoney",1
2302902,2302902,2301802,"borrowmoney",1
2303301,2303301,2323101,"borrowmoney",1
2303302,2303302,2303702,"borrowmoney",1
2303303,2303303,2314201,"borrowmoney",1
2303701,2303701,2310305,"borrowmoney",1
2303702,2303702,2303302,"borrowmoney",1
2303703,2303703,2310305,"borrowmoney",1
2303704,2303704,2304102,"borrowmoney",1
2303801,2303801,2315301,"borrowmoney",1
2304101,2304101,2306401,"borrowmoney",1
2304102,2304102,2314102,"borrowmoney",1
2304301,2304301,2318809,"borrowmoney",1
2304302,2304302,2304102,"borrowmoney",1
2304303,2304303,2304102,"borrowmoney",1
2304501,2304501,2302201,"borrowmoney",1
2304502,2304502,2323903,"borrowmoney",1
2305101,2305101,2304001,"borrowmoney",1
2305102,2305102,2304001,"borrowmoney",1
2305105,2305105,2304001,"borrowmoney",1
2305106,2305106,2305502,"borrowmoney",1
2305107,2305107,2305101,"borrowmoney",1
2305301,2305301,2313201,"borrowmoney",1
2305302,2305302,2303601,"borrowmoney",1
2305601,2305601,2305501,"borrowmoney",1
2305602,2305602,2305501,"borrowmoney",1
2305901,2305901,2305101,"borrowmoney",1
2305902,2305902,2305502,"borrowmoney",1
2306001,2306001,2314203,"borrowmoney",1
2306002,2306002,2306102,"borrowmoney",1
2306004,2306004,2310901,"borrowmoney",1
2306401,2306401,2305101,"borrowmoney",1
2306402,2306402,2313801,"borrowmoney",1
2306601,2306601,2310305,"borrowmoney",1
2306602,2306602,2323702,"borrowmoney",1
2306603,2306603,2307701,"borrowmoney",1
2306604,2306604,2321001,"borrowmoney",1
2306608,2306608,2306604,"borrowmoney",1
2306701,2306701,2307701,"borrowmoney",1
2306702,2306702,2307702,"borrowmoney",1
2306801,2306801,2306901,"borrowmoney",1
2306802,2306802,2306902,"borrowmoney",1
2306803,2306803,2300203,"borrowmoney",1
2306901,2306901,2306801,"borrowmoney",1
2306902,2306902,2311002,"borrowmoney",1
2307001,2307001,2310802,"borrowmoney",1
2307002,2307002,2308003,"borrowmoney",1
2307003,2307003,2306902,"borrowmoney",1
2307101,2307101,2307105,"borrowmoney",1
2307103,2307103,2306603,"borrowmoney",1
2307201,2307201,2314002,"borrowmoney",1
2307202,2307202,2301602,"borrowmoney",1
2307203,2307203,2307902,"borrowmoney",1
2307401,2307401,2300406,"borrowmoney",1
2307402,2307402,2314701,"borrowmoney",1
2307601,2307601,2314501,"borrowmoney",1
2307602,2307602,2307702,"borrowmoney",1
2307701,2307701,2318803,"borrowmoney",1
2307702,2307702,2307601,"borrowmoney",1
2307901,2307901,2300401,"borrowmoney",1
2307902,2307902,2308901,"borrowmoney",1
2308201,2308201,2308301,"borrowmoney",1
2308202,2308202,2310201,"borrowmoney",1
2308501,2308501,2303901,"borrowmoney",1
2308505,2308505,2308601,"borrowmoney",1
2308506,2308506,2308505,"borrowmoney",1
2308507,2308507,2308301,"borrowmoney",1
2308508,2308508,2310603,"borrowmoney",1
2308701,2308701,2308301,"borrowmoney",1
2308702,2308702,2308202,"borrowmoney",1
2308801,2308801,2302201,"borrowmoney",1
2308802,2308802,2309901,"borrowmoney",1
2308901,2308901,2318809,"borrowmoney",1
2309001,2309001,2307801,"borrowmoney",1
2309002,2309002,2312801,"borrowmoney",1
2309201,2309201,2309101,"borrowmoney",1
2309202,2309202,2309102,"borrowmoney",1
2309601,2309601,2309501,"borrowmoney",1
2309602,2309602,2310602,"borrowmoney",1
2309701,2309701,2307104,"borrowmoney",1
2309702,2309702,2310602,"borrowmoney",1
2309705,2309705,2321301,"borrowmoney",1
2309706,2309706,2305902,"borrowmoney",1
2309901,2309901,2309701,"borrowmoney",1
2309902,2309902,2309706,"borrowmoney",1
2310001,2310001,2309901,"borrowmoney",1
2310002,2310002,2302202,"borrowmoney",1
2310101,2310101,2314101,"borrowmoney",1
2310102,2310102,2323102,"borrowmoney",1
2310301,2310301,2317303,"borrowmoney",1
2310302,2310302,2304102,"borrowmoney",1
2310306,2310306,2312402,"borrowmoney",1
2310401,2310401,2307104,"borrowmoney",1
2310402,2310402,2310503,"borrowmoney",1
2310501,2310501,2308101,"borrowmoney",1
2310502,2310502,2308605,"borrowmoney",1
2310503,2310503,2309801,"borrowmoney",1
2310504,2310504,2310401,"borrowmoney",1
2310601,2310601,2303601,"borrowmoney",1
2310602,2310602,2309902,"borrowmoney",1
2310603,2310603,2302201,"borrowmoney",1
2310604,2310604,2323702,"borrowmoney",1
2310701,2310701,2310901,"borrowmoney",1
2310702,2310702,2310902,"borrowmoney",1
2310703,2310703,2310901,"borrowmoney",1
2310801,2310801,2314601,"borrowmoney",1
2310802,2310802,2306609,"borrowmoney",1
2311001,2311001,2315601,"borrowmoney",1
2311002,2311002,2311605,"borrowmoney",1
2311003,2311003,2312801,"borrowmoney",1
2311004,2311004,2311602,"borrowmoney",1
2311101,2311101,2322501,"borrowmoney",1
2311102,2311102,2311302,"borrowmoney",1
2311202,2311202,2312801,"borrowmoney",1
2311204,2311204,2312304,"borrowmoney",1
2311401,2311401,2311501,"borrowmoney",1
2311402,2311402,2311501,"borrowmoney",1
2311701,2311701,2311901,"borrowmoney",1
2311702,2311702,2311901,"borrowmoney",1
2311703,2311703,2311901,"borrowmoney",1
2311801,2311801,2315201,"borrowmoney",1
2311802,2311802,2311901,"borrowmoney",1
2311901,2311901,2314203,"borrowmoney",1
2311902,2311902,2311801,"borrowmoney",1
2312001,2312001,2308101,"borrowmoney",1
2312002,2312002,2313002,"borrowmoney",1
2313201,2313201,2312101,"borrowmoney",1
2313202,2313202,2313501,"borrowmoney",1
2313203,2313203,2313105,"borrowmoney",1
2313301,2313301,2320809,"borrowmoney",1
2313302,2313302,2320802,"borrowmoney",1
2313401,2313401,2315209,"borrowmoney",1
2313402,2313402,2315209,"borrowmoney",1
2313501,2313501,2312106,"borrowmoney",1
2313502,2313502,2314301,"borrowmoney",1
2313806,2313806,2313004,"borrowmoney",1
2314401,2314401,2314201,"borrowmoney",1
2314403,2314403,2314201,"borrowmoney",1
2314404,2314404,2309302,"borrowmoney",1
2314701,2314701,2314601,"borrowmoney",1
2314702,2314702,2314602,"borrowmoney",1
2315001,2315001,2314901,"borrowmoney",1
2315002,2315002,2314902,"borrowmoney",1
2315003,2315003,2314906,"borrowmoney",1
2315007,2315007,2314902,"borrowmoney",1
2315201,2315201,2317901,"borrowmoney",1
2315202,2315202,2314902,"borrowmoney",1
2315206,2315206,2314902,"borrowmoney",1
2315209,2315209,2318601,"borrowmoney",1
2315301,2315301,2303802,"borrowmoney",1
2315302,2315302,2315206,"borrowmoney",1
2315701,2315701,2316202,"borrowmoney",1
2315702,2315702,2316202,"borrowmoney",1
2315703,2315703,2315602,"borrowmoney",1
2315901,2315901,2305303,"borrowmoney",1
2315902,2315902,2316102,"borrowmoney",1
2316101,2316101,2318503,"borrowmoney",1
2316102,2316102,2316202,"borrowmoney",1
2316201,2316201,2317301,"borrowmoney",1
2316202,2316202,2316102,"borrowmoney",1
2316203,2316203,2318503,"borrowmoney",1
2316301,2316301,2315401,"borrowmoney",1
2316302,2316302,2315402,"borrowmoney",1
2316303,2316303,2317405,"borrowmoney",1
2316901,2316901,2318809,"borrowmoney",1
2316902,2316902,2318503,"borrowmoney",1
2317001,2317001,2318809,"borrowmoney",1
2317401,2317401,2314203,"borrowmoney",1
2317402,2317402,2319801,"borrowmoney",1
2317403,2317403,2314203,"borrowmoney",1
2317801,2317801,2312901,"borrowmoney",1
2317802,2317802,2317704,"borrowmoney",1
2317901,2317901,2315201,"borrowmoney",1
2317902,2317902,2317705,"borrowmoney",1
2318002,2318002,2318906,"borrowmoney",1
2318003,2318003,2319201,"borrowmoney",1
2318004,2318004,2318402,"borrowmoney",1
2318301,2318301,2316005,"borrowmoney",1
2318302,2318302,2318104,"borrowmoney",1
2318401,2318401,2318501,"borrowmoney",1
2318402,2318402,2318502,"borrowmoney",1
2318406,2318406,2318301,"borrowmoney",1
2318407,2318407,2318302,"borrowmoney",1
2318801,2318801,2318803,"borrowmoney",1
2318802,2318802,2318803,"borrowmoney",1
2318803,2318803,2318703,"borrowmoney",1
2318804,2318804,2318703,"borrowmoney",1
2318809,2318809,2318601,"borrowmoney",1
2318810,2318810,2318602,"borrowmoney",1
2318901,2318901,2318906,"borrowmoney",1
2318902,2318902,2318704,"borrowmoney",1
2319001,2319001,2308101,"borrowmoney",1
2319002,2319002,2319102,"borrowmoney",1
2319004,2319004,2319102,"borrowmoney",1
2319101,2319101,2318301,"borrowmoney",1
2319102,2319102,2319002,"borrowmoney",1
2319301,2319301,2318601,"borrowmoney",1
2319302,2319302,2318601,"borrowmoney",1
2319401,2319401,2314203,"borrowmoney",1
2319402,2319402,2319902,"borrowmoney",1
2319601,2319601,2313801,"borrowmoney",1
2319602,2319602,2319902,"borrowmoney",1
2319901,2319901,2319402,"borrowmoney",1
2319902,2319902,2319402,"borrowmoney",1
2320001,2320001,2319901,"borrowmoney",1
2320002,2320002,2319901,"borrowmoney",1
2320003,2320003,2320202,"borrowmoney",1
2320005,2320005,2318104,"borrowmoney",1
2320401,2320401,2318809,"borrowmoney",1
2320402,2320402,2318801,"borrowmoney",1
2320403,2320403,2303601,"borrowmoney",1
2320404,2320404,2320003,"borrowmoney",1
2320501,2320501,2314601,"borrowmoney",1
2320502,2320502,2315001,"borrowmoney",1
2321001,2321001,2317702,"borrowmoney",1
2321002,2321002,2300802,"borrowmoney",1
2321301,2321301,2306901,"borrowmoney",1
2321302,2321302,2306902,"borrowmoney",1
2321601,2321601,2316101,"borrowmoney",1
2321602,2321602,2318802,"borrowmoney",1
2321701,2321701,2320805,"borrowmoney",1
2321702,2321702,2323401,"borrowmoney",1
2321901,2321901,2306901,"borrowmoney",1
