"respondent","i","j","type","weight"
200101,200101,200401,"borrowmoney",1
200202,200202,200101,"borrowmoney",1
200401,200401,210403,"borrowmoney",1
200402,200402,210403,"borrowmoney",1
200601,200601,200603,"borrowmoney",1
200602,200602,200603,"borrowmoney",1
200603,200603,211601,"borrowmoney",1
200901,200901,200701,"borrowmoney",1
201001,201001,211003,"borrowmoney",1
201002,201002,211003,"borrowmoney",1
201102,201102,204203,"borrowmoney",1
201103,201103,204203,"borrowmoney",1
201201,201201,213301,"borrowmoney",1
201202,201202,213301,"borrowmoney",1
201203,201203,213301,"borrowmoney",1
201204,201204,213301,"borrowmoney",1
201205,201205,213301,"borrowmoney",1
201206,201206,213301,"borrowmoney",1
201301,201301,200902,"borrowmoney",1
201302,201302,200902,"borrowmoney",1
201501,201501,201402,"borrowmoney",1
201502,201502,201402,"borrowmoney",1
201601,201601,201402,"borrowmoney",1
201602,201602,201402,"borrowmoney",1
201801,201801,212801,"borrowmoney",1
201802,201802,211902,"borrowmoney",1
202001,202001,204101,"borrowmoney",1
202002,202002,204101,"borrowmoney",1
202402,202402,202302,"borrowmoney",1
202501,202501,202601,"borrowmoney",1
202602,202602,201402,"borrowmoney",1
202801,202801,211003,"borrowmoney",1
202802,202802,202902,"borrowmoney",1
202803,202803,202902,"borrowmoney",1
203201,203201,211003,"borrowmoney",1
203202,203202,200802,"borrowmoney",1
203301,203301,214901,"borrowmoney",1
203302,203302,203101,"borrowmoney",1
203601,203601,200701,"borrowmoney",1
203602,203602,200702,"borrowmoney",1
203701,203701,217001,"borrowmoney",1
203702,203702,210901,"borrowmoney",1
204502,204502,214101,"borrowmoney",1
204504,204504,205002,"borrowmoney",1
204601,204601,204701,"borrowmoney",1
204602,204602,204601,"borrowmoney",1
205001,205001,204701,"borrowmoney",1
205002,205002,204402,"borrowmoney",1
205004,205004,205102,"borrowmoney",1
205101,205101,205301,"borrowmoney",1
205102,205102,206201,"borrowmoney",1
205301,205301,208601,"borrowmoney",1
205302,205302,206702,"borrowmoney",1
205401,205401,205501,"borrowmoney",1
205402,205402,210002,"borrowmoney",1
205501,205501,212302,"borrowmoney",1
205502,205502,205602,"borrowmoney",1
205601,205601,205501,"borrowmoney",1
205602,205602,217502,"borrowmoney",1
206001,206001,205101,"borrowmoney",1
206002,206002,206001,"borrowmoney",1
206201,206201,206102,"borrowmoney",1
206202,206202,206102,"borrowmoney",1
206601,206601,206703,"borrowmoney",1
206602,206602,206502,"borrowmoney",1
206901,206901,205501,"borrowmoney",1
206902,206902,206206,"borrowmoney",1
206903,206903,205501,"borrowmoney",1
206904,206904,207001,"borrowmoney",1
206908,206908,205305,"borrowmoney",1
207101,207101,207002,"borrowmoney",1
207102,207102,207501,"borrowmoney",1
207401,207401,204302,"borrowmoney",1
207402,207402,206601,"borrowmoney",1
207403,207403,207402,"borrowmoney",1
207801,207801,207601,"borrowmoney",1
207802,207802,207602,"borrowmoney",1
208102,208102,203401,"borrowmoney",1
208201,208201,205501,"borrowmoney",1
208202,208202,205501,"borrowmoney",1
208301,208301,204701,"borrowmoney",1
208302,208302,208602,"borrowmoney",1
208401,208401,207602,"borrowmoney",1
208402,208402,204702,"borrowmoney",1
208501,208501,208502,"borrowmoney",1
208503,208503,208502,"borrowmoney",1
208601,208601,209801,"borrowmoney",1
208602,208602,208503,"borrowmoney",1
208603,208603,208301,"borrowmoney",1
208701,208701,207201,"borrowmoney",1
208801,208801,212302,"borrowmoney",1
208802,208802,211902,"borrowmoney",1
208803,208803,206301,"borrowmoney",1
208804,208804,206704,"borrowmoney",1
208805,208805,218502,"borrowmoney",1
208901,208901,209901,"borrowmoney",1
208902,208902,208901,"borrowmoney",1
209301,209301,207201,"borrowmoney",1
209302,209302,209504,"borrowmoney",1
209501,209501,205901,"borrowmoney",1
209502,209502,218302,"borrowmoney",1
209503,209503,205301,"borrowmoney",1
209504,209504,218302,"borrowmoney",1
209601,209601,208805,"borrowmoney",1
209602,209602,208603,"borrowmoney",1
209801,209801,208901,"borrowmoney",1
209802,209802,209602,"borrowmoney",1
209803,209803,204403,"borrowmoney",1
209804,209804,207902,"borrowmoney",1
209805,209805,209801,"borrowmoney",1
210401,210401,211901,"borrowmoney",1
210403,210403,203001,"borrowmoney",1
210404,210404,210602,"borrowmoney",1
210501,210501,216401,"borrowmoney",1
210502,210502,210402,"borrowmoney",1
210505,210505,213401,"borrowmoney",1
210601,210601,210701,"borrowmoney",1
210602,210602,210902,"borrowmoney",1
210701,210701,211201,"borrowmoney",1
210901,210901,210701,"borrowmoney",1
210902,210902,211101,"borrowmoney",1
211101,211101,211201,"borrowmoney",1
211102,211102,210702,"borrowmoney",1
211801,211801,212103,"borrowmoney",1
211802,211802,211602,"borrowmoney",1
211805,211805,211801,"borrowmoney",1
211901,211901,214101,"borrowmoney",1
211902,211902,212102,"borrowmoney",1
211903,211903,212302,"borrowmoney",1
211904,211904,211903,"borrowmoney",1
212301,212301,211003,"borrowmoney",1
212302,212302,210601,"borrowmoney",1
212303,212303,211003,"borrowmoney",1
212304,212304,212302,"borrowmoney",1
212306,212306,211003,"borrowmoney",1
212307,212307,212302,"borrowmoney",1
212401,212401,213701,"borrowmoney",1
212402,212402,216201,"borrowmoney",1
213002,213002,208904,"borrowmoney",1
213004,213004,213302,"borrowmoney",1
213101,213101,213601,"borrowmoney",1
213102,213102,213602,"borrowmoney",1
213701,213701,212401,"borrowmoney",1
213702,213702,218402,"borrowmoney",1
213801,213801,216401,"borrowmoney",1
214101,214101,211101,"borrowmoney",1
214102,214102,212904,"borrowmoney",1
214103,214103,203001,"borrowmoney",1
214201,214201,214101,"borrowmoney",1
214202,214202,214102,"borrowmoney",1
214203,214203,214102,"borrowmoney",1
214206,214206,214102,"borrowmoney",1
214401,214401,214301,"borrowmoney",1
214501,214501,212901,"borrowmoney",1
214502,214502,212902,"borrowmoney",1
214503,214503,203501,"borrowmoney",1
214504,214504,214501,"borrowmoney",1
214901,214901,217303,"borrowmoney",1
214902,214902,217302,"borrowmoney",1
215401,215401,215703,"borrowmoney",1
215402,215402,215704,"borrowmoney",1
215701,215701,212801,"borrowmoney",1
215703,215703,203001,"borrowmoney",1
215902,215902,216204,"borrowmoney",1
216101,216101,215504,"borrowmoney",1
216102,216102,215401,"borrowmoney",1
216401,216401,217101,"borrowmoney",1
216402,216402,216302,"borrowmoney",1
216403,216403,203001,"borrowmoney",1
216404,216404,216403,"borrowmoney",1
216702,216702,200402,"borrowmoney",1
216804,216804,215305,"borrowmoney",1
216901,216901,213003,"borrowmoney",1
216903,216903,213003,"borrowmoney",1
216904,216904,210601,"borrowmoney",1
216905,216905,202502,"borrowmoney",1
216906,216906,212907,"borrowmoney",1
200201,200201,200901,"borrowmoney",1
200603,200603,210201,"borrowmoney",1
200901,200901,200801,"borrowmoney",1
201001,201001,214101,"borrowmoney",1
201002,201002,214101,"borrowmoney",1
201102,201102,212401,"borrowmoney",1
201103,201103,212401,"borrowmoney",1
201201,201201,214301,"borrowmoney",1
201202,201202,214301,"borrowmoney",1
201203,201203,214301,"borrowmoney",1
201204,201204,214301,"borrowmoney",1
201205,201205,214301,"borrowmoney",1
201206,201206,214301,"borrowmoney",1
201301,201301,202201,"borrowmoney",1
201302,201302,202201,"borrowmoney",1
201501,201501,200801,"borrowmoney",1
201502,201502,200801,"borrowmoney",1
201601,201601,201501,"borrowmoney",1
201801,201801,211902,"borrowmoney",1
201802,201802,201202,"borrowmoney",1
202801,202801,202101,"borrowmoney",1
203201,203201,218701,"borrowmoney",1
203301,203301,203201,"borrowmoney",1
203601,203601,217101,"borrowmoney",1
203701,203701,212903,"borrowmoney",1
203702,203702,203501,"borrowmoney",1
204504,204504,206704,"borrowmoney",1
205001,205001,204801,"borrowmoney",1
205002,205002,204802,"borrowmoney",1
205004,205004,205001,"borrowmoney",1
205101,205101,205401,"borrowmoney",1
205301,205301,205402,"borrowmoney",1
205302,205302,208601,"borrowmoney",1
205401,205401,205305,"borrowmoney",1
205402,205402,205501,"borrowmoney",1
205501,205501,217502,"borrowmoney",1
205502,205502,208101,"borrowmoney",1
