"respondent","i","j","type","weight"
6600101,6600101,6606403,"borrowmoney",1
6600201,6600201,6616701,"borrowmoney",1
6600202,6600202,6616702,"borrowmoney",1
6600301,6600301,6600101,"borrowmoney",1
6600501,6600501,6614606,"borrowmoney",1
6600502,6600502,6616409,"borrowmoney",1
6601101,6601101,6614607,"borrowmoney",1
6601102,6601102,6605403,"borrowmoney",1
6601401,6601401,6602402,"borrowmoney",1
6601402,6601402,6600601,"borrowmoney",1
6601602,6601602,6602402,"borrowmoney",1
6601701,6601701,6605501,"borrowmoney",1
6601801,6601801,6601901,"borrowmoney",1
6601802,6601802,6601902,"borrowmoney",1
6601901,6601901,6612501,"borrowmoney",1
6602301,6602301,6610801,"borrowmoney",1
6602302,6602302,6612602,"borrowmoney",1
6602401,6602401,6615901,"borrowmoney",1
6602402,6602402,6601602,"borrowmoney",1
6602403,6602403,6607903,"borrowmoney",1
6602601,6602601,6605401,"borrowmoney",1
6602602,6602602,6610504,"borrowmoney",1
6602603,6602603,6616002,"borrowmoney",1
6602606,6602606,6610004,"borrowmoney",1
6602607,6602607,6603106,"borrowmoney",1
6602701,6602701,6604501,"borrowmoney",1
6602702,6602702,6601102,"borrowmoney",1
6602704,6602704,6616603,"borrowmoney",1
6602901,6602901,6608601,"borrowmoney",1
6602902,6602902,6603004,"borrowmoney",1
6603001,6603001,6616901,"borrowmoney",1
6603002,6603002,6602203,"borrowmoney",1
6603004,6603004,6615202,"borrowmoney",1
6603401,6603401,6615201,"borrowmoney",1
6603403,6603403,6617202,"borrowmoney",1
6603406,6603406,6616901,"borrowmoney",1
6603407,6603407,6610201,"borrowmoney",1
6603501,6603501,6609301,"borrowmoney",1
6603502,6603502,6611901,"borrowmoney",1
6603901,6603901,6605101,"borrowmoney",1
6603902,6603902,6615101,"borrowmoney",1
6604103,6604103,6604701,"borrowmoney",1
6604301,6604301,6604101,"borrowmoney",1
6604601,6604601,6604701,"borrowmoney",1
6604602,6604602,6604801,"borrowmoney",1
6604701,6604701,6604101,"borrowmoney",1
6604702,6604702,6604101,"borrowmoney",1
