"respondent","i","j","type","weight"
6900101,6900101,6910401,"borrowmoney",1
6900102,6900102,6900203,"borrowmoney",1
6900201,6900201,6911802,"borrowmoney",1
6900202,6900202,6900101,"borrowmoney",1
6900401,6900401,6900301,"borrowmoney",1
6900402,6900402,6900302,"borrowmoney",1
6900901,6900901,6900601,"borrowmoney",1
6900902,6900902,6901002,"borrowmoney",1
6901001,6901001,6906901,"borrowmoney",1
6901002,6901002,6904102,"borrowmoney",1
6901003,6901003,6901102,"borrowmoney",1
6901101,6901101,6906601,"borrowmoney",1
6901102,6901102,6901002,"borrowmoney",1
6901201,6901201,6901001,"borrowmoney",1
6901202,6901202,6905002,"borrowmoney",1
6901203,6901203,6906802,"borrowmoney",1
6901401,6901401,6901801,"borrowmoney",1
6901402,6901402,6901502,"borrowmoney",1
6901410,6901410,6901601,"borrowmoney",1
6901411,6901411,6901002,"borrowmoney",1
6901501,6901501,6902101,"borrowmoney",1
6901502,6901502,6902102,"borrowmoney",1
6901901,6901901,6903001,"borrowmoney",1
6901902,6901902,6902102,"borrowmoney",1
6902101,6902101,6901601,"borrowmoney",1
6902102,6902102,6901602,"borrowmoney",1
6902601,6902601,6908001,"borrowmoney",1
6902602,6902602,6907706,"borrowmoney",1
6902701,6902701,6912101,"borrowmoney",1
6902702,6902702,6917801,"borrowmoney",1
6902801,6902801,6911603,"borrowmoney",1
6902802,6902802,6903201,"borrowmoney",1
6902901,6902901,6902701,"borrowmoney",1
6902902,6902902,6902801,"borrowmoney",1
6903101,6903101,6906104,"borrowmoney",1
6903102,6903102,6902802,"borrowmoney",1
6903301,6903301,6910901,"borrowmoney",1
6903302,6903302,6903002,"borrowmoney",1
6903401,6903401,6904601,"borrowmoney",1
6903706,6903706,6916401,"borrowmoney",1
6903707,6903707,6904002,"borrowmoney",1
6903712,6903712,6907104,"borrowmoney",1
6904001,6904001,6908001,"borrowmoney",1
6904002,6904002,6904204,"borrowmoney",1
6904004,6904004,6905203,"borrowmoney",1
6904005,6904005,6906908,"borrowmoney",1
6904101,6904101,6910101,"borrowmoney",1
6904102,6904102,6906902,"borrowmoney",1
6904201,6904201,6901101,"borrowmoney",1
6904202,6904202,6905902,"borrowmoney",1
6904204,6904204,6901102,"borrowmoney",1
6904301,6904301,6906701,"borrowmoney",1
6904302,6904302,6906702,"borrowmoney",1
6904303,6904303,6904502,"borrowmoney",1
6904501,6904501,6901101,"borrowmoney",1
6904502,6904502,6906702,"borrowmoney",1
6904503,6904503,6904601,"borrowmoney",1
6904504,6904504,6906602,"borrowmoney",1
6904601,6904601,6904503,"borrowmoney",1
6904602,6904602,6906702,"borrowmoney",1
6904603,6904603,6906702,"borrowmoney",1
6904801,6904801,6904601,"borrowmoney",1
6904802,6904802,6905203,"borrowmoney",1
6905201,6905201,6906001,"borrowmoney",1
6905202,6905202,6909002,"borrowmoney",1
6905203,6905203,6915801,"borrowmoney",1
6905206,6905206,6904602,"borrowmoney",1
6905701,6905701,6901101,"borrowmoney",1
6905702,6905702,6915505,"borrowmoney",1
6905703,6905703,6905508,"borrowmoney",1
6905704,6905704,6910902,"borrowmoney",1
6905801,6905801,6904503,"borrowmoney",1
