"respondent","i","j","type","weight"
7400301,7400301,7401701,"borrowmoney",1
7400302,7400302,7401302,"borrowmoney",1
7400305,7400305,7401702,"borrowmoney",1
7400701,7400701,7401001,"borrowmoney",1
7400702,7400702,7400602,"borrowmoney",1
7400901,7400901,7401001,"borrowmoney",1
7400902,7400902,7401402,"borrowmoney",1
7401001,7401001,7400901,"borrowmoney",1
7401002,7401002,7401905,"borrowmoney",1
7401401,7401401,7401907,"borrowmoney",1
7401402,7401402,7401908,"borrowmoney",1
7401404,7401404,7401702,"borrowmoney",1
7401501,7401501,7401303,"borrowmoney",1
7401502,7401502,7401602,"borrowmoney",1
7401601,7401601,7401904,"borrowmoney",1
7401602,7401602,7401905,"borrowmoney",1
7401701,7401701,7401601,"borrowmoney",1
7401702,7401702,7401602,"borrowmoney",1
7401801,7401801,7401908,"borrowmoney",1
7401802,7401802,7411005,"borrowmoney",1
7401907,7401907,7401201,"borrowmoney",1
7402001,7402001,7417001,"borrowmoney",1
7402002,7402002,7410202,"borrowmoney",1
7402101,7402101,7403509,"borrowmoney",1
7402102,7402102,7403502,"borrowmoney",1
7402501,7402501,7402801,"borrowmoney",1
7402502,7402502,7402802,"borrowmoney",1
7402505,7402505,7402802,"borrowmoney",1
7402601,7402601,7402501,"borrowmoney",1
7402602,7402602,7400302,"borrowmoney",1
7402801,7402801,7402601,"borrowmoney",1
7402802,7402802,7413502,"borrowmoney",1
7403201,7403201,7402301,"borrowmoney",1
7403202,7403202,7403406,"borrowmoney",1
7403205,7403205,7413702,"borrowmoney",1
7403401,7403401,7403503,"borrowmoney",1
7403402,7403402,7403502,"borrowmoney",1
7403406,7403406,7403202,"borrowmoney",1
7403501,7403501,7404001,"borrowmoney",1
7403502,7403502,7403406,"borrowmoney",1
7403503,7403503,7402101,"borrowmoney",1
7403506,7403506,7404001,"borrowmoney",1
7403601,7403601,7416401,"borrowmoney",1
7403602,7403602,7403502,"borrowmoney",1
7403604,7403604,7403503,"borrowmoney",1
7403605,7403605,7412202,"borrowmoney",1
7403801,7403801,7403503,"borrowmoney",1
7403802,7403802,7403402,"borrowmoney",1
7404001,7404001,7403506,"borrowmoney",1
7404002,7404002,7403802,"borrowmoney",1
7404201,7404201,7402101,"borrowmoney",1
7404202,7404202,7404102,"borrowmoney",1
7404401,7404401,7405201,"borrowmoney",1
7404402,7404402,7411004,"borrowmoney",1
7404405,7404405,7411003,"borrowmoney",1
7404406,7404406,7405202,"borrowmoney",1
7404409,7404409,7411003,"borrowmoney",1
7404410,7404410,7404002,"borrowmoney",1
7404701,7404701,7413905,"borrowmoney",1
7404702,7404702,7403602,"borrowmoney",1
7405001,7405001,7405501,"borrowmoney",1
7405002,7405002,7401701,"borrowmoney",1
7405201,7405201,7404401,"borrowmoney",1
7405202,7405202,7404902,"borrowmoney",1
7405203,7405203,7404901,"borrowmoney",1
7405401,7405401,7409206,"borrowmoney",1
7405402,7405402,7409402,"borrowmoney",1
7405501,7405501,7408301,"borrowmoney",1
7405502,7405502,7408202,"borrowmoney",1
7405505,7405505,7405701,"borrowmoney",1
7405801,7405801,7412301,"borrowmoney",1
7405802,7405802,7405502,"borrowmoney",1
7406201,7406201,7407007,"borrowmoney",1
7406202,7406202,7406702,"borrowmoney",1
7406301,7406301,7406601,"borrowmoney",1
7406302,7406302,7406702,"borrowmoney",1
7406401,7406401,7414501,"borrowmoney",1
7406402,7406402,7405802,"borrowmoney",1
7406501,7406501,7406401,"borrowmoney",1
7406502,7406502,7406602,"borrowmoney",1
7406701,7406701,7406201,"borrowmoney",1
7406702,7406702,7406202,"borrowmoney",1
7406703,7406703,7406202,"borrowmoney",1
7406901,7406901,7406006,"borrowmoney",1
7406902,7406902,7407602,"borrowmoney",1
7407001,7407001,7407701,"borrowmoney",1
7407002,7407002,7407702,"borrowmoney",1
7407003,7407003,7407901,"borrowmoney",1
7407004,7407004,7416701,"borrowmoney",1
7407007,7407007,7401301,"borrowmoney",1
7407008,7407008,7407202,"borrowmoney",1
7407201,7407201,7408801,"borrowmoney",1
7407202,7407202,7407101,"borrowmoney",1
7407601,7407601,7415401,"borrowmoney",1
7407602,7407602,7416701,"borrowmoney",1
7407603,7407603,7416701,"borrowmoney",1
7407701,7407701,7416701,"borrowmoney",1
7407702,7407702,7416701,"borrowmoney",1
7407703,7407703,7416701,"borrowmoney",1
7407704,7407704,7407404,"borrowmoney",1
7407801,7407801,7408002,"borrowmoney",1
7407802,7407802,7407906,"borrowmoney",1
7407901,7407901,7416701,"borrowmoney",1
7407902,7407902,7408001,"borrowmoney",1
7408201,7408201,7405501,"borrowmoney",1
7408202,7408202,7405503,"borrowmoney",1
7408501,7408501,7408701,"borrowmoney",1
7408502,7408502,7408601,"borrowmoney",1
7408601,7408601,7408701,"borrowmoney",1
7408602,7408602,7416701,"borrowmoney",1
7408603,7408603,7408502,"borrowmoney",1
7408701,7408701,7407905,"borrowmoney",1
7408702,7408702,7409205,"borrowmoney",1
7409101,7409101,7407901,"borrowmoney",1
7409102,7409102,7407502,"borrowmoney",1
7409201,7409201,7416701,"borrowmoney",1
7409202,7409202,7416702,"borrowmoney",1
7409203,7409203,7408302,"borrowmoney",1
7409205,7409205,7416802,"borrowmoney",1
7409206,7409206,7409909,"borrowmoney",1
7409207,7409207,7408302,"borrowmoney",1
7409210,7409210,7408302,"borrowmoney",1
7409301,7409301,7409202,"borrowmoney",1
7409401,7409401,7409301,"borrowmoney",1
7409402,7409402,7405802,"borrowmoney",1
7409801,7409801,7405801,"borrowmoney",1
7409802,7409802,7405203,"borrowmoney",1
7410101,7410101,7409201,"borrowmoney",1
7410102,7410102,7409902,"borrowmoney",1
7410301,7410301,7403509,"borrowmoney",1
7410302,7410302,7413005,"borrowmoney",1
7410501,7410501,7409501,"borrowmoney",1
7410502,7410502,7410801,"borrowmoney",1
7410504,7410504,7410801,"borrowmoney",1
7410505,7410505,7410801,"borrowmoney",1
7410508,7410508,7409210,"borrowmoney",1
7410701,7410701,7410801,"borrowmoney",1
7410702,7410702,7410801,"borrowmoney",1
7411101,7411101,7411201,"borrowmoney",1
7411102,7411102,7404414,"borrowmoney",1
7411201,7411201,7401201,"borrowmoney",1
7411202,7411202,7411301,"borrowmoney",1
7411203,7411203,7401904,"borrowmoney",1
7411209,7411209,7403507,"borrowmoney",1
7411301,7411301,7411202,"borrowmoney",1
7411701,7411701,7411301,"borrowmoney",1
7411801,7411801,7411701,"borrowmoney",1
7411802,7411802,7411701,"borrowmoney",1
7412101,7412101,7412201,"borrowmoney",1
7412102,7412102,7400701,"borrowmoney",1
7412901,7412901,7410002,"borrowmoney",1
7412902,7412902,7411601,"borrowmoney",1
7413101,7413101,7416903,"borrowmoney",1
7413105,7413105,7414501,"borrowmoney",1
7413401,7413401,7413501,"borrowmoney",1
7413601,7413601,7411802,"borrowmoney",1
7413701,7413701,7403902,"borrowmoney",1
7413702,7413702,7403902,"borrowmoney",1
7413801,7413801,7401907,"borrowmoney",1
7413802,7413802,7405102,"borrowmoney",1
7413901,7413901,7403604,"borrowmoney",1
7413902,7413902,7403601,"borrowmoney",1
7414301,7414301,7402201,"borrowmoney",1
7414302,7414302,7414402,"borrowmoney",1
7414501,7414501,7411601,"borrowmoney",1
7414502,7414502,7406605,"borrowmoney",1
7414504,7414504,7411605,"borrowmoney",1
7415001,7415001,7415601,"borrowmoney",1
7415002,7415002,7415601,"borrowmoney",1
7415003,7415003,7415601,"borrowmoney",1
7415201,7415201,7415301,"borrowmoney",1
7415202,7415202,7415302,"borrowmoney",1
7415601,7415601,7415001,"borrowmoney",1
7415602,7415602,7416002,"borrowmoney",1
7415701,7415701,7415601,"borrowmoney",1
7415702,7415702,7415602,"borrowmoney",1
7415801,7415801,7415901,"borrowmoney",1
7415802,7415802,7415902,"borrowmoney",1
7416001,7416001,7412601,"borrowmoney",1
7416002,7416002,7415602,"borrowmoney",1
7416201,7416201,7416101,"borrowmoney",1
7416202,7416202,7415702,"borrowmoney",1
7416401,7416401,7416501,"borrowmoney",1
7416402,7416402,7416501,"borrowmoney",1
7416403,7416403,7416601,"borrowmoney",1
7416404,7416404,7416502,"borrowmoney",1
7416501,7416501,7416101,"borrowmoney",1
7416502,7416502,7416602,"borrowmoney",1
7416901,7416901,7416701,"borrowmoney",1
7416902,7416902,7417002,"borrowmoney",1
7417001,7417001,7416701,"borrowmoney",1
7417002,7417002,7416702,"borrowmoney",1
7417004,7417004,7402204,"borrowmoney",1
7400301,7400301,7400201,"borrowmoney",1
7400302,7400302,7400108,"borrowmoney",1
7400305,7400305,7400702,"borrowmoney",1
7400701,7400701,7400801,"borrowmoney",1
7400702,7400702,7400801,"borrowmoney",1
7400901,7400901,7401904,"borrowmoney",1
7400902,7400902,7401905,"borrowmoney",1
7401001,7401001,7401904,"borrowmoney",1
7401002,7401002,7400902,"borrowmoney",1
7401401,7401401,7402201,"borrowmoney",1
7401402,7401402,7402202,"borrowmoney",1
7401404,7401404,7413005,"borrowmoney",1
7401501,7401501,7401701,"borrowmoney",1
7401502,7401502,7401202,"borrowmoney",1
7401601,7401601,7410001,"borrowmoney",1
7401602,7401602,7410302,"borrowmoney",1
7401701,7401701,7401201,"borrowmoney",1
7401702,7401702,7401908,"borrowmoney",1
7401801,7401801,7401304,"borrowmoney",1
7401802,7401802,7404102,"borrowmoney",1
7401907,7401907,7405201,"borrowmoney",1
7402001,7402001,7401907,"borrowmoney",1
7402002,7402002,7413802,"borrowmoney",1
7402101,7402101,7401907,"borrowmoney",1
7402102,7402102,7402002,"borrowmoney",1
7402501,7402501,7401601,"borrowmoney",1
7402502,7402502,7402602,"borrowmoney",1
7402505,7402505,7402602,"borrowmoney",1
7402601,7402601,7402801,"borrowmoney",1
7402602,7402602,7402502,"borrowmoney",1
7402801,7402801,7403401,"borrowmoney",1
7402802,7402802,7403009,"borrowmoney",1
7403201,7403201,7411601,"borrowmoney",1
7403202,7403202,7411602,"borrowmoney",1
7403205,7403205,7403302,"borrowmoney",1
7403401,7403401,7404001,"borrowmoney",1
7403402,7403402,7417002,"borrowmoney",1
7403406,7403406,7417002,"borrowmoney",1
7403501,7403501,7402101,"borrowmoney",1
