"respondent","i","j","type","weight"
5800101,5800101,5807901,"borrowmoney",1
5800102,5800102,5817714,"borrowmoney",1
5800103,5800103,5802211,"borrowmoney",1
5800104,5800104,5802702,"borrowmoney",1
5800107,5800107,5802701,"borrowmoney",1
5800108,5800108,5802702,"borrowmoney",1
5800301,5800301,5816003,"borrowmoney",1
5800302,5800302,5800202,"borrowmoney",1
5800601,5800601,5805411,"borrowmoney",1
5800602,5800602,5801003,"borrowmoney",1
5800605,5800605,5801401,"borrowmoney",1
5800606,5800606,5800902,"borrowmoney",1
5800702,5800702,5802204,"borrowmoney",1
5800801,5800801,5802201,"borrowmoney",1
5800802,5800802,5801101,"borrowmoney",1
5800901,5800901,5804901,"borrowmoney",1
5800902,5800902,5800702,"borrowmoney",1
5801001,5801001,5801303,"borrowmoney",1
5801003,5801003,5801303,"borrowmoney",1
5801004,5801004,5801303,"borrowmoney",1
5801006,5801006,5801304,"borrowmoney",1
5801101,5801101,5817201,"borrowmoney",1
5801102,5801102,5800802,"borrowmoney",1
5801104,5801104,5801501,"borrowmoney",1
5801401,5801401,5800501,"borrowmoney",1
5801402,5801402,5804201,"borrowmoney",1
5801601,5801601,5802601,"borrowmoney",1
5801602,5801602,5805601,"borrowmoney",1
5801801,5801801,5811001,"borrowmoney",1
5801802,5801802,5802004,"borrowmoney",1
5802501,5802501,5803203,"borrowmoney",1
5802502,5802502,5810802,"borrowmoney",1
5802601,5802601,5801601,"borrowmoney",1
5802602,5802602,5802402,"borrowmoney",1
5802603,5802603,5802208,"borrowmoney",1
5802901,5802901,5811601,"borrowmoney",1
5802902,5802902,5813102,"borrowmoney",1
5803101,5803101,5802101,"borrowmoney",1
5803102,5803102,5803702,"borrowmoney",1
5803201,5803201,5807901,"borrowmoney",1
5803202,5803202,5803103,"borrowmoney",1
5803205,5803205,5801601,"borrowmoney",1
5803206,5803206,5803102,"borrowmoney",1
5803301,5803301,5804705,"borrowmoney",1
5803302,5803302,5801901,"borrowmoney",1
5803305,5803305,5805901,"borrowmoney",1
5803306,5803306,5801904,"borrowmoney",1
5803601,5803601,5803203,"borrowmoney",1
5803602,5803602,5803702,"borrowmoney",1
5803901,5803901,5804601,"borrowmoney",1
5803902,5803902,5804302,"borrowmoney",1
5804001,5804001,5801601,"borrowmoney",1
5804002,5804002,5813702,"borrowmoney",1
5804101,5804101,5805201,"borrowmoney",1
5804102,5804102,5805202,"borrowmoney",1
5804602,5804602,5805202,"borrowmoney",1
5804701,5804701,5804101,"borrowmoney",1
5804702,5804702,5804301,"borrowmoney",1
5805101,5805101,5804301,"borrowmoney",1
5805201,5805201,5803608,"borrowmoney",1
5805202,5805202,5809302,"borrowmoney",1
5805205,5805205,5805411,"borrowmoney",1
5805206,5805206,5809302,"borrowmoney",1
5805301,5805301,5805201,"borrowmoney",1
5805302,5805302,5809302,"borrowmoney",1
5805601,5805601,5805402,"borrowmoney",1
5805602,5805602,5805507,"borrowmoney",1
5805701,5805701,5801601,"borrowmoney",1
5805702,5805702,5805507,"borrowmoney",1
5805703,5805703,5805507,"borrowmoney",1
5805801,5805801,5806401,"borrowmoney",1
5805802,5805802,5806402,"borrowmoney",1
5805901,5805901,5802101,"borrowmoney",1
5805902,5805902,5802102,"borrowmoney",1
5806101,5806101,5801101,"borrowmoney",1
5806102,5806102,5803306,"borrowmoney",1
5806401,5806401,5804301,"borrowmoney",1
5806402,5806402,5804605,"borrowmoney",1
5806405,5806405,5806601,"borrowmoney",1
5806406,5806406,5806602,"borrowmoney",1
5806601,5806601,5802106,"borrowmoney",1
5806602,5806602,5806404,"borrowmoney",1
5806801,5806801,5806202,"borrowmoney",1
5806802,5806802,5806204,"borrowmoney",1
5806901,5806901,5816301,"borrowmoney",1
5806902,5806902,5807204,"borrowmoney",1
5806903,5806903,5807204,"borrowmoney",1
5807002,5807002,5806902,"borrowmoney",1
5807201,5807201,5806901,"borrowmoney",1
5807202,5807202,5806901,"borrowmoney",1
5807203,5807203,5801303,"borrowmoney",1
5807204,5807204,5806902,"borrowmoney",1
5807501,5807501,5817301,"borrowmoney",1
5807502,5807502,5802902,"borrowmoney",1
5807504,5807504,5802902,"borrowmoney",1
5807601,5807601,5803201,"borrowmoney",1
5807602,5807602,5806402,"borrowmoney",1
5807603,5807603,5817303,"borrowmoney",1
5807607,5807607,5807707,"borrowmoney",1
5807608,5807608,5817201,"borrowmoney",1
5807609,5807609,5805404,"borrowmoney",1
5807701,5807701,5801503,"borrowmoney",1
5807703,5807703,5800107,"borrowmoney",1
5807704,5807704,5808004,"borrowmoney",1
5807705,5807705,5817201,"borrowmoney",1
5807706,5807706,5806102,"borrowmoney",1
5807707,5807707,5807604,"borrowmoney",1
5807801,5807801,5804201,"borrowmoney",1
5807802,5807802,5807609,"borrowmoney",1
5808301,5808301,5806805,"borrowmoney",1
5808302,5808302,5810901,"borrowmoney",1
5808701,5808701,5807608,"borrowmoney",1
5808702,5808702,5810402,"borrowmoney",1
5808801,5808801,5813102,"borrowmoney",1
5809001,5809001,5817201,"borrowmoney",1
5809002,5809002,5801602,"borrowmoney",1
5809101,5809101,5802101,"borrowmoney",1
5809102,5809102,5801602,"borrowmoney",1
5809201,5809201,5809401,"borrowmoney",1
5809202,5809202,5804301,"borrowmoney",1
5809401,5809401,5809707,"borrowmoney",1
5809402,5809402,5810402,"borrowmoney",1
5809501,5809501,5810401,"borrowmoney",1
5809601,5809601,5808505,"borrowmoney",1
5809602,5809602,5809710,"borrowmoney",1
5810201,5810201,5810402,"borrowmoney",1
5810401,5810401,5808505,"borrowmoney",1
5810402,5810402,5810302,"borrowmoney",1
5810501,5810501,5808505,"borrowmoney",1
5810502,5810502,5808506,"borrowmoney",1
5811101,5811101,5813903,"borrowmoney",1
5811102,5811102,5812702,"borrowmoney",1
5811201,5811201,5811301,"borrowmoney",1
5811401,5811401,5801501,"borrowmoney",1
5811402,5811402,5808004,"borrowmoney",1
5811403,5811403,5801501,"borrowmoney",1
5811404,5811404,5801502,"borrowmoney",1
5811501,5811501,5808301,"borrowmoney",1
5811502,5811502,5808302,"borrowmoney",1
5811601,5811601,5803501,"borrowmoney",1
5811602,5811602,5802902,"borrowmoney",1
5811801,5811801,5811901,"borrowmoney",1
5811802,5811802,5811901,"borrowmoney",1
5811901,5811901,5812101,"borrowmoney",1
5811902,5811902,5812101,"borrowmoney",1
5812201,5812201,5807901,"borrowmoney",1
5812202,5812202,5807902,"borrowmoney",1
5812301,5812301,5813902,"borrowmoney",1
5812302,5812302,5813902,"borrowmoney",1
5812601,5812601,5800901,"borrowmoney",1
5812602,5812602,5814402,"borrowmoney",1
5812603,5812603,5814401,"borrowmoney",1
5812604,5812604,5812902,"borrowmoney",1
5812702,5812702,5808001,"borrowmoney",1
5812801,5812801,5812101,"borrowmoney",1
5812802,5812802,5812102,"borrowmoney",1
5812803,5812803,5809701,"borrowmoney",1
5812804,5812804,5803102,"borrowmoney",1
5813001,5813001,5808601,"borrowmoney",1
5813002,5813002,5803702,"borrowmoney",1
5813005,5813005,5803702,"borrowmoney",1
5813101,5813101,5812803,"borrowmoney",1
5813102,5813102,5807002,"borrowmoney",1
5813501,5813501,5812101,"borrowmoney",1
5813502,5813502,5814302,"borrowmoney",1
5813601,5813601,5817201,"borrowmoney",1
5813602,5813602,5815301,"borrowmoney",1
5813701,5813701,5813204,"borrowmoney",1
5813702,5813702,5813302,"borrowmoney",1
5813703,5813703,5816302,"borrowmoney",1
5813704,5813704,5812801,"borrowmoney",1
5813705,5813705,5812802,"borrowmoney",1
5814201,5814201,5801801,"borrowmoney",1
5814202,5814202,5814001,"borrowmoney",1
5814601,5814601,5805901,"borrowmoney",1
5814602,5814602,5814804,"borrowmoney",1
5814701,5814701,5814501,"borrowmoney",1
5814901,5814901,5816801,"borrowmoney",1
5814902,5814902,5814804,"borrowmoney",1
