"respondent","i","j","type","weight"
2500201,2500201,2502401,"borrowmoney",1
2500202,2500202,2502402,"borrowmoney",1
2500203,2500203,2516901,"borrowmoney",1
2500601,2500601,2514101,"borrowmoney",1
2500602,2500602,2500701,"borrowmoney",1
2500701,2500701,2500602,"borrowmoney",1
2501101,2501101,2504401,"borrowmoney",1
2501102,2501102,2502402,"borrowmoney",1
2501201,2501201,2521701,"borrowmoney",1
2501202,2501202,2514405,"borrowmoney",1
2501302,2501302,2514405,"borrowmoney",1
2501401,2501401,2500901,"borrowmoney",1
2501402,2501402,2500203,"borrowmoney",1
2501501,2501501,2522603,"borrowmoney",1
2501502,2501502,2504502,"borrowmoney",1
2501701,2501701,2503401,"borrowmoney",1
2501702,2501702,2501703,"borrowmoney",1
2501901,2501901,2500202,"borrowmoney",1
2502001,2502001,2510707,"borrowmoney",1
2502002,2502002,2504002,"borrowmoney",1
2502201,2502201,2502001,"borrowmoney",1
2502501,2502501,2502401,"borrowmoney",1
2502502,2502502,2502501,"borrowmoney",1
2502601,2502601,2500602,"borrowmoney",1
2502701,2502701,2520301,"borrowmoney",1
2502702,2502702,2514405,"borrowmoney",1
2502801,2502801,2502105,"borrowmoney",1
2502802,2502802,2521206,"borrowmoney",1
2503201,2503201,2504801,"borrowmoney",1
2503202,2503202,2503001,"borrowmoney",1
2503601,2503601,2504801,"borrowmoney",1
2503602,2503602,2500602,"borrowmoney",1
2503801,2503801,2504003,"borrowmoney",1
2503802,2503802,2503501,"borrowmoney",1
2503805,2503805,2521701,"borrowmoney",1
2503806,2503806,2501402,"borrowmoney",1
2503807,2503807,2503702,"borrowmoney",1
2504002,2504002,2504302,"borrowmoney",1
2504201,2504201,2503201,"borrowmoney",1
2504202,2504202,2504203,"borrowmoney",1
2504203,2504203,2523101,"borrowmoney",1
2504601,2504601,2524002,"borrowmoney",1
2504801,2504801,2504003,"borrowmoney",1
2504802,2504802,2503202,"borrowmoney",1
2505201,2505201,2519401,"borrowmoney",1
2505202,2505202,2523101,"borrowmoney",1
2505401,2505401,2514405,"borrowmoney",1
2505402,2505402,2505302,"borrowmoney",1
2505501,2505501,2505302,"borrowmoney",1
2505502,2505502,2500502,"borrowmoney",1
2505503,2505503,2505502,"borrowmoney",1
2506101,2506101,2519001,"borrowmoney",1
2506201,2506201,2507101,"borrowmoney",1
2506202,2506202,2506602,"borrowmoney",1
2506401,2506401,2504901,"borrowmoney",1
2506402,2506402,2504402,"borrowmoney",1
2506404,2506404,2504304,"borrowmoney",1
2506501,2506501,2506601,"borrowmoney",1
2506502,2506502,2506202,"borrowmoney",1
2506503,2506503,2506202,"borrowmoney",1
2506601,2506601,2508418,"borrowmoney",1
2506602,2506602,2524101,"borrowmoney",1
2506603,2506603,2504304,"borrowmoney",1
2506701,2506701,2507001,"borrowmoney",1
2506702,2506702,2506602,"borrowmoney",1
2506901,2506901,2521401,"borrowmoney",1
2506902,2506902,2507002,"borrowmoney",1
2507201,2507201,2502401,"borrowmoney",1
2507202,2507202,2506902,"borrowmoney",1
2507401,2507401,2515001,"borrowmoney",1
2507402,2507402,2514405,"borrowmoney",1
2507404,2507404,2507104,"borrowmoney",1
2507406,2507406,2506103,"borrowmoney",1
2507407,2507407,2507104,"borrowmoney",1
2507409,2507409,2501702,"borrowmoney",1
2507501,2507501,2522202,"borrowmoney",1
2507502,2507502,2513402,"borrowmoney",1
2507702,2507702,2510905,"borrowmoney",1
2507901,2507901,2507801,"borrowmoney",1
2507902,2507902,2507802,"borrowmoney",1
2507903,2507903,2523206,"borrowmoney",1
2508001,2508001,2508401,"borrowmoney",1
2508002,2508002,2508402,"borrowmoney",1
2508101,2508101,2514601,"borrowmoney",1
2508102,2508102,2514602,"borrowmoney",1
2508103,2508103,2514602,"borrowmoney",1
2508107,2508107,2514602,"borrowmoney",1
2508301,2508301,2514101,"borrowmoney",1
2508302,2508302,2524102,"borrowmoney",1
2508303,2508303,2508201,"borrowmoney",1
2508304,2508304,2503402,"borrowmoney",1
2508401,2508401,2509003,"borrowmoney",1
2508402,2508402,2509004,"borrowmoney",1
2508404,2508404,2509004,"borrowmoney",1
2508405,2508405,2509004,"borrowmoney",1
2508406,2508406,2509102,"borrowmoney",1
2508409,2508409,2509004,"borrowmoney",1
2508412,2508412,2509004,"borrowmoney",1
2508415,2508415,2509003,"borrowmoney",1
2508701,2508701,2519901,"borrowmoney",1
2508702,2508702,2508602,"borrowmoney",1
2509001,2509001,2513902,"borrowmoney",1
2509002,2509002,2508419,"borrowmoney",1
2509003,2509003,2509201,"borrowmoney",1
2509004,2509004,2509202,"borrowmoney",1
2509008,2509008,2524701,"borrowmoney",1
2509009,2509009,2509202,"borrowmoney",1
2509201,2509201,2509501,"borrowmoney",1
2509501,2509501,2511301,"borrowmoney",1
2509502,2509502,2509701,"borrowmoney",1
2509601,2509601,2509501,"borrowmoney",1
2509602,2509602,2509302,"borrowmoney",1
2509603,2509603,2509501,"borrowmoney",1
2509604,2509604,2509502,"borrowmoney",1
2509801,2509801,2509701,"borrowmoney",1
2509802,2509802,2509702,"borrowmoney",1
2509804,2509804,2510604,"borrowmoney",1
2510001,2510001,2515403,"borrowmoney",1
2510002,2510002,2511602,"borrowmoney",1
2510501,2510501,2511601,"borrowmoney",1
2510502,2510502,2517502,"borrowmoney",1
2510503,2510503,2517801,"borrowmoney",1
2510504,2510504,2517802,"borrowmoney",1
2510507,2510507,2517501,"borrowmoney",1
2510508,2510508,2510402,"borrowmoney",1
2510511,2510511,2517501,"borrowmoney",1
2510512,2510512,2510402,"borrowmoney",1
2510601,2510601,2510401,"borrowmoney",1
2510602,2510602,2510402,"borrowmoney",1
2510604,2510604,2510402,"borrowmoney",1
2510901,2510901,2519201,"borrowmoney",1
2510902,2510902,2510802,"borrowmoney",1
2511001,2511001,2514601,"borrowmoney",1
2511301,2511301,2514503,"borrowmoney",1
2511302,2511302,2511502,"borrowmoney",1
2511601,2511601,2510701,"borrowmoney",1
2511602,2511602,2517701,"borrowmoney",1
2512002,2512002,2512101,"borrowmoney",1
2512003,2512003,2512101,"borrowmoney",1
2512101,2512101,2502407,"borrowmoney",1
2512201,2512201,2510401,"borrowmoney",1
2512202,2512202,2513101,"borrowmoney",1
2512501,2512501,2516905,"borrowmoney",1
2512502,2512502,2512904,"borrowmoney",1
2512601,2512601,2511701,"borrowmoney",1
2512602,2512602,2511702,"borrowmoney",1
2512604,2512604,2512101,"borrowmoney",1
2512702,2512702,2515202,"borrowmoney",1
2513001,2513001,2513102,"borrowmoney",1
2513101,2513101,2513901,"borrowmoney",1
2513102,2513102,2513902,"borrowmoney",1
2513201,2513201,2513601,"borrowmoney",1
2513202,2513202,2502407,"borrowmoney",1
2513301,2513301,2516201,"borrowmoney",1
2513302,2513302,2513202,"borrowmoney",1
2513304,2513304,2513404,"borrowmoney",1
2513401,2513401,2513201,"borrowmoney",1
2513402,2513402,2509702,"borrowmoney",1
2513403,2513403,2517901,"borrowmoney",1
2513404,2513404,2513502,"borrowmoney",1
2513501,2513501,2518501,"borrowmoney",1
2513502,2513502,2513304,"borrowmoney",1
2514201,2514201,2522310,"borrowmoney",1
2514202,2514202,2514102,"borrowmoney",1
2514208,2514208,2515403,"borrowmoney",1
2514209,2514209,2514101,"borrowmoney",1
2514212,2514212,2513403,"borrowmoney",1
2514213,2514213,2514102,"borrowmoney",1
2514401,2514401,2511601,"borrowmoney",1
2514402,2514402,2514904,"borrowmoney",1
2514405,2514405,2514903,"borrowmoney",1
2514406,2514406,2514907,"borrowmoney",1
2514407,2514407,2511603,"borrowmoney",1
2514701,2514701,2511711,"borrowmoney",1
2514702,2514702,2511602,"borrowmoney",1
2514801,2514801,2514907,"borrowmoney",1
2514802,2514802,2514904,"borrowmoney",1
2515001,2515001,2512501,"borrowmoney",1
2515002,2515002,2514904,"borrowmoney",1
2515302,2515302,2521601,"borrowmoney",1
2515601,2515601,2515401,"borrowmoney",1
2515602,2515602,2515402,"borrowmoney",1
2515701,2515701,2515801,"borrowmoney",1
