"respondent","i","j","type","weight"
2700301,2700301,2700101,"borrowmoney",1
2700302,2700302,2705403,"borrowmoney",1
2700303,2700303,2700102,"borrowmoney",1
2700401,2700401,2700301,"borrowmoney",1
2700402,2700402,2712902,"borrowmoney",1
2700404,2700404,2712902,"borrowmoney",1
2700601,2700601,2700101,"borrowmoney",1
2700602,2700602,2700101,"borrowmoney",1
2701201,2701201,2712101,"borrowmoney",1
2701202,2701202,2701402,"borrowmoney",1
2701401,2701401,2714501,"borrowmoney",1
2701501,2701501,2701701,"borrowmoney",1
2701502,2701502,2702004,"borrowmoney",1
2701503,2701503,2701702,"borrowmoney",1
2701601,2701601,2701303,"borrowmoney",1
2701602,2701602,2701401,"borrowmoney",1
2701701,2701701,2701601,"borrowmoney",1
2701702,2701702,2701503,"borrowmoney",1
2701704,2701704,2701501,"borrowmoney",1
2702101,2702101,2702301,"borrowmoney",1
2702201,2702201,2702001,"borrowmoney",1
2702202,2702202,2702001,"borrowmoney",1
2702301,2702301,2700403,"borrowmoney",1
2702302,2702302,2702802,"borrowmoney",1
2702303,2702303,2701702,"borrowmoney",1
2702401,2702401,2701101,"borrowmoney",1
2702402,2702402,2701102,"borrowmoney",1
2702601,2702601,2702701,"borrowmoney",1
2702901,2702901,2706807,"borrowmoney",1
2702902,2702902,2701002,"borrowmoney",1
2703101,2703101,2715101,"borrowmoney",1
2703102,2703102,2703202,"borrowmoney",1
2703201,2703201,2703701,"borrowmoney",1
2703202,2703202,2703702,"borrowmoney",1
2703501,2703501,2712901,"borrowmoney",1
2703502,2703502,2703601,"borrowmoney",1
2703801,2703801,2703101,"borrowmoney",1
2703802,2703802,2703104,"borrowmoney",1
2704102,2704102,2704002,"borrowmoney",1
2704401,2704401,2716101,"borrowmoney",1
2704402,2704402,2705403,"borrowmoney",1
2704501,2704501,2705102,"borrowmoney",1
2704702,2704702,2704802,"borrowmoney",1
2705001,2705001,2712001,"borrowmoney",1
2705002,2705002,2704802,"borrowmoney",1
2705501,2705501,2709801,"borrowmoney",1
2705502,2705502,2705302,"borrowmoney",1
2705601,2705601,2703601,"borrowmoney",1
2705602,2705602,2703602,"borrowmoney",1
2705801,2705801,2705501,"borrowmoney",1
2705802,2705802,2708502,"borrowmoney",1
2705803,2705803,2708402,"borrowmoney",1
2705902,2705902,2714502,"borrowmoney",1
2706001,2706001,2711303,"borrowmoney",1
2706002,2706002,2708302,"borrowmoney",1
2706003,2706003,2707601,"borrowmoney",1
2706004,2706004,2708402,"borrowmoney",1
2706201,2706201,2706301,"borrowmoney",1
2706202,2706202,2708104,"borrowmoney",1
2706801,2706801,2707901,"borrowmoney",1
2706802,2706802,2706402,"borrowmoney",1
2706803,2706803,2703401,"borrowmoney",1
2706804,2706804,2706702,"borrowmoney",1
2706901,2706901,2707701,"borrowmoney",1
2706902,2706902,2708504,"borrowmoney",1
2706903,2706903,2708504,"borrowmoney",1
2706905,2706905,2707701,"borrowmoney",1
2706906,2706906,2707702,"borrowmoney",1
2706907,2706907,2707505,"borrowmoney",1
2707001,2707001,2710701,"borrowmoney",1
2707002,2707002,2714102,"borrowmoney",1
2707501,2707501,2711801,"borrowmoney",1
2707502,2707502,2707704,"borrowmoney",1
2707505,2707505,2706403,"borrowmoney",1
2707506,2707506,2711801,"borrowmoney",1
2707507,2707507,2706702,"borrowmoney",1
2707601,2707601,2707801,"borrowmoney",1
2707602,2707602,2707802,"borrowmoney",1
2707801,2707801,2707601,"borrowmoney",1
2707802,2707802,2707602,"borrowmoney",1
2707803,2707803,2707704,"borrowmoney",1
2707901,2707901,2714001,"borrowmoney",1
2707902,2707902,2711304,"borrowmoney",1
2708501,2708501,2708701,"borrowmoney",1
2708502,2708502,2705601,"borrowmoney",1
2708503,2708503,2714702,"borrowmoney",1
2708504,2708504,2709302,"borrowmoney",1
2709001,2709001,2709801,"borrowmoney",1
2709002,2709002,2709802,"borrowmoney",1
2709201,2709201,2714201,"borrowmoney",1
2709202,2709202,2709102,"borrowmoney",1
2709301,2709301,2715901,"borrowmoney",1
2709302,2709302,2711402,"borrowmoney",1
2709501,2709501,2709801,"borrowmoney",1
2709502,2709502,2708302,"borrowmoney",1
2709503,2709503,2712702,"borrowmoney",1
2709701,2709701,2706001,"borrowmoney",1
2709702,2709702,2709102,"borrowmoney",1
2709801,2709801,2707801,"borrowmoney",1
2709802,2709802,2710102,"borrowmoney",1
2709901,2709901,2713201,"borrowmoney",1
2709902,2709902,2709802,"borrowmoney",1
2710001,2710001,2711801,"borrowmoney",1
