"respondent","i","j","type","weight"
3100301,3100301,3101002,"borrowmoney",1
3100302,3100302,3109303,"borrowmoney",1
3100305,3100305,3101103,"borrowmoney",1
3100306,3100306,3101302,"borrowmoney",1
3100501,3100501,3100703,"borrowmoney",1
3100601,3100601,3101201,"borrowmoney",1
3100602,3100602,3109301,"borrowmoney",1
3100701,3100701,3100602,"borrowmoney",1
3100702,3100702,3100901,"borrowmoney",1
3100703,3100703,3100602,"borrowmoney",1
3100704,3100704,3100602,"borrowmoney",1
3100901,3100901,3100702,"borrowmoney",1
3100902,3100902,3100703,"borrowmoney",1
3100904,3100904,3100703,"borrowmoney",1
3101001,3101001,3101301,"borrowmoney",1
3101002,3101002,3101302,"borrowmoney",1
3101201,3101201,3102701,"borrowmoney",1
3101202,3101202,3100201,"borrowmoney",1
3101501,3101501,3101901,"borrowmoney",1
3101502,3101502,3108702,"borrowmoney",1
3101503,3101503,3108001,"borrowmoney",1
3101504,3101504,3102902,"borrowmoney",1
3101505,3101505,3101901,"borrowmoney",1
3101701,3101701,3100801,"borrowmoney",1
3101702,3101702,3105201,"borrowmoney",1
3101703,3101703,3100801,"borrowmoney",1
3101801,3101801,3102301,"borrowmoney",1
3101803,3101803,3114602,"borrowmoney",1
3101901,3101901,3102101,"borrowmoney",1
3101902,3101902,3102701,"borrowmoney",1
3102401,3102401,3102501,"borrowmoney",1
3102402,3102402,3111103,"borrowmoney",1
3102701,3102701,3102101,"borrowmoney",1
3102702,3102702,3102804,"borrowmoney",1
3102706,3102706,3111103,"borrowmoney",1
3102707,3102707,3102809,"borrowmoney",1
3102801,3102801,3102803,"borrowmoney",1
3102802,3102802,3102711,"borrowmoney",1
3102803,3102803,3102101,"borrowmoney",1
3102804,3102804,3102702,"borrowmoney",1
3102808,3102808,3102701,"borrowmoney",1
3102809,3102809,3102702,"borrowmoney",1
3103001,3103001,3111301,"borrowmoney",1
3103002,3103002,3114902,"borrowmoney",1
3103101,3103101,3109802,"borrowmoney",1
3103102,3103102,3108004,"borrowmoney",1
3103501,3103501,3103001,"borrowmoney",1
3103601,3103601,3104201,"borrowmoney",1
3103602,3103602,3104302,"borrowmoney",1
3103603,3103603,3112913,"borrowmoney",1
3103701,3103701,3103601,"borrowmoney",1
3103702,3103702,3104302,"borrowmoney",1
3104001,3104001,3104801,"borrowmoney",1
3104002,3104002,3103901,"borrowmoney",1
3104201,3104201,3104901,"borrowmoney",1
3104202,3104202,3104902,"borrowmoney",1
3104601,3104601,3104901,"borrowmoney",1
3104602,3104602,3104902,"borrowmoney",1
3104603,3104603,3104204,"borrowmoney",1
3104604,3104604,3104902,"borrowmoney",1
3104701,3104701,3103601,"borrowmoney",1
3104702,3104702,3104902,"borrowmoney",1
3104703,3104703,3104902,"borrowmoney",1
3104901,3104901,3104601,"borrowmoney",1
3104902,3104902,3104602,"borrowmoney",1
3105201,3105201,3106201,"borrowmoney",1
3105202,3105202,3105701,"borrowmoney",1
3105301,3105301,3106601,"borrowmoney",1
3105302,3105302,3105501,"borrowmoney",1
3105501,3105501,3106201,"borrowmoney",1
3105502,3105502,3105301,"borrowmoney",1
3105601,3105601,3105501,"borrowmoney",1
3105602,3105602,3105501,"borrowmoney",1
3105902,3105902,3105301,"borrowmoney",1
3105903,3105903,3105301,"borrowmoney",1
3105904,3105904,3105903,"borrowmoney",1
3106101,3106101,3106201,"borrowmoney",1
3106102,3106102,3106401,"borrowmoney",1
3106103,3106103,3106201,"borrowmoney",1
3106104,3106104,3106201,"borrowmoney",1
3106105,3106105,3106201,"borrowmoney",1
3106201,3106201,3106102,"borrowmoney",1
3106202,3106202,3106102,"borrowmoney",1
3106401,3106401,3106301,"borrowmoney",1
3106402,3106402,3105701,"borrowmoney",1
3106501,3106501,3106602,"borrowmoney",1
3106502,3106502,3106602,"borrowmoney",1
3106503,3106503,3106602,"borrowmoney",1
