"respondent","i","j","type","weight"
1700101,1700101,1701801,"borrowmoney",1
1700102,1700102,1701801,"borrowmoney",1
1700301,1700301,1710503,"borrowmoney",1
1700801,1700801,1710502,"borrowmoney",1
1700802,1700802,1710303,"borrowmoney",1
1700805,1700805,1700901,"borrowmoney",1
1700901,1700901,1710502,"borrowmoney",1
1700902,1700902,1710502,"borrowmoney",1
1701001,1701001,1703301,"borrowmoney",1
1701002,1701002,1703302,"borrowmoney",1
1701501,1701501,1708801,"borrowmoney",1
1701502,1701502,1708802,"borrowmoney",1
1701503,1701503,1707802,"borrowmoney",1
1701601,1701601,1701701,"borrowmoney",1
1701602,1701602,1701601,"borrowmoney",1
1701701,1701701,1707701,"borrowmoney",1
1701702,1701702,1701601,"borrowmoney",1
1701901,1701901,1702002,"borrowmoney",1
1701902,1701902,1702003,"borrowmoney",1
1702101,1702101,1709801,"borrowmoney",1
1702102,1702102,1707804,"borrowmoney",1
1702201,1702201,1703401,"borrowmoney",1
1702202,1702202,1703401,"borrowmoney",1
1702301,1702301,1709801,"borrowmoney",1
1702302,1702302,1703402,"borrowmoney",1
1702401,1702401,1712501,"borrowmoney",1
1702402,1702402,1701501,"borrowmoney",1
1702601,1702601,1702701,"borrowmoney",1
1702602,1702602,1715002,"borrowmoney",1
1703001,1703001,1702901,"borrowmoney",1
1703002,1703002,1702902,"borrowmoney",1
1703201,1703201,1704101,"borrowmoney",1
1703901,1703901,1704104,"borrowmoney",1
1703902,1703902,1704802,"borrowmoney",1
1704201,1704201,1707803,"borrowmoney",1
1704202,1704202,1707803,"borrowmoney",1
1704301,1704301,1702501,"borrowmoney",1
1704302,1704302,1712002,"borrowmoney",1
1704306,1704306,1701802,"borrowmoney",1
1704601,1704601,1710703,"borrowmoney",1
1704701,1704701,1717801,"borrowmoney",1
1704702,1704702,1704602,"borrowmoney",1
1704801,1704801,1704701,"borrowmoney",1
1704802,1704802,1710401,"borrowmoney",1
1705101,1705101,1709703,"borrowmoney",1
1705102,1705102,1706101,"borrowmoney",1
1705201,1705201,1705502,"borrowmoney",1
1705202,1705202,1710406,"borrowmoney",1
1705601,1705601,1705501,"borrowmoney",1
1705606,1705606,1705501,"borrowmoney",1
1705607,1705607,1705502,"borrowmoney",1
1705801,1705801,1711001,"borrowmoney",1
1705802,1705802,1711002,"borrowmoney",1
1706001,1706001,1706804,"borrowmoney",1
1706002,1706002,1705901,"borrowmoney",1
1706003,1706003,1706804,"borrowmoney",1
1706601,1706601,1717001,"borrowmoney",1
1706602,1706602,1711001,"borrowmoney",1
1706701,1706701,1706902,"borrowmoney",1
1706702,1706702,1711001,"borrowmoney",1
1706703,1706703,1717002,"borrowmoney",1
1706801,1706801,1705605,"borrowmoney",1
1706802,1706802,1708702,"borrowmoney",1
1706804,1706804,1706001,"borrowmoney",1
1706805,1706805,1711001,"borrowmoney",1
1706901,1706901,1710001,"borrowmoney",1
1706902,1706902,1710001,"borrowmoney",1
1707101,1707101,1711001,"borrowmoney",1
1707102,1707102,1713101,"borrowmoney",1
1707201,1707201,1716001,"borrowmoney",1
1707401,1707401,1702001,"borrowmoney",1
1707402,1707402,1707601,"borrowmoney",1
1707403,1707403,1705703,"borrowmoney",1
1707601,1707601,1707602,"borrowmoney",1
1707605,1707605,1705704,"borrowmoney",1
1707701,1707701,1712501,"borrowmoney",1
1707702,1707702,1701902,"borrowmoney",1
1707802,1707802,1717602,"borrowmoney",1
1707803,1707803,1707801,"borrowmoney",1
1707804,1707804,1702102,"borrowmoney",1
1708001,1708001,1708202,"borrowmoney",1
1708201,1708201,1701601,"borrowmoney",1
1708202,1708202,1710603,"borrowmoney",1
1708601,1708601,1704101,"borrowmoney",1
1708602,1708602,1701606,"borrowmoney",1
1708701,1708701,1708705,"borrowmoney",1
1708702,1708702,1706802,"borrowmoney",1
1708706,1708706,1706805,"borrowmoney",1
1709001,1709001,1705703,"borrowmoney",1
1709002,1709002,1706501,"borrowmoney",1
1709101,1709101,1717204,"borrowmoney",1
1709102,1709102,1706202,"borrowmoney",1
1709301,1709301,1710406,"borrowmoney",1
1709302,1709302,1706101,"borrowmoney",1
1709303,1709303,1706101,"borrowmoney",1
1709304,1709304,1709301,"borrowmoney",1
1709401,1709401,1704801,"borrowmoney",1
1709402,1709402,1711801,"borrowmoney",1
1709403,1709403,1712804,"borrowmoney",1
1709404,1709404,1709405,"borrowmoney",1
1709405,1709405,1709402,"borrowmoney",1
1709501,1709501,1714001,"borrowmoney",1
1709502,1709502,1709802,"borrowmoney",1
1709504,1709504,1709802,"borrowmoney",1
1709505,1709505,1709504,"borrowmoney",1
1709701,1709701,1709801,"borrowmoney",1
1709702,1709702,1712204,"borrowmoney",1
1709703,1709703,1714101,"borrowmoney",1
1709704,1709704,1712204,"borrowmoney",1
1709801,1709801,1701301,"borrowmoney",1
1709802,1709802,1709501,"borrowmoney",1
1710001,1710001,1717102,"borrowmoney",1
1710002,1710002,1711602,"borrowmoney",1
1710006,1710006,1711702,"borrowmoney",1
1710401,1710401,1712801,"borrowmoney",1
1710402,1710402,1704802,"borrowmoney",1
1710403,1710403,1711202,"borrowmoney",1
1710404,1710404,1710202,"borrowmoney",1
1710801,1710801,1704101,"borrowmoney",1
1710802,1710802,1718101,"borrowmoney",1
1710901,1710901,1701301,"borrowmoney",1
1710902,1710902,1716802,"borrowmoney",1
1711001,1711001,1704101,"borrowmoney",1
1711101,1711101,1713001,"borrowmoney",1
1711301,1711301,1711001,"borrowmoney",1
1711302,1711302,1713902,"borrowmoney",1
1711303,1711303,1713902,"borrowmoney",1
1711306,1711306,1704104,"borrowmoney",1
