"respondent","i","j","type","weight"
5200101,5200101,5200201,"borrowmoney",1
5200102,5200102,5200202,"borrowmoney",1
5200201,5200201,5230801,"borrowmoney",1
5200202,5200202,5200502,"borrowmoney",1
5200701,5200701,5200501,"borrowmoney",1
5200702,5200702,5200502,"borrowmoney",1
5200801,5200801,5200502,"borrowmoney",1
5200802,5200802,5200501,"borrowmoney",1
5200803,5200803,5200502,"borrowmoney",1
5201001,5201001,5230702,"borrowmoney",1
5201002,5201002,5203002,"borrowmoney",1
5201301,5201301,5202315,"borrowmoney",1
5201302,5201302,5203028,"borrowmoney",1
5201303,5201303,5203027,"borrowmoney",1
5201401,5201401,5201301,"borrowmoney",1
5201402,5201402,5207001,"borrowmoney",1
5201501,5201501,5203027,"borrowmoney",1
5201502,5201502,5230802,"borrowmoney",1
5201701,5201701,5230801,"borrowmoney",1
5201702,5201702,5200902,"borrowmoney",1
5201901,5201901,5230801,"borrowmoney",1
5201902,5201902,5203028,"borrowmoney",1
5201903,5201903,5230801,"borrowmoney",1
5202101,5202101,5203002,"borrowmoney",1
5202102,5202102,5201002,"borrowmoney",1
5202201,5202201,5202101,"borrowmoney",1
5202202,5202202,5230802,"borrowmoney",1
5202204,5202204,5202402,"borrowmoney",1
5202205,5202205,5207001,"borrowmoney",1
5202206,5202206,5201702,"borrowmoney",1
5202208,5202208,5202402,"borrowmoney",1
5202401,5202401,5203027,"borrowmoney",1
5202402,5202402,5203027,"borrowmoney",1
5202403,5202403,5202401,"borrowmoney",1
5202404,5202404,5201702,"borrowmoney",1
5202407,5202407,5203027,"borrowmoney",1
5202408,5202408,5230802,"borrowmoney",1
5202410,5202410,5230907,"borrowmoney",1
5202411,5202411,5230908,"borrowmoney",1
5202501,5202501,5203027,"borrowmoney",1
5202502,5202502,5202102,"borrowmoney",1
5202503,5202503,5230801,"borrowmoney",1
5202504,5202504,5202316,"borrowmoney",1
5202801,5202801,5203001,"borrowmoney",1
5202802,5202802,5203002,"borrowmoney",1
5202804,5202804,5203103,"borrowmoney",1
5202901,5202901,5230801,"borrowmoney",1
5202902,5202902,5201302,"borrowmoney",1
5203001,5203001,5230801,"borrowmoney",1
5203002,5203002,5202802,"borrowmoney",1
5203007,5203007,5202315,"borrowmoney",1
5203008,5203008,5230802,"borrowmoney",1
5203009,5203009,5201701,"borrowmoney",1
5203010,5203010,5202502,"borrowmoney",1
5203013,5203013,5202101,"borrowmoney",1
5203014,5203014,5201702,"borrowmoney",1
5203016,5203016,5224201,"borrowmoney",1
5203017,5203017,5230701,"borrowmoney",1
5203018,5203018,5230801,"borrowmoney",1
5203019,5203019,5230702,"borrowmoney",1
5203023,5203023,5202401,"borrowmoney",1
5203024,5203024,5202402,"borrowmoney",1
5203027,5203027,5230701,"borrowmoney",1
5203028,5203028,5230801,"borrowmoney",1
5203029,5203029,5203001,"borrowmoney",1
5203101,5203101,5203002,"borrowmoney",1
5203102,5203102,5203002,"borrowmoney",1
5203103,5203103,5202802,"borrowmoney",1
5203201,5203201,5202801,"borrowmoney",1
5203202,5203202,5230802,"borrowmoney",1
5203501,5203501,5228901,"borrowmoney",1
5203502,5203502,5203202,"borrowmoney",1
5203505,5203505,5228901,"borrowmoney",1
5203506,5203506,5218902,"borrowmoney",1
5203508,5203508,5218902,"borrowmoney",1
5203601,5203601,5229201,"borrowmoney",1
5203602,5203602,5203502,"borrowmoney",1
5203801,5203801,5218901,"borrowmoney",1
5203802,5203802,5203903,"borrowmoney",1
5204101,5204101,5202801,"borrowmoney",1
5204102,5204102,5203506,"borrowmoney",1
5204201,5204201,5219801,"borrowmoney",1
5204202,5204202,5205002,"borrowmoney",1
5204203,5204203,5225803,"borrowmoney",1
5204401,5204401,5224503,"borrowmoney",1
5204402,5204402,5204501,"borrowmoney",1
5204601,5204601,5205005,"borrowmoney",1
5204602,5204602,5205006,"borrowmoney",1
5204603,5204603,5204401,"borrowmoney",1
5204901,5204901,5218301,"borrowmoney",1
5204902,5204902,5204802,"borrowmoney",1
5205001,5205001,5204901,"borrowmoney",1
5205002,5205002,5205902,"borrowmoney",1
5205101,5205101,5202101,"borrowmoney",1
5205102,5205102,5230801,"borrowmoney",1
5205301,5205301,5220401,"borrowmoney",1
5205302,5205302,5205401,"borrowmoney",1
5205601,5205601,5219801,"borrowmoney",1
5205602,5205602,5226602,"borrowmoney",1
5205801,5205801,5204301,"borrowmoney",1
5205802,5205802,5205502,"borrowmoney",1
5205901,5205901,5206601,"borrowmoney",1
5205902,5205902,5205002,"borrowmoney",1
5206101,5206101,5206202,"borrowmoney",1
5206102,5206102,5206202,"borrowmoney",1
5206301,5206301,5219601,"borrowmoney",1
5206302,5206302,5205102,"borrowmoney",1
5206501,5206501,5203008,"borrowmoney",1
5206502,5206502,5206002,"borrowmoney",1
5206601,5206601,5216401,"borrowmoney",1
5206602,5206602,5206702,"borrowmoney",1
5206603,5206603,5206502,"borrowmoney",1
5206801,5206801,5220803,"borrowmoney",1
5206802,5206802,5205902,"borrowmoney",1
5207001,5207001,5228407,"borrowmoney",1
5207002,5207002,5212202,"borrowmoney",1
5207401,5207401,5207707,"borrowmoney",1
5207402,5207402,5207601,"borrowmoney",1
5207403,5207403,5207701,"borrowmoney",1
5207406,5207406,5207601,"borrowmoney",1
5207407,5207407,5207802,"borrowmoney",1
5207701,5207701,5207401,"borrowmoney",1
5207702,5207702,5207902,"borrowmoney",1
5207703,5207703,5207407,"borrowmoney",1
5207705,5207705,5207403,"borrowmoney",1
5207801,5207801,5210001,"borrowmoney",1
5207802,5207802,5208502,"borrowmoney",1
5207901,5207901,5207801,"borrowmoney",1
5207902,5207902,5207701,"borrowmoney",1
5208001,5208001,5207701,"borrowmoney",1
5208002,5208002,5208702,"borrowmoney",1
5208601,5208601,5207701,"borrowmoney",1
5208602,5208602,5207902,"borrowmoney",1
5208603,5208603,5208506,"borrowmoney",1
5209001,5209001,5208604,"borrowmoney",1
5209002,5209002,5210502,"borrowmoney",1
5209401,5209401,5209101,"borrowmoney",1
5209402,5209402,5208402,"borrowmoney",1
5209403,5209403,5209501,"borrowmoney",1
5209404,5209404,5211509,"borrowmoney",1
5209601,5209601,5210101,"borrowmoney",1
5209602,5209602,5207001,"borrowmoney",1
5209604,5209604,5210001,"borrowmoney",1
5209701,5209701,5209901,"borrowmoney",1
5209702,5209702,5209901,"borrowmoney",1
5209703,5209703,5209902,"borrowmoney",1
5209801,5209801,5229301,"borrowmoney",1
5209802,5209802,5210202,"borrowmoney",1
5209901,5209901,5209403,"borrowmoney",1
5209902,5209902,5210102,"borrowmoney",1
5209903,5209903,5210003,"borrowmoney",1
5210101,5210101,5209901,"borrowmoney",1
5210102,5210102,5210202,"borrowmoney",1
5210103,5210103,5210501,"borrowmoney",1
5210201,5210201,5209801,"borrowmoney",1
5210202,5210202,5208502,"borrowmoney",1
5210301,5210301,5209001,"borrowmoney",1
5210302,5210302,5209703,"borrowmoney",1
5210305,5210305,5207701,"borrowmoney",1
5210306,5210306,5210402,"borrowmoney",1
5210501,5210501,5207801,"borrowmoney",1
5210502,5210502,5210302,"borrowmoney",1
5210801,5210801,5209301,"borrowmoney",1
5210802,5210802,5210702,"borrowmoney",1
5210803,5210803,5208905,"borrowmoney",1
5211101,5211101,5208201,"borrowmoney",1
5211102,5211102,5211202,"borrowmoney",1
5211201,5211201,5207701,"borrowmoney",1
5211202,5211202,5207702,"borrowmoney",1
5211601,5211601,5217501,"borrowmoney",1
5211602,5211602,5218102,"borrowmoney",1
5211801,5211801,5228401,"borrowmoney",1
5211802,5211802,5211702,"borrowmoney",1
5211901,5211901,5204101,"borrowmoney",1
