"respondent","i","j","type","weight"
400101,400101,400601,"borrowmoney",1
400102,400102,408402,"borrowmoney",1
400201,400201,405501,"borrowmoney",1
400202,400202,400402,"borrowmoney",1
400203,400203,408603,"borrowmoney",1
400301,400301,423001,"borrowmoney",1
400302,400302,423002,"borrowmoney",1
400401,400401,404401,"borrowmoney",1
400501,400501,401401,"borrowmoney",1
400701,400701,406703,"borrowmoney",1
400702,400702,406704,"borrowmoney",1
400703,400703,415602,"borrowmoney",1
400801,400801,401001,"borrowmoney",1
400802,400802,400901,"borrowmoney",1
400901,400901,401001,"borrowmoney",1
400902,400902,400802,"borrowmoney",1
401001,401001,416001,"borrowmoney",1
401002,401002,408402,"borrowmoney",1
401003,401003,408301,"borrowmoney",1
401004,401004,408402,"borrowmoney",1
401102,401102,401202,"borrowmoney",1
401402,401402,401202,"borrowmoney",1
401601,401601,401701,"borrowmoney",1
401602,401602,418202,"borrowmoney",1
401701,401701,407401,"borrowmoney",1
401704,401704,401603,"borrowmoney",1
401801,401801,421503,"borrowmoney",1
401802,401802,407702,"borrowmoney",1
402101,402101,403501,"borrowmoney",1
402102,402102,417301,"borrowmoney",1
402201,402201,400701,"borrowmoney",1
402202,402202,408602,"borrowmoney",1
402601,402601,402302,"borrowmoney",1
402701,402701,423401,"borrowmoney",1
402702,402702,423402,"borrowmoney",1
402801,402801,422701,"borrowmoney",1
402802,402802,407102,"borrowmoney",1
402803,402803,415003,"borrowmoney",1
402806,402806,423403,"borrowmoney",1
402807,402807,403003,"borrowmoney",1
402810,402810,407202,"borrowmoney",1
402901,402901,422505,"borrowmoney",1
402902,402902,421402,"borrowmoney",1
403202,403202,403102,"borrowmoney",1
403301,403301,403202,"borrowmoney",1
403302,403302,423202,"borrowmoney",1
403303,403303,403202,"borrowmoney",1
403901,403901,406602,"borrowmoney",1
404101,404101,417301,"borrowmoney",1
404102,404102,417302,"borrowmoney",1
404601,404601,406504,"borrowmoney",1
404602,404602,405401,"borrowmoney",1
404801,404801,406001,"borrowmoney",1
404802,404802,406102,"borrowmoney",1
405301,405301,401901,"borrowmoney",1
405302,405302,401901,"borrowmoney",1
405701,405701,416402,"borrowmoney",1
405901,405901,415901,"borrowmoney",1
405902,405902,402701,"borrowmoney",1
405903,405903,400401,"borrowmoney",1
405904,405904,405903,"borrowmoney",1
405905,405905,405903,"borrowmoney",1
406101,406101,416401,"borrowmoney",1
406104,406104,403702,"borrowmoney",1
406301,406301,401901,"borrowmoney",1
406302,406302,403802,"borrowmoney",1
406401,406401,417801,"borrowmoney",1
406402,406402,406102,"borrowmoney",1
406501,406501,405903,"borrowmoney",1
406502,406502,407401,"borrowmoney",1
406802,406802,406602,"borrowmoney",1
407101,407101,403002,"borrowmoney",1
407102,407102,403003,"borrowmoney",1
