"respondent","i","j","type","weight"
1500101,1500101,1500301,"borrowmoney",1
1500102,1500102,1500302,"borrowmoney",1
1500301,1500301,1506601,"borrowmoney",1
1500302,1500302,1506801,"borrowmoney",1
1500303,1500303,1500801,"borrowmoney",1
1500304,1500304,1506802,"borrowmoney",1
1500401,1500401,1516101,"borrowmoney",1
1500402,1500402,1506504,"borrowmoney",1
1500501,1500501,1500601,"borrowmoney",1
1500502,1500502,1509002,"borrowmoney",1
1500701,1500701,1505903,"borrowmoney",1
1500702,1500702,1500501,"borrowmoney",1
1500704,1500704,1504101,"borrowmoney",1
1500705,1500705,1500501,"borrowmoney",1
1500708,1500708,1500704,"borrowmoney",1
1500709,1500709,1500704,"borrowmoney",1
1500713,1500713,1514302,"borrowmoney",1
1500802,1500802,1500501,"borrowmoney",1
1500901,1500901,1509501,"borrowmoney",1
1500902,1500902,1509501,"borrowmoney",1
1500903,1500903,1508701,"borrowmoney",1
1500904,1500904,1500801,"borrowmoney",1
1501001,1501001,1507601,"borrowmoney",1
1501002,1501002,1505903,"borrowmoney",1
1501101,1501101,1507302,"borrowmoney",1
1501102,1501102,1507401,"borrowmoney",1
1501201,1501201,1509701,"borrowmoney",1
1501202,1501202,1504202,"borrowmoney",1
1501301,1501301,1502802,"borrowmoney",1
1501601,1501601,1502002,"borrowmoney",1
1501701,1501701,1507401,"borrowmoney",1
1501702,1501702,1501002,"borrowmoney",1
1501703,1501703,1507401,"borrowmoney",1
1501901,1501901,1502203,"borrowmoney",1
1501902,1501902,1502001,"borrowmoney",1
1502001,1502001,1501401,"borrowmoney",1
1502002,1502002,1501802,"borrowmoney",1
1502005,1502005,1501902,"borrowmoney",1
1502701,1502701,1502801,"borrowmoney",1
1502702,1502702,1501401,"borrowmoney",1
1502703,1502703,1516901,"borrowmoney",1
1503001,1503001,1503003,"borrowmoney",1
1503002,1503002,1503003,"borrowmoney",1
1503003,1503003,1503603,"borrowmoney",1
1503004,1503004,1503002,"borrowmoney",1
1503006,1503006,1503003,"borrowmoney",1
1503007,1503007,1503004,"borrowmoney",1
1503101,1503101,1514701,"borrowmoney",1
