"respondent","i","j","type","weight"
5600101,5600101,5608203,"borrowmoney",1
5600102,5600102,5600202,"borrowmoney",1
5600401,5600401,5600202,"borrowmoney",1
5600601,5600601,5600902,"borrowmoney",1
5600801,5600801,5600901,"borrowmoney",1
5600802,5600802,5600902,"borrowmoney",1
5600901,5600901,5608201,"borrowmoney",1
5600902,5600902,5601102,"borrowmoney",1
5600904,5600904,5608201,"borrowmoney",1
5600905,5600905,5600802,"borrowmoney",1
5600908,5600908,5601401,"borrowmoney",1
5600909,5600909,5601002,"borrowmoney",1
5601001,5601001,5600901,"borrowmoney",1
5601002,5601002,5600902,"borrowmoney",1
5601401,5601401,5608601,"borrowmoney",1
5601402,5601402,5601302,"borrowmoney",1
5601701,5601701,5602101,"borrowmoney",1
5601702,5601702,5601602,"borrowmoney",1
5601901,5601901,5607901,"borrowmoney",1
5601902,5601902,5607902,"borrowmoney",1
5602001,5602001,5612801,"borrowmoney",1
5602002,5602002,5602502,"borrowmoney",1
5602201,5602201,5612601,"borrowmoney",1
5602202,5602202,5603105,"borrowmoney",1
5602203,5602203,5602601,"borrowmoney",1
5602301,5602301,5600901,"borrowmoney",1
5602303,5602303,5601402,"borrowmoney",1
5602601,5602601,5602501,"borrowmoney",1
5602602,5602602,5601806,"borrowmoney",1
5602701,5602701,5606201,"borrowmoney",1
5603201,5603201,5609801,"borrowmoney",1
5603202,5603202,5600101,"borrowmoney",1
5603203,5603203,5607902,"borrowmoney",1
5603204,5603204,5607902,"borrowmoney",1
5603401,5603401,5603101,"borrowmoney",1
5603402,5603402,5603102,"borrowmoney",1
5603501,5603501,5607701,"borrowmoney",1
5603502,5603502,5607702,"borrowmoney",1
5603801,5603801,5608203,"borrowmoney",1
5603802,5603802,5607502,"borrowmoney",1
5603901,5603901,5605103,"borrowmoney",1
5603902,5603902,5605103,"borrowmoney",1
5604201,5604201,5606801,"borrowmoney",1
5604202,5604202,5603702,"borrowmoney",1
5604204,5604204,5604301,"borrowmoney",1
5604401,5604401,5604301,"borrowmoney",1
5604402,5604402,5606301,"borrowmoney",1
5604501,5604501,5606302,"borrowmoney",1
5604503,5604503,5606202,"borrowmoney",1
5604601,5604601,5604602,"borrowmoney",1
5604602,5604602,5607902,"borrowmoney",1
5604701,5604701,5607902,"borrowmoney",1
5604702,5604702,5607801,"borrowmoney",1
5604801,5604801,5613809,"borrowmoney",1
5604802,5604802,5605103,"borrowmoney",1
5605001,5605001,5601902,"borrowmoney",1
5605501,5605501,5605702,"borrowmoney",1
5605502,5605502,5605501,"borrowmoney",1
5605901,5605901,5601902,"borrowmoney",1
5605902,5605902,5601902,"borrowmoney",1
5606001,5606001,5606105,"borrowmoney",1
5606201,5606201,5600901,"borrowmoney",1
5606202,5606202,5601502,"borrowmoney",1
5606301,5606301,5613809,"borrowmoney",1
5606302,5606302,5606402,"borrowmoney",1
5606401,5606401,5601502,"borrowmoney",1
5606402,5606402,5604501,"borrowmoney",1
5607001,5607001,5608203,"borrowmoney",1
5607002,5607002,5606101,"borrowmoney",1
5607004,5607004,5606101,"borrowmoney",1
5607005,5607005,5609703,"borrowmoney",1
5607401,5607401,5613809,"borrowmoney",1
5607402,5607402,5607302,"borrowmoney",1
