"respondent","i","j","type","weight"
4400201,4400201,4412402,"borrowmoney",1
4400202,4400202,4415902,"borrowmoney",1
4400203,4400203,4415003,"borrowmoney",1
4400204,4400204,4400203,"borrowmoney",1
4400401,4400401,4400501,"borrowmoney",1
4400402,4400402,4400502,"borrowmoney",1
4400501,4400501,4400301,"borrowmoney",1
4400502,4400502,4400402,"borrowmoney",1
4400801,4400801,4400501,"borrowmoney",1
4400802,4400802,4400904,"borrowmoney",1
4401001,4401001,4415601,"borrowmoney",1
4401002,4401002,4415801,"borrowmoney",1
4401201,4401201,4415502,"borrowmoney",1
4401301,4401301,4400601,"borrowmoney",1
4401302,4401302,4401501,"borrowmoney",1
4401501,4401501,4401301,"borrowmoney",1
4401503,4401503,4409304,"borrowmoney",1
4401701,4401701,4402401,"borrowmoney",1
4401702,4401702,4402402,"borrowmoney",1
4402101,4402101,4401701,"borrowmoney",1
4402102,4402102,4402402,"borrowmoney",1
4402201,4402201,4402401,"borrowmoney",1
4402202,4402202,4402402,"borrowmoney",1
4402203,4402203,4411706,"borrowmoney",1
4402204,4402204,4401702,"borrowmoney",1
4402206,4402206,4402301,"borrowmoney",1
4402401,4402401,4402101,"borrowmoney",1
4402402,4402402,4401702,"borrowmoney",1
4402501,4402501,4401701,"borrowmoney",1
4402502,4402502,4401702,"borrowmoney",1
4402701,4402701,4416801,"borrowmoney",1
4402702,4402702,4409402,"borrowmoney",1
4402705,4402705,4411110,"borrowmoney",1
4402706,4402706,4411102,"borrowmoney",1
4403001,4403001,4402901,"borrowmoney",1
4403002,4403002,4402902,"borrowmoney",1
4403003,4403003,4404103,"borrowmoney",1
4403004,4403004,4402902,"borrowmoney",1
4403301,4403301,4402901,"borrowmoney",1
4403302,4403302,4402902,"borrowmoney",1
4403303,4403303,4403003,"borrowmoney",1
4403304,4403304,4402902,"borrowmoney",1
4403601,4403601,4409201,"borrowmoney",1
4403602,4403602,4403402,"borrowmoney",1
4404201,4404201,4403303,"borrowmoney",1
4404202,4404202,4403702,"borrowmoney",1
4404301,4404301,4413913,"borrowmoney",1
4404302,4404302,4404802,"borrowmoney",1
4404601,4404601,4413913,"borrowmoney",1
4404602,4404602,4404201,"borrowmoney",1
4404801,4404801,4403401,"borrowmoney",1
4404802,4404802,4403602,"borrowmoney",1
4405001,4405001,4404202,"borrowmoney",1
