"respondent","i","j","type","weight"
500101,500101,506301,"borrowmoney",1
500102,500102,507102,"borrowmoney",1
500103,500103,500102,"borrowmoney",1
500104,500104,500101,"borrowmoney",1
500105,500105,500102,"borrowmoney",1
500301,500301,501201,"borrowmoney",1
500302,500302,500402,"borrowmoney",1
500501,500501,507805,"borrowmoney",1
500502,500502,505202,"borrowmoney",1
500701,500701,505806,"borrowmoney",1
500702,500702,500502,"borrowmoney",1
500901,500901,500501,"borrowmoney",1
500902,500902,500901,"borrowmoney",1
501101,501101,512603,"borrowmoney",1
501102,501102,501202,"borrowmoney",1
501301,501301,501201,"borrowmoney",1
501302,501302,501301,"borrowmoney",1
501303,501303,501301,"borrowmoney",1
501304,501304,501301,"borrowmoney",1
501305,501305,501301,"borrowmoney",1
501501,501501,510103,"borrowmoney",1
501502,501502,510104,"borrowmoney",1
501701,501701,504404,"borrowmoney",1
501702,501702,506701,"borrowmoney",1
501901,501901,504601,"borrowmoney",1
501902,501902,504002,"borrowmoney",1
501906,501906,502101,"borrowmoney",1
502101,502101,502201,"borrowmoney",1
502102,502102,501902,"borrowmoney",1
502301,502301,502702,"borrowmoney",1
502302,502302,504202,"borrowmoney",1
502501,502501,502604,"borrowmoney",1
502502,502502,503302,"borrowmoney",1
502503,502503,502701,"borrowmoney",1
502701,502701,504201,"borrowmoney",1
502702,502702,513003,"borrowmoney",1
502901,502901,506701,"borrowmoney",1
502902,502902,509001,"borrowmoney",1
503101,503101,500301,"borrowmoney",1
503102,503102,503302,"borrowmoney",1
503103,503103,503702,"borrowmoney",1
503104,503104,503402,"borrowmoney",1
503302,503302,503102,"borrowmoney",1
503701,503701,503302,"borrowmoney",1
503702,503702,503401,"borrowmoney",1
503703,503703,503902,"borrowmoney",1
503901,503901,503901,"borrowmoney",1
503902,503902,501201,"borrowmoney",1
504101,504101,506601,"borrowmoney",1
504102,504102,504101,"borrowmoney",1
504301,504301,502501,"borrowmoney",1
504302,504302,502102,"borrowmoney",1
504501,504501,503801,"borrowmoney",1
504502,504502,501602,"borrowmoney",1
504701,504701,509101,"borrowmoney",1
504702,504702,504502,"borrowmoney",1
504703,504703,504401,"borrowmoney",1
504704,504704,504403,"borrowmoney",1
504901,504901,504301,"borrowmoney",1
504902,504902,504302,"borrowmoney",1
505101,505101,513101,"borrowmoney",1
505102,505102,504402,"borrowmoney",1
505301,505301,505701,"borrowmoney",1
505302,505302,508501,"borrowmoney",1
505501,505501,501403,"borrowmoney",1
505502,505502,505902,"borrowmoney",1
505701,505701,507903,"borrowmoney",1
505702,505702,505502,"borrowmoney",1
505901,505901,505701,"borrowmoney",1
505902,505902,501102,"borrowmoney",1
506102,506102,513202,"borrowmoney",1
506301,506301,500101,"borrowmoney",1
506302,506302,506102,"borrowmoney",1
506303,506303,508701,"borrowmoney",1
506304,506304,506303,"borrowmoney",1
506501,506501,506601,"borrowmoney",1
506502,506502,506602,"borrowmoney",1
506701,506701,508804,"borrowmoney",1
506702,506702,506802,"borrowmoney",1
506901,506901,506601,"borrowmoney",1
506902,506902,511601,"borrowmoney",1
506903,506903,513402,"borrowmoney",1
507101,507101,500101,"borrowmoney",1
507104,507104,500102,"borrowmoney",1
507301,507301,507801,"borrowmoney",1
507305,507305,507207,"borrowmoney",1
507501,507501,507701,"borrowmoney",1
507502,507502,507702,"borrowmoney",1
507601,507601,511601,"borrowmoney",1
507602,507602,511602,"borrowmoney",1
507603,507603,507407,"borrowmoney",1
507604,507604,507601,"borrowmoney",1
507701,507701,505501,"borrowmoney",1
507702,507702,505502,"borrowmoney",1
507801,507801,512701,"borrowmoney",1
507802,507802,506301,"borrowmoney",1
507803,507803,507402,"borrowmoney",1
507901,507901,507801,"borrowmoney",1
507902,507902,511802,"borrowmoney",1
507903,507903,505201,"borrowmoney",1
507904,507904,512702,"borrowmoney",1
508101,508101,511403,"borrowmoney",1
508102,508102,508702,"borrowmoney",1
508301,508301,508401,"borrowmoney",1
508302,508302,512702,"borrowmoney",1
508501,508501,500801,"borrowmoney",1
508502,508502,508602,"borrowmoney",1
508701,508701,508101,"borrowmoney",1
508702,508702,508102,"borrowmoney",1
508901,508901,500401,"borrowmoney",1
508902,508902,508102,"borrowmoney",1
509101,509101,511401,"borrowmoney",1
509102,509102,505811,"borrowmoney",1
509103,509103,505811,"borrowmoney",1
509301,509301,508101,"borrowmoney",1
509302,509302,509103,"borrowmoney",1
509501,509501,509203,"borrowmoney",1
509502,509502,504801,"borrowmoney",1
509701,509701,505811,"borrowmoney",1
509703,509703,509501,"borrowmoney",1
510101,510101,500901,"borrowmoney",1
510102,510102,512201,"borrowmoney",1
510103,510103,507206,"borrowmoney",1
510104,510104,502705,"borrowmoney",1
510201,510201,506703,"borrowmoney",1
510202,510202,511502,"borrowmoney",1
510301,510301,510401,"borrowmoney",1
510302,510302,510402,"borrowmoney",1
510501,510501,510401,"borrowmoney",1
510502,510502,510402,"borrowmoney",1
510702,510702,511401,"borrowmoney",1
510901,510901,507805,"borrowmoney",1
510902,510902,507805,"borrowmoney",1
510904,510904,510901,"borrowmoney",1
510905,510905,501301,"borrowmoney",1
511101,511101,507805,"borrowmoney",1
511102,511102,511202,"borrowmoney",1
511302,511302,511702,"borrowmoney",1
511501,511501,509901,"borrowmoney",1
511502,511502,510202,"borrowmoney",1
511701,511701,509901,"borrowmoney",1
511702,511702,507204,"borrowmoney",1
511901,511901,511801,"borrowmoney",1
511902,511902,511802,"borrowmoney",1
512101,512101,507601,"borrowmoney",1
512102,512102,511801,"borrowmoney",1
512103,512103,507601,"borrowmoney",1
512105,512105,512103,"borrowmoney",1
512106,512106,512103,"borrowmoney",1
512301,512301,505201,"borrowmoney",1
512302,512302,512301,"borrowmoney",1
500101,500101,511201,"borrowmoney",1
500102,500102,510104,"borrowmoney",1
500103,500103,510104,"borrowmoney",1
500104,500104,500102,"borrowmoney",1
500301,500301,508401,"borrowmoney",1
500701,500701,511401,"borrowmoney",1
500901,500901,505201,"borrowmoney",1
501101,501101,505201,"borrowmoney",1
501102,501102,500802,"borrowmoney",1
501501,501501,506201,"borrowmoney",1
501502,501502,506202,"borrowmoney",1
501701,501701,506601,"borrowmoney",1
501702,501702,506601,"borrowmoney",1
501901,501901,502201,"borrowmoney",1
501902,501902,502603,"borrowmoney",1
501906,501906,504402,"borrowmoney",1
502101,502101,504301,"borrowmoney",1
502102,502102,502202,"borrowmoney",1
502502,502502,502402,"borrowmoney",1
502701,502701,502401,"borrowmoney",1
502702,502702,503403,"borrowmoney",1
503101,503101,505806,"borrowmoney",1
503102,503102,503802,"borrowmoney",1
503302,503302,503201,"borrowmoney",1
503702,503702,503103,"borrowmoney",1
503902,503902,500301,"borrowmoney",1
504301,504301,501901,"borrowmoney",1
504302,504302,504403,"borrowmoney",1
504501,504501,503101,"borrowmoney",1
504502,504502,502102,"borrowmoney",1
504701,504701,504501,"borrowmoney",1
504702,504702,504403,"borrowmoney",1
504703,504703,504503,"borrowmoney",1
504704,504704,509602,"borrowmoney",1
504901,504901,509401,"borrowmoney",1
504902,504902,502101,"borrowmoney",1
505101,505101,504201,"borrowmoney",1
505102,505102,502102,"borrowmoney",1
505301,505301,507801,"borrowmoney",1
505501,505501,501703,"borrowmoney",1
505502,505502,505702,"borrowmoney",1
505701,505701,509001,"borrowmoney",1
505702,505702,505402,"borrowmoney",1
505902,505902,505404,"borrowmoney",1
506102,506102,504702,"borrowmoney",1
506302,506302,505902,"borrowmoney",1
506303,506303,501101,"borrowmoney",1
506501,506501,507903,"borrowmoney",1
506502,506502,509603,"borrowmoney",1
506701,506701,507601,"borrowmoney",1
506702,506702,506502,"borrowmoney",1
506902,506902,513401,"borrowmoney",1
506903,506903,508602,"borrowmoney",1
507602,507602,511702,"borrowmoney",1
507603,507603,500105,"borrowmoney",1
507801,507801,507401,"borrowmoney",1
508302,508302,508402,"borrowmoney",1
508501,508501,507501,"borrowmoney",1
508701,508701,507701,"borrowmoney",1
508702,508702,512602,"borrowmoney",1
508901,508901,507805,"borrowmoney",1
509103,509103,510104,"borrowmoney",1
509302,509302,509804,"borrowmoney",1
509701,509701,507304,"borrowmoney",1
509703,509703,509804,"borrowmoney",1
510101,510101,504401,"borrowmoney",1
510103,510103,510301,"borrowmoney",1
510104,510104,506703,"borrowmoney",1
510202,510202,510602,"borrowmoney",1
510501,510501,505811,"borrowmoney",1
511302,511302,511202,"borrowmoney",1
511502,511502,510402,"borrowmoney",1
511702,511702,509901,"borrowmoney",1
512101,512101,501301,"borrowmoney",1
512102,512102,501301,"borrowmoney",1
512103,512103,511801,"borrowmoney",1
512106,512106,512101,"borrowmoney",1
512301,512301,500901,"borrowmoney",1
502102,502102,505001,"borrowmoney",1
508501,508501,510903,"borrowmoney",1
509701,509701,507805,"borrowmoney",1
511502,511502,510302,"borrowmoney",1
500101,511201,500101,"receivemoney",1
500102,507102,500102,"receivemoney",1
500103,510104,500103,"receivemoney",1
500104,507102,500104,"receivemoney",1
500105,507407,500105,"receivemoney",1
500301,501201,500301,"receivemoney",1
500302,504401,500302,"receivemoney",1
500501,507805,500501,"receivemoney",1
500701,501201,500701,"receivemoney",1
500901,500501,500901,"receivemoney",1
501101,512603,501101,"receivemoney",1
501102,501202,501102,"receivemoney",1
501501,510103,501501,"receivemoney",1
501502,510104,501502,"receivemoney",1
501701,504404,501701,"receivemoney",1
501702,502202,501702,"receivemoney",1
501901,502201,501901,"receivemoney",1
501902,504002,501902,"receivemoney",1
501906,502101,501906,"receivemoney",1
502101,502201,502101,"receivemoney",1
502102,501902,502102,"receivemoney",1
502301,502702,502301,"receivemoney",1
502302,504202,502302,"receivemoney",1
502501,502604,502501,"receivemoney",1
502502,503302,502502,"receivemoney",1
502503,502701,502503,"receivemoney",1
502701,502401,502701,"receivemoney",1
502702,513003,502702,"receivemoney",1
502901,501603,502901,"receivemoney",1
502902,502701,502902,"receivemoney",1
503101,500301,503101,"receivemoney",1
503102,503302,503102,"receivemoney",1
503103,503702,503103,"receivemoney",1
503104,503402,503104,"receivemoney",1
503302,503102,503302,"receivemoney",1
503701,503302,503701,"receivemoney",1
503702,503401,503702,"receivemoney",1
503703,503302,503703,"receivemoney",1
503901,503901,503901,"receivemoney",1
503902,500301,503902,"receivemoney",1
504101,501801,504101,"receivemoney",1
504301,502501,504301,"receivemoney",1
504302,504403,504302,"receivemoney",1
504501,503801,504501,"receivemoney",1
504502,501602,504502,"receivemoney",1
504701,509101,504701,"receivemoney",1
504702,504403,504702,"receivemoney",1
504703,504503,504703,"receivemoney",1
504704,509602,504704,"receivemoney",1
504901,504301,504901,"receivemoney",1
504902,504302,504902,"receivemoney",1
505101,513101,505101,"receivemoney",1
505102,502102,505102,"receivemoney",1
505301,505701,505301,"receivemoney",1
505501,501403,505501,"receivemoney",1
505502,505902,505502,"receivemoney",1
505701,507903,505701,"receivemoney",1
505702,505402,505702,"receivemoney",1
505901,501703,505901,"receivemoney",1
505902,501102,505902,"receivemoney",1
506102,513202,506102,"receivemoney",1
506301,500101,506301,"receivemoney",1
506302,506102,506302,"receivemoney",1
506303,508701,506303,"receivemoney",1
506501,506601,506501,"receivemoney",1
506502,506602,506502,"receivemoney",1
506701,508804,506701,"receivemoney",1
506702,506802,506702,"receivemoney",1
506901,506601,506901,"receivemoney",1
506902,511601,506902,"receivemoney",1
506903,513402,506903,"receivemoney",1
507101,500101,507101,"receivemoney",1
507102,500102,507102,"receivemoney",1
507104,500102,507104,"receivemoney",1
507301,507801,507301,"receivemoney",1
507305,507207,507305,"receivemoney",1
507501,507701,507501,"receivemoney",1
507502,507702,507502,"receivemoney",1
507601,511601,507601,"receivemoney",1
507602,511602,507602,"receivemoney",1
507603,507407,507603,"receivemoney",1
507701,505501,507701,"receivemoney",1
507702,505502,507702,"receivemoney",1
507801,512701,507801,"receivemoney",1
507802,510901,507802,"receivemoney",1
507803,507402,507803,"receivemoney",1
507902,511802,507902,"receivemoney",1
507903,505201,507903,"receivemoney",1
507904,512702,507904,"receivemoney",1
508101,511403,508101,"receivemoney",1
508102,508702,508102,"receivemoney",1
508301,508401,508301,"receivemoney",1
508302,512702,508302,"receivemoney",1
508501,500801,508501,"receivemoney",1
508502,508602,508502,"receivemoney",1
508701,508101,508701,"receivemoney",1
508702,508102,508702,"receivemoney",1
509301,503702,509301,"receivemoney",1
509302,509804,509302,"receivemoney",1
509501,509804,509501,"receivemoney",1
509503,509804,509503,"receivemoney",1
509701,509102,509701,"receivemoney",1
509703,509501,509703,"receivemoney",1
509901,505401,509901,"receivemoney",1
509902,505401,509902,"receivemoney",1
510101,500901,510101,"receivemoney",1
510103,507503,510103,"receivemoney",1
510104,510402,510104,"receivemoney",1
510201,511501,510201,"receivemoney",1
510202,511502,510202,"receivemoney",1
510301,510401,510301,"receivemoney",1
510501,507804,510501,"receivemoney",1
510502,510402,510502,"receivemoney",1
510702,510502,510702,"receivemoney",1
510901,510601,510901,"receivemoney",1
510902,507805,510902,"receivemoney",1
510904,510901,510904,"receivemoney",1
510905,501301,510905,"receivemoney",1
511101,507805,511101,"receivemoney",1
511102,511202,511102,"receivemoney",1
511302,511702,511302,"receivemoney",1
511501,509901,511501,"receivemoney",1
511502,510202,511502,"receivemoney",1
511701,509901,511701,"receivemoney",1
511702,507204,511702,"receivemoney",1
511901,509901,511901,"receivemoney",1
511902,511802,511902,"receivemoney",1
512101,507601,512101,"receivemoney",1
512102,511801,512102,"receivemoney",1
512103,507601,512103,"receivemoney",1
512105,512107,512105,"receivemoney",1
512106,512103,512106,"receivemoney",1
512301,501201,512301,"receivemoney",1
512302,512301,512302,"receivemoney",1
500101,506301,500101,"receivemoney",1
500102,510104,500102,"receivemoney",1
500103,507102,500103,"receivemoney",1
500104,507104,500104,"receivemoney",1
500105,507102,500105,"receivemoney",1
500701,507204,500701,"receivemoney",1
500901,505201,500901,"receivemoney",1
501101,505201,501101,"receivemoney",1
501102,500802,501102,"receivemoney",1
501501,506201,501501,"receivemoney",1
501502,506202,501502,"receivemoney",1
501902,502603,501902,"receivemoney",1
501906,504402,501906,"receivemoney",1
502502,502402,502502,"receivemoney",1
502702,503403,502702,"receivemoney",1
503101,505806,503101,"receivemoney",1
503302,503402,503302,"receivemoney",1
503702,503103,503702,"receivemoney",1
503902,501201,503902,"receivemoney",1
504301,501901,504301,"receivemoney",1
504302,502102,504302,"receivemoney",1
504501,503101,504501,"receivemoney",1
504502,502102,504502,"receivemoney",1
504701,504501,504701,"receivemoney",1
504702,504502,504702,"receivemoney",1
504703,504401,504703,"receivemoney",1
504704,504403,504704,"receivemoney",1
504901,509401,504901,"receivemoney",1
504902,502101,504902,"receivemoney",1
505101,504201,505101,"receivemoney",1
505102,504402,505102,"receivemoney",1
505301,507801,505301,"receivemoney",1
505501,501703,505501,"receivemoney",1
505502,505702,505502,"receivemoney",1
505701,509001,505701,"receivemoney",1
505702,505502,505702,"receivemoney",1
505902,505404,505902,"receivemoney",1
506102,504702,506102,"receivemoney",1
506302,505902,506302,"receivemoney",1
506303,501101,506303,"receivemoney",1
506501,507903,506501,"receivemoney",1
506502,509603,506502,"receivemoney",1
506701,507601,506701,"receivemoney",1
506702,506502,506702,"receivemoney",1
506902,513401,506902,"receivemoney",1
506903,508602,506903,"receivemoney",1
507602,511702,507602,"receivemoney",1
507603,500105,507603,"receivemoney",1
507801,507401,507801,"receivemoney",1
508302,508402,508302,"receivemoney",1
508501,507501,508501,"receivemoney",1
508702,512602,508702,"receivemoney",1
509302,505102,509302,"receivemoney",1
509701,503702,509701,"receivemoney",1
509703,509804,509703,"receivemoney",1
510104,510302,510104,"receivemoney",1
510201,511601,510201,"receivemoney",1
510202,511602,510202,"receivemoney",1
511301,508903,511301,"receivemoney",1
511502,510402,511502,"receivemoney",1
511702,509901,511702,"receivemoney",1
512102,501301,512102,"receivemoney",1
512103,511801,512103,"receivemoney",1
512301,505201,512301,"receivemoney",1
500102,510402,500102,"receivemoney",1
500103,507104,500103,"receivemoney",1
500104,507405,500104,"receivemoney",1
508501,510903,508501,"receivemoney",1
510201,510601,510201,"receivemoney",1
510202,510602,510202,"receivemoney",1
500103,507405,500103,"receivemoney",1
500101,500101,506301,"helpdecision",1
500102,500102,500101,"helpdecision",1
500103,500103,500101,"helpdecision",1
500104,500104,500101,"helpdecision",1
500105,500105,500101,"helpdecision",1
500301,500301,508401,"helpdecision",1
500302,500302,500301,"helpdecision",1
500701,500701,508601,"helpdecision",1
500702,500702,511402,"helpdecision",1
500901,500901,505201,"helpdecision",1
500902,500902,500901,"helpdecision",1
501101,501101,505201,"helpdecision",1
501102,501102,505201,"helpdecision",1
501302,501302,501301,"helpdecision",1
501303,501303,501301,"helpdecision",1
501304,501304,501301,"helpdecision",1
501305,501305,501301,"helpdecision",1
501502,501502,501501,"helpdecision",1
501701,501701,506701,"helpdecision",1
501702,501702,506701,"helpdecision",1
501901,501901,504601,"helpdecision",1
501902,501902,504601,"helpdecision",1
501906,501906,511403,"helpdecision",1
502101,502101,504301,"helpdecision",1
502102,502102,509602,"helpdecision",1
502301,502301,502302,"helpdecision",1
502302,502302,502301,"helpdecision",1
502501,502501,502502,"helpdecision",1
502502,502502,502501,"helpdecision",1
502503,502503,502502,"helpdecision",1
502701,502701,509301,"helpdecision",1
502702,502702,503403,"helpdecision",1
502901,502901,503001,"helpdecision",1
502902,502902,503001,"helpdecision",1
503101,503101,500301,"helpdecision",1
503102,503102,503302,"helpdecision",1
503103,503103,503702,"helpdecision",1
503104,503104,503103,"helpdecision",1
503301,503301,503501,"helpdecision",1
503302,503302,503801,"helpdecision",1
503701,503701,503802,"helpdecision",1
503702,503702,503703,"helpdecision",1
503703,503703,503702,"helpdecision",1
503901,503901,503601,"helpdecision",1
503902,503902,503601,"helpdecision",1
504102,504102,504101,"helpdecision",1
504301,504301,504501,"helpdecision",1
504302,504302,509406,"helpdecision",1
504501,504501,504602,"helpdecision",1
504502,504502,504501,"helpdecision",1
504701,504701,501801,"helpdecision",1
504702,504702,504701,"helpdecision",1
504703,504703,504701,"helpdecision",1
504704,504704,504701,"helpdecision",1
504901,504901,505806,"helpdecision",1
504902,504902,505806,"helpdecision",1
505101,505101,505806,"helpdecision",1
505102,505102,505806,"helpdecision",1
505301,505301,500201,"helpdecision",1
505302,505302,508501,"helpdecision",1
505501,505501,505505,"helpdecision",1
505502,505502,505505,"helpdecision",1
505701,505701,505901,"helpdecision",1
505702,505702,505701,"helpdecision",1
505901,505901,501502,"helpdecision",1
505902,505902,506004,"helpdecision",1
506101,506101,506105,"helpdecision",1
506102,506102,506105,"helpdecision",1
506301,506301,506201,"helpdecision",1
506302,506302,506301,"helpdecision",1
506303,506303,506301,"helpdecision",1
506304,506304,506301,"helpdecision",1
506501,506501,506502,"helpdecision",1
506502,506502,506501,"helpdecision",1
506701,506701,506703,"helpdecision",1
506702,506702,506701,"helpdecision",1
506901,506901,506902,"helpdecision",1
506902,506902,506903,"helpdecision",1
506903,506903,506902,"helpdecision",1
507101,507101,507102,"helpdecision",1
507102,507102,507104,"helpdecision",1
507104,507104,507102,"helpdecision",1
507301,507301,507302,"helpdecision",1
507302,507302,507305,"helpdecision",1
507305,507305,507301,"helpdecision",1
507501,507501,507502,"helpdecision",1
507502,507502,507501,"helpdecision",1
507601,507601,507602,"helpdecision",1
507602,507602,511802,"helpdecision",1
507603,507603,507601,"helpdecision",1
507604,507604,507601,"helpdecision",1
507701,507701,507702,"helpdecision",1
507702,507702,507701,"helpdecision",1
507801,507801,507901,"helpdecision",1
507802,507802,507801,"helpdecision",1
507803,507803,507802,"helpdecision",1
507901,507901,507903,"helpdecision",1
507902,507902,507903,"helpdecision",1
507903,507903,505201,"helpdecision",1
507904,507904,507903,"helpdecision",1
508101,508101,508102,"helpdecision",1
508102,508102,508101,"helpdecision",1
508301,508301,508302,"helpdecision",1
508302,508302,508301,"helpdecision",1
508501,508501,508502,"helpdecision",1
508502,508502,508501,"helpdecision",1
508701,508701,508101,"helpdecision",1
508702,508702,508701,"helpdecision",1
508901,508901,505806,"helpdecision",1
508902,508902,508901,"helpdecision",1
509101,509101,509102,"helpdecision",1
