"respondent","i","j","type","weight"
2100101,2100101,2100601,"borrowmoney",1
2100102,2100102,2100602,"borrowmoney",1
2100103,2100103,2105301,"borrowmoney",1
2100701,2100701,2104201,"borrowmoney",1
2100702,2100702,2101102,"borrowmoney",1
2100704,2100704,2100102,"borrowmoney",1
2100801,2100801,2103501,"borrowmoney",1
2100802,2100802,2100702,"borrowmoney",1
2100901,2100901,2102001,"borrowmoney",1
2100902,2100902,2101102,"borrowmoney",1
2101001,2101001,2100902,"borrowmoney",1
2101201,2101201,2101601,"borrowmoney",1
2101202,2101202,2101402,"borrowmoney",1
2101204,2101204,2101302,"borrowmoney",1
2101401,2101401,2102103,"borrowmoney",1
2101402,2101402,2101204,"borrowmoney",1
2101501,2101501,2101601,"borrowmoney",1
2101502,2101502,2101602,"borrowmoney",1
2101601,2101601,2102001,"borrowmoney",1
2101602,2101602,2101502,"borrowmoney",1
2101701,2101701,2100508,"borrowmoney",1
2101703,2101703,2100901,"borrowmoney",1
2101704,2101704,2101707,"borrowmoney",1
2101707,2101707,2119802,"borrowmoney",1
2102001,2102001,2101601,"borrowmoney",1
2102201,2102201,2101102,"borrowmoney",1
2102203,2102203,2100203,"borrowmoney",1
2102301,2102301,2101301,"borrowmoney",1
2102303,2102303,2101301,"borrowmoney",1
2102801,2102801,2105201,"borrowmoney",1
2102802,2102802,2117602,"borrowmoney",1
2102804,2102804,2117602,"borrowmoney",1
2102901,2102901,2102901,"borrowmoney",1
2102902,2102902,2102802,"borrowmoney",1
2103101,2103101,2114601,"borrowmoney",1
2103102,2103102,2114602,"borrowmoney",1
2103301,2103301,2103206,"borrowmoney",1
2103302,2103302,2102402,"borrowmoney",1
2103401,2103401,2106001,"borrowmoney",1
2103402,2103402,2103201,"borrowmoney",1
2103801,2103801,2103901,"borrowmoney",1
2103802,2103802,2106903,"borrowmoney",1
2104101,2104101,2103601,"borrowmoney",1
2104102,2104102,2100303,"borrowmoney",1
2104501,2104501,2117601,"borrowmoney",1
2104502,2104502,2104702,"borrowmoney",1
2104503,2104503,2106903,"borrowmoney",1
2104504,2104504,2103201,"borrowmoney",1
2104507,2104507,2117601,"borrowmoney",1
2104508,2104508,2104702,"borrowmoney",1
2104512,2104512,2104501,"borrowmoney",1
2104513,2104513,2104501,"borrowmoney",1
2104601,2104601,2104501,"borrowmoney",1
2104602,2104602,2119502,"borrowmoney",1
2104701,2104701,2106903,"borrowmoney",1
2104702,2104702,2104901,"borrowmoney",1
2104901,2104901,2104701,"borrowmoney",1
